Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.906337261,43.762,32.534
1.906129360,43.812,32.536
2.905922413,43.796,32.536
3.905715466,43.756,32.538
4.905509472,43.84,32.54
5.905305386,43.818,32.54
6.905183315,43.882,32.542
7.904977798,43.826,32.542
8.907303810,43.852,32.544
9.907097816,43.86,32.546
10.906891823,43.862,32.546
11.906686783,43.874,32.548
12.906481266,43.86,32.548
13.906276226,43.842,32.55
14.906071186,43.826,32.55
15.905990124,43.876,32.552
16.905785084,43.91,32.554
17.905580997,43.904,32.554
18.905657768,43.918,32.556
19.905482292,43.908,32.556
20.905278683,43.926,32.558
21.907548904,43.914,32.558
22.907345295,43.924,32.558
23.907141685,43.966,32.56
24.906938553,43.918,32.56
25.906734943,44.016,32.562
26.906531811,43.94,32.564
27.906329155,43.952,32.564
28.906126022,43.942,32.566
29.905927658,43.946,32.566
30.905724525,43.956,32.566
31.905522346,43.92,32.566
32.905319691,44.002,32.566
33.905117035,44.006,32.568
34.904978752,43.978,32.568
35.907251358,43.976,32.568
36.907049179,43.952,32.57
37.906847000,43.978,32.57
38.906644821,43.982,32.57
39.906580448,43.978,32.57
40.906396389,43.968,32.568
41.906194210,43.986,32.568
42.905992031,43.986,32.568
43.905789375,43.93,32.568
44.905586719,43.94,32.568
45.905384064,44.008,32.568
46.905181408,43.948,32.568
47.905202866,43.95,32.568
48.904999733,43.974,32.566
49.907272339,43.92,32.566
50.907069206,43.902,32.566
51.906866074,43.906,32.566
52.906663418,43.98,32.564
53.906572819,43.97,32.564
54.906369686,43.952,32.564
55.906167030,43.976,32.564
56.905963421,43.94,32.564
57.905760288,43.952,32.562
58.905557156,43.928,32.562
59.905353546,43.96,32.562
60.905185699,43.924,32.562
61.904982090,43.942,32.562
62.904813766,43.894,32.562
63.907084942,43.938,32.56
64.907083988,43.926,32.56
66.906675816,43.872,32.558
67.906472206,43.902,32.558
68.906268597,43.89,32.558
69.906064033,43.928,32.558
70.905860424,43.892,32.558
71.905656338,43.878,32.558
72.905451775,43.91,32.558
73.905248165,43.948,32.558
74.905227184,43.916,32.556
75.905023575,43.92,32.556
76.904819012,43.904,32.556
77.907089710,43.878,32.556
78.906885147,43.846,32.556
79.906764030,43.922,32.556
80.906559944,43.95,32.556
81.906385422,43.91,32.556
82.906181335,43.914,32.556
83.905976772,43.868,32.554
84.905771732,43.932,32.554
85.905567646,43.902,32.554
86.905370712,43.876,32.554
87.905234814,43.926,32.554
88.905030727,43.942,32.556
89.904825687,43.886,32.556
90.907096386,43.882,32.556
91.906892300,43.882,32.556
93.906482697,43.884,32.556
94.906278610,43.85,32.556
95.906074047,43.882,32.556
96.906090736,43.902,32.554
97.905886173,43.936,32.554
98.905681133,43.878,32.554
99.905477047,43.888,32.554
100.905272007,43.838,32.554
101.905070305,43.884,32.554
102.904865265,43.894,32.552
103.904660225,43.862,32.552
104.907156467,43.87,32.552
105.906951427,43.836,32.552
106.906746387,43.902,32.552
107.906541347,43.864,32.552
108.906336784,43.852,32.552
109.906131744,43.848,32.552
110.905925751,43.832,32.55
111.905720711,43.85,32.55
112.905515671,43.91,32.55
113.905311108,43.906,32.55
