Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.866881371,57.94531,93.65625,3.823125,266.875,0
1.746112347,57.93359,93.65625,3.825,271.5625,0
2.800597191,57.92188,93.65625,3.825625,258.125,0
3.855442524,57.91016,93.65625,3.825625,269.0625,0
4.734341144,57.89453,93.65625,3.823125,265.9375,0
5.789224625,57.88281,93.84375,3.825,254.0625,0
6.843986988,57.88281,93.65625,3.825,265.625,0
7.898842335,57.87109,93.84375,3.823125,268.125,0
8.777911186,57.85938,93.9375,3.823125,255.9375,0
9.832874298,57.84766,93.84375,3.82125,262.1875,0
10.887337208,57.83594,93.46875,3.824375,253.125,0
11.766455650,57.82422,93.46875,3.823125,260,0
12.821200371,57.82422,93.46875,3.82375,262.1875,0
13.876056194,57.8125,93.375,3.82375,272.1875,0
14.755147934,57.79688,93.375,3.821875,261.5625,0
15.809874535,57.78516,93.375,3.820625,248.125,0
16.864514828,57.77344,93.46875,3.82125,265.625,0
17.743578911,57.76172,93.46875,3.8225,271.5625,0
18.798666477,57.76172,93.65625,3.82375,262.5,0
19.853422642,57.75,93.75,3.821875,272.1875,0
20.908440113,57.73828,93.9375,3.82375,259.0625,0
21.787245274,57.72656,94.03125,3.825,248.75,0
22.841989517,57.71484,94.03125,3.821875,261.5625,0
23.896820068,57.69922,94.03125,3.821875,253.4375,0
24.775968552,57.69922,93.75,3.825,275.3125,0
25.830363750,57.6875,93.65625,3.8225,264.6875,0
26.885134220,57.67578,93.65625,3.823125,274.0625,0
27.764272213,57.66406,93.75,3.821875,256.25,0
28.819023609,57.65234,93.65625,3.819375,276.25,0
29.874227047,57.64063,93.75,3.823125,257.8125,0
30.752717018,57.64063,93.75,3.823125,265.625,0
31.807491779,57.62891,93.65625,3.82125,285.3125,0
32.862321377,57.61719,93.84375,3.8225,265.625,0
33.741368294,57.60156,93.75,3.82375,255.625,0
34.796001434,57.58984,93.84375,3.8225,259.0625,0
35.850916386,57.57813,93.9375,3.820625,261.875,0
36.905578613,57.57813,93.84375,3.823125,259.6875,0
37.784680843,57.56641,93.9375,3.819375,249.0625,0
38.840085506,57.55469,93.9375,3.821875,255.9375,0
39.894426346,57.54297,93.9375,3.820625,270.9375,0
40.773232937,57.54297,93.9375,3.8225,275.3125,0
41.828004360,57.53125,93.84375,3.821875,279.6875,0
42.882938862,57.51953,93.84375,3.823125,259.0625,0
43.761838913,57.50391,93.84375,3.82,264.6875,0
44.816861629,57.49219,93.9375,3.82125,266.5625,0
45.871325493,57.48047,93.75,3.820625,259.6875,0
46.750363350,57.48047,93.75,3.82125,260.625,0
47.805452824,57.46875,93.84375,3.82,260.625,0
48.860224724,57.45703,93.84375,3.821875,268.75,0
49.739109039,57.44531,93.75,3.819375,259.6875,0
50.794029713,57.43359,93.84375,3.821875,260.9375,0
51.848758697,57.42188,94.125,3.823125,246.25,0
52.903540134,57.40625,93.75,3.821875,248.4375,0
53.782540798,57.40625,93.5625,3.823125,265.9375,0
54.837472916,57.39453,93.5625,3.8225,268.4375,0
55.892118931,57.38281,93.46875,3.819375,269.375,0
56.771139145,57.37109,93.28125,3.8225,260,0
57.825917721,57.35938,93.1875,3.82,270.3125,0
58.880529880,57.34766,93.1875,3.821875,267.5,0
59.760082722,57.34766,93.1875,3.820625,252.8125,0
60.814391613,57.33594,93.1875,3.819375,251.25,0
61.869304180,57.32422,92.90625,3.820625,247.8125,0
62.748254299,57.30859,92.625,3.821875,265.9375,0
63.803052425,57.29688,92.53125,3.821875,261.5625,0
64.858236790,57.28516,92.53125,3.82125,277.8125,0
66.791745663,57.27344,92.53125,3.82125,263.4375,0
