Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.006090164,47.61,33.33
1.007161617,47.62,33.33
2.005711079,47.652,33.328
3.006782532,47.62,33.326
4.005331993,47.598,33.324
5.006402493,47.55,33.324
6.007473469,47.6,33.322
7.006022453,47.584,33.32
8.007091999,47.548,33.32
9.005640507,47.546,33.318
10.006710529,47.546,33.316
11.007780075,47.576,33.314
12.006327152,47.536,33.314
13.007396221,47.534,33.312
14.005943775,47.528,33.31
15.007012367,47.522,33.308
16.005558014,47.476,33.306
17.006626129,47.504,33.304
18.007693291,47.514,33.304
19.006238461,47.452,33.302
20.007305145,47.416,33.3
21.005850315,47.448,33.296
22.006916523,47.418,33.294
23.005460262,47.434,33.292
24.006524563,47.402,33.29
25.007589817,47.394,33.288
26.006132603,47.344,33.286
27.007196426,47.34,33.284
28.005738258,47.306,33.28
29.006801605,47.372,33.278
30.005342960,47.316,33.276
31.006405354,47.334,33.274
32.007468224,47.304,33.272
33.006008148,47.314,33.27
34.007070065,47.258,33.266
35.005609035,47.298,33.264
36.006670475,47.274,33.262
37.005209923,47.252,33.26
38.006269455,47.21,33.256
39.007329464,47.196,33.252
40.005867481,47.186,33.25
41.006926060,47.138,33.248
42.005463123,47.158,33.244
43.006521225,47.112,33.242
44.005057812,47.142,33.24
45.006114960,47.132,33.238
46.007171631,47.122,33.234
47.005706310,47.062,33.232
48.006762028,47.086,33.228
49.005296230,47.038,33.226
50.006350517,47.036,33.222
51.007405281,47.018,33.218
52.005937099,46.97,33.216
53.006990910,46.978,33.212
54.005522251,46.932,33.21
55.006575108,46.926,33.206
56.005105495,46.96,33.202
57.006156921,46.942,33.198
58.007207870,46.878,33.196
59.005736351,46.834,33.188
60.006785870,46.832,33.18
61.005313873,46.856,33.178
62.006361485,46.794,33.174
63.007409573,46.734,33.17
64.005934715,46.782,33.166
65.006981373,46.72,33.164
66.005505085,46.7,33.158
67.006550312,46.68,33.154
68.005073071,46.686,33.15
69.006116867,46.604,33.146
70.007160187,46.604,33.14
71.005681038,46.586,33.136
72.006721973,46.578,33.132
73.005241871,46.532,33.128
74.006281853,46.552,33.122
76.005839348,46.494,33.11
77.006877899,46.476,33.106
78.005394459,46.46,33.102
79.006431103,46.39,33.098
80.004946232,46.38,33.092
81.005981922,46.396,33.088
82.007017136,46.35,33.086
83.005529881,46.332,33.082
84.006563663,46.294,33.076
85.005075932,46.302,33.07
86.006108761,46.25,33.068
87.007140636,46.222,33.064
88.005651474,46.232,33.06
90.005191803,46.172,33.052
91.006221771,46.176,33.05
92.004729748,46.152,33.046
93.005759239,46.094,33.042
94.006786823,46.138,33.04
95.005293369,46.104,33.036
96.006320953,46.042,33.032
97.004826546,46.098,33.028
98.005852699,46.056,33.024
99.006878376,46.022,33.02
100.005382538,45.97,33.016
101.006407261,45.942,33.014
102.004909515,45.93,33.012
103.005933762,45.898,33.008
104.006956577,45.924,33.004
105.005457878,45.906,33
106.006479740,45.868,32.996
107.004980564,45.87,32.994
108.006001949,45.844,32.99
109.004500866,45.864,32.986
110.005520821,45.84,32.984
111.006540775,45.774,32.98
112.005038738,45.744,32.976
113.006057262,45.8,32.972
114.004554749,45.754,32.97
115.005571842,45.706,32.966
116.006589890,45.738,32.964
117.005084991,45.66,32.96
118.006101608,45.702,32.958
119.004596233,45.694,32.954
120.005611897,45.696,32.952
121.006628037,45.72,32.95
122.005122185,45.658,32.948
123.006137371,45.656,32.948
124.004630566,45.606,32.944
125.005644798,45.626,32.942
126.006659031,45.61,32.94
127.005151749,45.58,32.936
128.006164551,45.596,32.934
129.004656792,45.564,32.932
130.005669117,45.566,32.93
131.006681919,45.512,32.928
132.005172253,45.53,32.926
133.006183624,45.49,32.924
134.004674435,45.534,32.922
135.005684853,45.486,32.92
136.006695271,45.462,32.918
137.005184650,45.472,32.916
138.006194592,45.472,32.912
139.004682541,45.474,32.91
140.005692005,45.432,32.908
141.006700993,45.412,32.906
142.005187511,45.408,32.902
143.006196022,45.416,32.9
144.004682064,45.41,32.898
145.005690098,45.38,32.896
146.006696701,45.336,32.896
147.005181789,45.37,32.892
148.006188393,45.292,32.892
149.004673004,45.302,32.888
150.005679131,45.266,32.886
151.006684303,45.292,32.884
152.005167961,45.286,32.882
153.006172657,45.258,32.88
154.004655361,45.266,32.876
155.005659103,45.252,32.874
156.006663322,45.268,32.872
158.006147385,45.25,32.868
159.004628181,45.172,32.866
160.005630970,45.226,32.862
161.006631851,45.194,32.858
162.005112171,45.164,32.856
163.006113052,45.106,32.854
164.004591942,45.14,32.85
165.005592346,45.106,32.848
166.006591797,45.088,32.846
167.005069733,45.072,32.844
168.006068707,45.084,32.84
169.004546165,45.054,32.838
170.005543709,45.036,32.836
171.006541729,45.014,32.834
172.005017757,45.024,32.832
