Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.551805496,42.816,32.4
1.552740097,42.828,32.4
2.553673744,42.836,32.4
3.552086830,42.814,32.4
4.553021431,42.876,32.402
5.551434994,42.812,32.4
6.552369594,42.828,32.4
7.553303242,42.852,32.4
8.551716804,42.852,32.398
9.552651405,42.81,32.398
10.553585052,42.832,32.398
11.551997661,42.85,32.398
12.552931785,42.81,32.396
13.551344395,42.794,32.394
14.552278042,42.784,32.392
15.553211212,42.828,32.392
16.551623344,42.778,32.39
17.552556038,42.776,32.39
18.553489208,42.764,32.39
19.551900387,42.768,32.388
20.552833080,42.768,32.386
21.551243305,42.754,32.386
22.552175999,42.77,32.386
23.553108215,42.738,32.384
24.551518440,42.72,32.384
25.552450657,42.742,32.382
26.553382397,42.734,32.382
27.551793098,42.744,32.382
28.552724361,42.736,32.382
