Time (s),Power (dBm),Percentage (%)
0.342734337,-60,80
0.842409134,-62,76
1.342750549,-62,76
1.842343330,-60,80
2.342710972,-60,80
2.842565536,-60,80
3.342551231,-62,76
3.842523098,-62,76
4.342468738,-62,76
4.842325211,-62,76
5.342631817,-60,80
5.842450142,-62,76
6.342403889,-53,94
6.842445850,-57,86
7.342535496,-53,94
7.842199802,-55,90
8.342554569,-61,78
8.842230797,-55,90
9.342557907,-53,94
9.842424393,-57,86
10.342389107,-65,70
10.842403889,-63,74
11.342533111,-65,70
11.842196941,-65,70
12.342550278,-67,66
12.842309475,-60,80
13.342309952,-64,72
13.842319488,-60,80
14.342452526,-53,94
14.842079163,-53,94
15.342614651,-51,98
15.842262745,-59,82
16.342531681,-62,76
16.842428684,-57,86
17.342368603,-59,82
17.842413902,-59,82
18.342704296,-64,72
18.842338085,-59,82
19.342725754,-57,86
19.842469215,-57,86
20.342490196,-60,80
20.842528820,-57,86
21.342625618,-59,82
21.842280388,-57,86
22.342637062,-57,86
22.842251301,-57,86
23.342498302,-57,86
23.842450619,-57,86
24.342375755,-57,86
24.842310905,-60,80
25.342559337,-62,76
25.842155933,-61,78
26.342404365,-58,84
26.842103958,-53,94
27.342343807,-57,86
27.842242241,-53,94
28.342422008,-59,82
28.842081070,-62,76
29.342305183,-65,70
29.842054844,-57,86
30.342301369,-51,98
30.842109203,-55,90
31.342186928,-49,100
31.842232227,-57,86
32.342213631,-55,90
32.842072487,-51,98
33.342398167,-51,98
33.842062950,-51,98
34.342208862,-51,98
34.842189312,-55,90
35.342288971,-53,94
35.842029095,-64,72
36.342299938,-64,72
36.841981411,-62,76
37.342167854,-59,82
37.842175007,-67,66
38.342133999,-53,94
38.842165947,-59,82
39.342324257,-53,94
39.841954231,-51,98
40.342353344,-47,100
40.842118263,-55,90
41.342223167,-51,98
41.842249870,-59,82
42.342337131,-71,58
42.841998577,-64,72
43.342358589,-57,86
43.842029095,-62,76
44.342104912,-59,82
44.842137337,-63,74
45.342103004,-62,76
45.841910362,-62,76
46.342246055,-62,76
46.841948986,-63,74
47.342189312,-62,76
47.842112064,-62,76
48.342185974,-62,76
48.842246056,-60,80
49.342285156,-62,76
49.841983318,-67,66
50.342355728,-67,66
50.842004776,-59,82
51.342167377,-62,76
51.842169762,-59,82
52.342083931,-53,94
52.842131138,-59,82
53.342278480,-59,82
53.841978073,-63,74
54.342322826,-65,70
54.842037201,-63,74
55.342158794,-59,82
55.842167854,-61,78
56.342420578,-61,78
56.842106342,-62,76
57.342459202,-57,86
57.842129707,-58,84
58.342288494,-57,86
58.842273235,-59,82
59.342229843,-60,80
59.842258930,-71,58
60.342375278,-57,86
60.842052460,-65,70
61.342374325,-62,76
61.842013359,-71,58
62.342209339,-62,76
62.842204571,-51,98
63.342226982,-61,78
63.841976643,-61,78
64.342313289,-51,98
64.841969013,-62,76
65.342168808,-53,94
65.842127323,-57,86
66.342071533,-57,86
66.842135429,-64,72
67.342237949,-53,94
67.841893196,-53,94
68.342232227,-57,86
68.841864109,-53,94
69.342054367,-57,86
69.842070103,-57,86
70.342094421,-59,82
70.841831207,-59,82
71.342226028,-62,76
71.841855526,-60,80
72.341990471,-60,80
72.842041016,-60,80
73.341989994,-59,82
73.841891289,-59,82
74.342113495,-59,82
74.841929913,-60,80
75.342194080,-59,82
75.841889858,-57,86
76.342031956,-63,74
76.841949463,-62,76
77.342163563,-57,86
77.841848373,-55,90
78.342047214,-57,86
78.842050552,-49,100
79.342064857,-61,78
79.841963291,-47,100
80.342067718,-57,86
80.842037678,-57,86
81.342060089,-62,76
81.841886997,-64,72
82.342233658,-60,80
82.841834545,-57,86
83.342007637,-57,86
83.842062950,-51,98
84.342105388,-65,70
84.841789722,-60,80
85.342132568,-61,78
85.841979027,-60,80
86.341973781,-59,82
86.841949940,-65,70
87.341966629,-64,72
87.841936588,-67,66
88.342139244,-64,72
88.841767788,-51,98
89.342141151,-62,76
89.841719151,-65,70
90.341908455,-53,94
90.841965198,-57,86
91.342016697,-57,86
91.841687679,-53,94
92.342070103,-59,82
92.841874123,-59,82
93.841887951,-65,70
94.341969490,-53,94
94.841762543,-53,94
95.341992855,-53,94
95.841595173,-63,74
96.341842651,-69,62
96.841905117,-62,76
97.341888904,-59,82
97.841914654,-59,82
98.341888904,-59,82
98.841673374,-59,82
99.342019081,-57,86
99.841783524,-57,86
100.341808796,-57,86
100.841867924,-59,82
101.341959476,-59,82
101.841644764,-60,80
102.341972828,-69,62
102.841645718,-59,82
103.341982365,-60,80
103.841794491,-59,82
104.341876983,-59,82
104.841920376,-60,80
105.341817379,-51,98
105.841685772,-59,82
106.341980934,-60,80
107.341775894,-65,70
107.841825008,-67,66
108.341964245,-71,58
108.841664791,-69,62
109.342025757,-57,86
109.841672897,-62,76
110.342011928,-51,98
110.841832638,-69,62
111.341840744,-60,80
111.841847897,-53,94
112.341926575,-59,82
112.841612339,-75,50
113.341992855,-67,66
113.841745853,-57,86
