Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.115887642,50.766,33.956
1.115356445,50.814,33.956
2.117330074,50.868,33.956
3.116798878,50.804,33.958
4.116268158,50.852,33.958
5.115736961,50.83,33.958
6.115205765,50.86,33.958
7.117179394,50.846,33.958
8.116648197,50.808,33.958
10.115586758,50.882,33.96
11.117560387,50.846,33.96
12.117030144,50.818,33.96
13.116498947,50.836,33.96
14.115968704,50.878,33.96
15.115437984,50.852,33.962
16.117412090,50.882,33.962
17.116881847,50.888,33.962
18.116351604,50.868,33.962
19.115820885,50.86,33.964
20.115290642,50.87,33.964
21.117265701,50.876,33.964
22.116735935,50.906,33.966
23.116205215,50.87,33.966
24.115675449,50.86,33.968
25.115145683,50.898,33.968
26.117120743,50.89,33.968
27.116590977,50.87,33.97
28.116062164,50.934,33.97
29.115532398,50.88,33.97
30.117507935,50.904,33.972
31.116978169,50.914,33.972
32.116448879,50.934,33.972
33.115920067,50.882,33.974
34.115390778,50.922,33.974
35.117367268,50.928,33.976
36.116837978,50.942,33.976
37.116309643,50.932,33.976
38.115780354,50.942,33.978
39.115252018,50.912,33.978
40.117227554,50.882,33.978
41.116699219,50.922,33.978
42.116169930,50.942,33.98
43.115641594,50.936,33.98
44.115112782,50.92,33.98
45.117088795,50.9,33.98
46.116559982,50.9,33.98
47.116031170,50.914,33.98
48.115502358,50.916,33.978
49.114973068,50.918,33.978
50.116949558,50.894,33.978
51.116420269,50.92,33.978
52.115891933,50.996,33.98
53.115363121,50.94,33.98
54.117339134,50.958,33.98
55.116809845,50.93,33.98
56.116281033,50.902,33.98
57.115751743,50.896,33.982
58.115223408,50.956,33.982
59.117198944,50.868,33.98
60.116670132,50.918,33.98
61.116140842,50.912,33.98
62.115612030,50.942,33.98
63.115082741,50.876,33.98
64.117058277,50.916,33.98
65.116528511,50.896,33.98
66.115998745,50.922,33.98
67.115468979,50.878,33.978
68.114938736,50.898,33.976
69.116913319,50.882,33.974
70.116382599,50.874,33.972
71.115851402,50.826,33.968
72.115319729,50.796,33.964
73.114788055,50.786,33.96
74.116760731,50.804,33.958
76.115695477,50.756,33.952
77.115162373,50.71,33.95
78.117133617,50.744,33.946
79.116600037,50.748,33.944
80.116065502,50.744,33.942
81.115531445,50.76,33.94
82.114996910,50.71,33.938
83.116967678,50.722,33.936
84.116432667,50.71,33.934
85.115898132,50.732,33.934
86.115363121,50.718,33.934
87.114828110,50.698,33.932
88.116798401,50.716,33.932
89.116263390,50.75,33.93
90.115727901,50.692,33.93
91.115192890,50.72,33.93
92.114657879,50.7,33.928
93.116627693,50.712,33.928
94.116091728,50.702,33.928
