Time (s),Power (dBm),Percentage (%)
0.295675278,-57,86
0.795517921,-57,86
1.295687675,-57,86
1.795492172,-57,86
2.295629978,-55,90
2.795504093,-57,86
3.295604229,-53,94
3.795446873,-62,76
4.295637607,-65,70
4.795432091,-62,76
5.295594215,-51,98
5.795361042,-59,82
6.295390606,-49,100
6.795207977,-49,100
7.295383930,-49,100
7.795210361,-55,90
8.295469284,-45,100
8.795298099,-53,94
9.295467377,-57,86
9.795473576,-49,100
10.295710563,-47,100
10.795462608,-60,80
11.295793533,-49,100
11.795637131,-60,80
12.295702934,-51,98
12.795556068,-49,100
13.295602798,-45,100
13.795587540,-62,76
14.295723915,-57,86
14.795598507,-65,70
15.295698643,-57,86
15.795542240,-51,98
16.295711994,-51,98
16.795555115,-53,94
17.295639515,-53,94
17.795531750,-62,76
18.295647621,-49,100
18.795497894,-60,80
19.295676231,-67,66
19.795370102,-62,76
20.295435905,-69,62
20.795243263,-65,70
21.295425415,-49,100
21.795195103,-71,58
22.295346260,-55,90
22.795185089,-57,86
23.295374393,-57,86
23.795206547,-55,90
24.295371055,-57,86
24.795141220,-59,82
25.295444012,-57,86
25.795322418,-60,80
26.295407772,-67,66
26.795236587,-67,66
27.295259952,-60,80
27.795173645,-57,86
28.295391083,-60,80
28.795236587,-62,76
