Time (s),Power (dBm),Percentage (%)
0.245350838,-51,98
0.745160580,-51,98
1.245433330,-51,98
1.745169640,-51,98
2.245408058,-51,98
2.745252132,-51,98
3.245248794,-51,98
3.745090008,-51,98
4.245416641,-51,98
4.745034218,-51,98
5.245489597,-53,94
5.745362759,-57,86
6.245351314,-62,76
6.745344162,-65,70
7.245329857,-59,82
7.745295048,-55,90
8.245451927,-61,78
8.745164394,-59,82
9.245341301,-62,76
9.745271206,-57,86
10.245353699,-57,86
10.745368004,-55,90
11.245498180,-53,94
11.745178699,-55,90
12.245473862,-55,90
12.745198250,-53,94
13.245454311,-55,90
13.745294094,-57,86
14.245280266,-59,82
14.745208263,-57,86
15.245364666,-57,86
15.745080948,-57,86
16.245233536,-57,86
16.745182514,-55,90
17.245229244,-59,82
17.745064259,-51,98
18.245275020,-49,100
18.744982243,-60,80
19.245159149,-61,78
19.744959831,-53,94
20.245227814,-51,98
20.744967461,-57,86
21.245113849,-51,98
21.745107174,-57,86
22.245171547,-49,100
22.745032310,-49,100
23.245287895,-49,100
23.744993687,-49,100
24.245186329,-49,100
24.745105267,-49,100
25.245112896,-49,100
25.744933605,-49,100
26.245293140,-49,100
26.744998932,-49,100
27.245322704,-51,98
27.745168686,-49,100
28.245153427,-49,100
28.745106220,-49,100
29.245264530,-51,98
29.745002747,-49,100
30.245247364,-49,100
30.744997501,-49,100
31.245256424,-49,100
31.745068073,-51,98
32.245089054,-51,98
32.744988441,-51,98
33.245300293,-53,94
33.744921207,-47,100
34.245140076,-59,82
34.745253563,-65,70
35.245223045,-57,86
35.745229244,-62,76
36.245363235,-57,86
36.745047092,-53,94
37.245335102,-55,90
37.745058536,-51,98
38.245292187,-49,100
38.745155811,-49,100
39.245183468,-51,98
39.745113373,-51,98
40.245266914,-57,86
40.744966030,-55,90
41.245247364,-53,94
41.745139599,-55,90
42.245100975,-57,86
42.745067596,-59,82
43.245161533,-55,90
43.744940281,-57,86
44.245173454,-55,90
44.744910240,-59,82
45.245141983,-55,90
45.745043755,-57,86
46.245004177,-55,90
46.744836330,-59,82
47.245254040,-53,94
47.744866848,-51,98
48.245170116,-60,80
48.745035171,-53,94
49.245021343,-51,98
49.744989872,-55,90
50.244997024,-51,98
50.744966507,-51,98
51.245131492,-51,98
51.744800568,-51,98
52.245003223,-51,98
52.744950294,-51,98
53.244901657,-51,98
53.744889736,-51,98
54.245293617,-53,94
54.744940281,-53,94
55.245267868,-53,94
55.744920731,-53,94
56.245205879,-53,94
56.745088100,-55,90
57.245037556,-63,74
57.745030880,-62,76
58.245199203,-55,90
58.744876862,-59,82
59.245097160,-47,100
59.745005131,-60,80
60.245024204,-57,86
60.744906425,-57,86
61.245041847,-59,82
61.744862556,-53,94
62.245037079,-60,80
62.744797707,-57,86
63.245033264,-61,78
63.744810104,-53,94
64.244903087,-55,90
64.744753361,-62,76
65.245025635,-53,94
65.744757652,-53,94
66.245055675,-55,90
66.744798183,-60,80
67.244884968,-65,70
67.744873047,-57,86
68.244899273,-57,86
68.744853496,-64,72
69.244980335,-57,86
69.744710445,-59,82
70.244910240,-59,82
70.744834423,-57,86
71.244834423,-60,80
71.744791984,-59,82
72.244942188,-49,100
72.744656086,-53,94
73.245117664,-59,82
73.744809627,-53,94
74.245100975,-55,90
74.744972229,-51,98
75.244926929,-51,98
75.744920254,-51,98
76.245086193,-51,98
76.744719505,-51,98
77.245019913,-51,98
77.744871139,-53,94
78.244866371,-53,94
78.744875908,-62,76
79.244905948,-53,94
79.744674683,-55,90
80.244775772,-57,86
80.744619369,-60,80
81.244923591,-57,86
81.745005608,-57,86
82.245015621,-57,86
82.744805336,-57,86
83.245096206,-57,86
83.744747162,-57,86
84.245053291,-57,86
84.744873524,-57,86
85.244908333,-57,86
85.744872093,-57,86
86.244878769,-57,86
86.744835854,-57,86
87.245013714,-57,86
87.744692802,-57,86
88.244904518,-53,94
88.744833946,-53,94
89.744900227,-57,86
90.245072365,-62,76
90.744721889,-57,86
91.245006084,-60,80
91.744769096,-59,82
92.245034218,-64,72
92.744861603,-63,74
93.244828224,-57,86
93.744782448,-51,98
94.244974613,-51,98
94.744648457,-67,66
95.244936466,-71,58
95.744823933,-62,76
96.244829655,-62,76
96.744824409,-55,90
97.244828701,-51,98
97.744617462,-51,98
98.244930267,-64,72
98.744727611,-57,86
99.245013714,-65,70
99.744827747,-53,94
100.244870663,-67,66
100.744619369,-65,70
101.244955063,-57,86
101.744616508,-51,98
102.244878769,-60,80
102.744706154,-59,82
103.244741916,-59,82
103.744725227,-57,86
104.244824409,-53,94
104.744767189,-53,94
105.244820595,-51,98
105.744562149,-51,98
106.244777202,-65,70
106.744629383,-62,76
107.244714737,-59,82
107.744666576,-57,86
108.244754791,-57,86
108.744504929,-62,76
109.244774341,-53,94
109.744516849,-55,90
110.244744301,-57,86
110.744625091,-57,86
111.244670391,-65,70
111.744548321,-55,90
112.244913578,-53,94
112.744619369,-53,94
113.244840622,-53,94
113.744734287,-53,94
114.244747162,-53,94
114.744697571,-53,94
115.244724750,-53,94
115.744511604,-53,94
116.244843483,-53,94
116.744505405,-55,90
117.244811058,-51,98
117.744625091,-57,86
118.244630813,-57,86
118.744417190,-47,100
119.244760513,-59,82
119.744493484,-51,98
120.244597435,-55,90
120.744540691,-64,72
121.244802952,-53,94
121.744444370,-59,82
122.244643688,-57,86
122.744604111,-59,82
123.244609356,-55,90
123.744473934,-59,82
124.244656563,-57,86
124.744696140,-60,80
125.244680881,-53,94
125.744637489,-57,86
126.244627476,-53,94
126.744454384,-55,90
127.244782448,-62,76
127.744464874,-60,80
128.244911194,-62,76
128.744775295,-65,70
129.244793415,-53,94
129.744657040,-55,90
130.244895935,-67,66
130.744578838,-61,78
131.244831562,-55,90
131.744688511,-73,54
132.244669437,-57,86
132.744647026,-53,94
133.244660377,-51,98
133.744470596,-51,98
134.244792938,-69,62
134.744434357,-55,90
135.244741916,-57,86
135.744607449,-59,82
136.244590759,-55,90
136.744547844,-53,94
137.244706631,-60,80
137.744459152,-62,76
138.244745254,-73,54
138.744473934,-71,58
139.244764328,-71,58
139.744561195,-71,58
140.244517803,-69,62
140.744479656,-59,82
141.244670391,-53,94
141.744331360,-53,94
142.244548797,-59,82
142.744553566,-62,76
143.244552612,-51,98
143.744530201,-57,86
144.244670868,-65,70
144.744334698,-57,86
145.244635582,-55,90
145.744333744,-59,82
146.244667053,-62,76
146.744527817,-57,86
147.244594097,-61,78
147.744459629,-62,76
148.244645119,-59,82
148.744379520,-53,94
149.244637012,-60,80
149.744454384,-57,86
150.244618892,-58,84
150.744541168,-57,86
151.244537353,-59,82
151.744580746,-58,84
152.244762420,-53,94
152.744463921,-61,78
153.244715214,-59,82
153.744611740,-57,86
154.244589805,-57,86
154.744551182,-53,94
155.244714260,-51,98
155.744381905,-69,62
156.244661331,-69,62
156.744401455,-60,80
157.244748592,-57,86
157.744597435,-55,90
158.244599342,-59,82
158.744571686,-71,58
159.244671345,-59,82
159.744387627,-53,94
160.244485855,-60,80
160.744486332,-62,76
161.244530678,-59,82
161.744340420,-59,82
162.244570255,-57,86
162.744269371,-59,82
163.244439602,-62,76
163.744241238,-61,78
164.244575500,-59,82
164.744240761,-59,82
165.244388580,-59,82
165.744254112,-59,82
166.244379520,-59,82
166.744315147,-53,94
167.244597912,-59,82
167.744269371,-55,90
168.244439602,-57,86
168.744447708,-57,86
169.244446754,-67,66
169.744528294,-60,80
170.244654655,-53,94
170.744383335,-47,100
171.244560242,-55,90
171.744601250,-53,94
172.244624138,-51,98
172.744538307,-60,80
173.244710445,-65,70
173.744406700,-47,100
174.244647980,-47,100
174.744316578,-59,82
175.244639873,-49,100
175.744500160,-47,100
176.244466305,-47,100
176.744414329,-53,94
177.244622230,-51,98
177.744246483,-57,86
178.244547844,-55,90
178.744400501,-53,94
179.244431495,-63,74
179.744417190,-59,82
180.244403362,-53,94
180.744205475,-62,76
181.244536877,-51,98
181.744186401,-49,100
182.244488239,-61,78
182.744316578,-57,86
183.244343757,-57,86
183.744292736,-53,94
184.244452476,-59,82
184.744105339,-57,86
185.244717598,-57,86
185.744497776,-53,94
186.244740486,-53,94
186.744532585,-53,94
187.244567394,-55,90
187.744484901,-57,86
188.244642734,-62,76
188.744349956,-59,82
189.244442463,-55,90
189.744513988,-55,90
190.244456291,-60,80
190.744442940,-55,90
191.244577884,-49,100
191.744320869,-61,78
192.244553089,-64,72
192.744283676,-67,66
193.244520187,-60,80
193.744368076,-57,86
194.244356632,-55,90
194.744205952,-63,74
195.244588852,-62,76
195.744275570,-59,82
196.244542599,-51,98
196.744354248,-55,90
197.244392872,-57,86
197.744393349,-51,98
198.244371414,-59,82
198.744380951,-49,100
199.244519234,-57,86
199.744168758,-51,98
200.244359493,-53,94
200.744340420,-55,90
201.244296551,-60,80
201.744296074,-55,90
202.244523048,-57,86
202.744183540,-69,62
203.244395733,-67,66
203.744191647,-60,80
204.244453430,-65,70
204.744199753,-71,58
205.244403839,-67,66
205.744297981,-69,62
206.244375706,-60,80
206.744176388,-65,70
207.244457245,-69,62
207.744187355,-69,62
208.244319439,-67,66
208.744270325,-69,62
209.244321346,-62,76
209.744289398,-71,58
210.244381904,-62,76
210.744125366,-60,80
211.244297504,-61,78
211.744236469,-61,78
212.244268417,-60,80
212.744176388,-59,82
213.244484424,-69,62
213.744181156,-62,76
214.244421959,-62,76
214.744175911,-65,70
215.244387150,-60,80
215.744273663,-57,86
216.244292259,-59,82
216.744171619,-69,62
217.244392872,-69,62
218.244358539,-65,70
218.744177818,-62,76
219.244228363,-65,70
219.744174004,-55,90
220.244135856,-57,86
220.744396210,-65,70
221.244503021,-58,84
222.244409561,-53,94
222.744318485,-49,100
223.244275093,-51,98
223.744260311,-55,90
224.244425773,-55,90
224.744097710,-59,82
225.744106770,-64,72
226.244348526,-53,94
