Time (s),Power (dBm),Percentage (%)
0.339708805,-51,98
0.839640617,-51,98
1.339743137,-53,94
1.839515209,-53,94
2.339751721,-53,94
2.839557171,-51,98
3.339651585,-53,94
3.839569092,-51,98
4.339727879,-51,98
4.839457989,-53,94
5.339681625,-51,98
5.839453220,-60,80
6.339531422,-53,94
6.839360237,-67,66
7.339467049,-62,76
7.839321136,-62,76
8.339476109,-64,72
8.839305401,-62,76
9.339435577,-51,98
9.839387894,-53,94
10.339565754,-55,90
10.839372158,-59,82
11.339543343,-55,90
11.839401245,-55,90
12.339692593,-55,90
12.839503288,-58,84
13.339634419,-55,90
13.839398861,-59,82
14.339436531,-53,94
14.839429378,-57,86
15.339440346,-47,100
15.839447021,-57,86
16.339580059,-51,98
16.839528561,-53,94
17.339660168,-59,82
17.839469910,-67,66
18.339635849,-59,82
18.839445591,-59,82
19.339624882,-60,80
19.839457512,-62,76
20.339577675,-62,76
20.839417934,-60,80
21.339563370,-53,94
21.839286327,-63,74
22.339449406,-59,82
22.839225292,-53,94
23.339540958,-55,90
23.839389801,-62,76
24.339498043,-62,76
24.839327335,-59,82
25.339487553,-73,54
25.839361668,-51,98
26.339467049,-53,94
26.839384556,-63,74
27.339703083,-62,76
27.839358330,-57,86
28.339661121,-45,100
28.839507580,-51,98
29.339560986,-57,86
29.839329243,-57,86
30.339580059,-59,82
30.839424133,-51,98
31.339556694,-51,98
31.839435577,-55,90
32.339531899,-59,82
32.839550972,-57,86
33.339715481,-51,98
33.839560986,-57,86
34.339657784,-57,86
34.839501381,-67,66
35.339688301,-67,66
35.839523792,-63,74
36.339449883,-65,70
36.839426517,-65,70
37.339541435,-55,90
37.839275837,-55,90
38.339434624,-65,70
38.839263439,-55,90
39.339443684,-59,82
39.839293957,-53,94
40.339488506,-57,86
40.839251518,-57,86
41.339428425,-69,62
41.839207172,-59,82
42.339364529,-57,86
42.839229584,-57,86
43.339528084,-53,94
43.839381218,-51,98
44.339493752,-53,94
44.839239597,-59,82
45.339288712,-59,82
