Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.896938324,63.89063,106.40625,3.865,266.875,0
1.951787472,63.87891,106.21875,3.868125,249.375,0
2.830745697,63.86719,106.03125,3.868125,266.875,0
3.885458470,63.85156,105.9375,3.868125,267.8125,0
4.940346241,63.85156,106.03125,3.865,264.6875,0
5.819361687,63.83984,106.21875,3.865625,257.5,0
6.873945236,63.82813,106.125,3.864375,254.6875,0
7.928991318,63.81641,106.21875,3.86625,263.4375,0
8.983680725,63.80469,106.21875,3.868125,255.9375,0
9.862645149,63.80469,105.9375,3.866875,285.625,0
10.917374611,63.79297,106.125,3.865625,259.0625,0
11.972192287,63.78125,106.03125,3.866875,253.75,0
12.851289749,63.76953,106.03125,3.866875,255.3125,0
13.906098366,63.75391,106.125,3.86625,272.1875,0
14.960666656,63.74219,106.21875,3.868125,255.3125,0
15.839669705,63.74219,106.125,3.864375,254.375,0
16.894894600,63.73047,105.9375,3.865625,263.75,0
17.949200153,63.71875,105.9375,3.865,270.625,0
18.828992367,63.70703,105.9375,3.86625,266.25,0
19.883301735,63.69531,106.03125,3.868125,255.3125,0
20.937963486,63.69531,106.125,3.866875,262.1875,0
21.993080616,63.68359,106.03125,3.865625,255.3125,0
22.871852398,63.67188,105.84375,3.865625,254.0625,0
23.927197456,63.65625,105.9375,3.864375,252.8125,0
24.981461525,63.64453,105.9375,3.86625,275.3125,0
25.860374451,63.64453,106.03125,3.8675,265.625,0
26.915035725,63.63281,106.3125,3.864375,259.6875,0
27.969829559,63.62109,106.40625,3.866875,252.8125,0
28.848948956,63.60938,106.21875,3.86125,264.375,0
29.903917313,63.59766,105.65625,3.864375,274.6875,0
30.958474159,63.58594,105.9375,3.86625,253.4375,0
31.837661267,63.58594,106.125,3.865,257.8125,0
32.892423153,63.57422,106.21875,3.864375,254.375,0
33.947233200,63.55859,106.21875,3.865,253.4375,0
34.826037884,63.54688,106.21875,3.865625,263.75,0
35.881292343,63.53516,106.21875,3.868125,259.375,0
36.935858726,63.53516,106.125,3.86375,276.25,0
37.990689278,63.52344,106.21875,3.863125,263.75,0
