Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.868237972,47.15,33.226
1.867580414,47.094,33.224
2.866922855,47.114,33.22
3.868769646,47.09,33.218
4.868111134,47.082,33.216
5.867452145,47.072,33.214
6.866793632,47.066,33.212
7.868638515,47.068,33.208
8.868016243,47.072,33.206
9.867356300,47.024,33.204
10.866695881,47.016,33.202
11.868662357,47.002,33.202
12.868000984,47.028,33.2
13.867340565,47.056,33.198
14.866679668,46.98,33.196
15.868523121,47.006,33.196
16.867861271,46.974,33.194
17.867359161,46.966,33.192
18.866696835,46.922,33.19
19.868538856,46.93,33.186
20.868134022,46.96,33.184
21.867470264,46.932,33.18
22.866805553,46.888,33.178
23.868646145,46.854,33.174
24.867980957,46.864,33.17
25.867315292,46.856,33.166
26.866648674,46.79,33.162
27.868486881,46.822,33.158
28.867819309,46.704,33.156
29.867151260,46.754,33.152
30.866618156,46.698,33.146
31.868453979,46.726,33.14
32.867784977,46.7,33.138
33.867115021,46.7,33.136
34.866464615,46.708,33.134
35.868298054,46.664,33.13
36.867627144,46.668,33.128
37.866955280,46.628,33.124
38.866283894,46.586,33.12
39.868115902,46.566,33.118
40.867442608,46.582,33.116
41.866769791,46.588,33.114
42.868600845,46.552,33.112
43.867926121,46.526,33.108
44.867297173,46.5,33.106
45.866829395,46.506,33.104
46.868658543,46.482,33.1
47.868005753,46.474,33.096
48.867330074,46.456,33.094
49.866653919,46.46,33.092
50.868481159,46.454,33.09
51.867804050,46.442,33.086
52.867126942,46.424,33.084
53.866448879,46.404,33.082
54.868275642,46.384,33.08
55.867597103,46.384,33.078
56.866918087,46.334,33.074
57.866239071,46.346,33.072
58.868063927,46.344,33.07
59.867384434,46.358,33.068
60.866703987,46.342,33.066
61.866023540,46.304,33.064
62.867846966,46.33,33.062
63.867166042,46.286,33.06
64.866878033,46.264,33.056
65.868700981,46.246,33.054
66.868080616,46.244,33.052
67.867398262,46.278,33.048
68.866714954,46.18,33.046
69.868536949,46.22,33.044
70.867853165,46.164,33.04
71.867168426,46.204,33.038
72.866484165,46.156,33.036
73.868304253,46.134,33.032
74.867618561,46.14,33.03
75.866932869,46.118,33.028
76.866247177,46.092,33.024
77.868064880,46.104,33.022
78.867377758,46.018,33.018
79.866765022,46.09,33.016
80.866076946,46.028,33.014
81.868017673,46.03,33.01
82.867328644,46.034,33.008
83.866639614,46.008,33.004
84.868454456,46.038,33
85.867763996,45.954,32.998
86.867073536,45.984,32.994
87.866382599,45.922,32.992
88.868196011,45.918,32.988
89.867504597,45.882,32.986
90.866811752,45.9,32.984
91.866119385,45.866,32.982
92.867931843,45.874,32.978
93.867613316,45.868,32.976
94.866920471,45.86,32.974
95.866226673,45.886,32.972
96.868037701,45.84,32.97
97.867342949,45.83,32.97
98.866648674,45.814,32.966
99.868458748,45.85,32.964
100.867764473,45.812,32.964
101.867069244,45.778,32.96
102.866374493,45.798,32.958
103.868183136,45.816,32.958
104.867488384,45.788,32.958
105.867134571,45.782,32.956
106.866438866,45.768,32.956
107.868247032,45.778,32.956
108.867551327,45.786,32.954
109.866855621,45.768,32.952
110.866158962,45.746,32.952
111.867966652,45.736,32.952
112.867269993,45.816,32.952
113.866572857,45.75,32.95
114.868380547,45.74,32.948
115.867683411,45.698,32.946
116.867173672,45.732,32.946
117.866476059,45.752,32.944
118.868282795,45.718,32.944
119.867585182,45.7,32.942
120.866887569,45.72,32.94
121.866189003,45.682,32.938
122.867995262,45.684,32.936
123.867296219,45.658,32.936
124.866597652,45.668,32.934
125.868402958,45.7,32.934
126.867703438,45.664,32.932
127.867003918,45.686,32.93
128.866303921,45.634,32.93
129.868109226,45.616,32.928
130.867408752,45.606,32.928
131.866708279,45.614,32.926
132.866007805,45.592,32.924
133.867811203,45.628,32.922
134.867109776,45.586,32.92
135.866493225,45.602,32.918
136.865792274,45.586,32.918
137.867594242,45.6,32.916
138.866892815,45.558,32.916
139.866190910,45.528,32.914
140.867993355,45.536,32.914
141.867291450,45.534,32.914
142.866589069,45.56,32.912
143.866154671,45.586,32.912
144.867956638,45.532,32.912
145.867254257,45.522,32.912
146.866551876,45.48,32.912
147.865850449,45.53,32.912
148.867652416,45.548,32.912
149.866950035,45.588,32.912
