Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.633185387,46.862,33.282
1.631388664,46.826,33.28
2.632075310,46.816,33.278
3.632937431,46.792,33.276
4.633622646,46.796,33.274
5.631824970,46.74,33.272
6.632656098,46.714,33.27
7.633344650,46.754,33.266
8.631546497,46.74,33.266
9.632304669,46.72,33.264
10.632988453,46.688,33.262
11.633672714,46.732,33.262
12.631873131,46.722,33.26
13.632556439,46.67,33.258
14.633239269,46.692,33.258
15.631439209,46.702,33.256
16.632208824,46.674,33.256
17.632891178,46.676,33.254
18.633573532,46.674,33.252
19.631772995,46.656,33.252
20.632455349,46.668,33.25
21.633244515,46.654,33.25
22.631443501,46.642,33.248
23.632124424,46.676,33.246
24.632806301,46.628,33.246
25.633487225,46.612,33.244
26.631684303,46.614,33.242
27.632364750,46.582,33.24
28.633045197,46.59,33.24
29.631274223,46.568,33.236
30.631954193,46.544,33.234
31.632670403,46.55,33.232
32.633349419,46.618,33.23
33.631683350,46.52,33.228
34.632420540,46.516,33.226
35.633098126,46.526,33.224
36.631292820,46.536,33.222
37.631980419,46.506,33.22
38.632657528,46.5,33.218
39.633334637,46.534,33.216
40.631528378,46.456,33.214
41.632204056,46.436,33.214
42.632880211,46.446,33.212
43.631072998,46.446,33.21
44.631748676,46.418,33.208
45.632642269,46.446,33.206
46.633317471,46.4,33.206
47.631509304,46.41,33.204
48.632184029,46.41,33.202
49.632858753,46.398,33.2
50.631049633,46.334,33.2
51.631724358,46.412,33.2
52.632398129,46.362,33.198
53.633213520,46.318,33.196
54.631403446,46.378,33.194
55.632076264,46.36,33.192
56.632772446,46.348,33.192
58.631686211,46.318,33.19
59.632379532,46.296,33.19
60.633051872,46.29,33.188
61.631240845,46.29,33.186
62.631912232,46.306,33.184
63.632583618,46.304,33.184
64.633255005,46.322,33.182
65.631443501,46.282,33.18
66.632140637,46.274,33.178
67.632811546,46.218,33.176
68.630998612,46.26,33.174
69.631668568,46.21,33.172
70.632338047,46.216,33.17
71.633007050,46.218,33.168
72.631192684,46.21,33.166
73.632110596,46.212,33.164
74.632778645,46.21,33.162
75.630963326,46.192,33.16
76.631630421,46.144,33.158
77.632297516,46.106,33.154
78.632964134,46.098,33.152
79.631147385,46.136,33.15
80.631813049,46.092,33.148
81.632478714,46.08,33.146
82.633144379,46.074,33.144
83.631326199,46.05,33.142
84.632048607,46.056,33.138
85.632802963,46.074,33.136
86.631102085,46.012,33.132
87.631765366,45.996,33.13
88.632428169,45.978,33.128
89.633090496,45.908,33.124
90.631269932,45.94,33.122
91.632030010,45.95,33.12
92.632767677,45.96,33.118
93.633429051,45.966,33.116
94.631606579,45.934,33.114
95.632267952,45.89,33.114
96.632928372,45.95,33.11
97.631132126,45.89,33.108
98.631792545,45.886,33.106
99.632451534,45.9,33.104
100.633111000,45.88,33.102
101.631287098,45.886,33.1
102.631976128,45.836,33.098
103.632634640,45.78,33.096
104.630809784,45.856,33.094
