Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.679708004,45.216,32.814
1.679542541,45.2,32.816
2.679376602,45.186,32.816
3.679211140,45.23,32.818
4.679045200,45.242,32.818
5.678879738,45.224,32.82
6.678812504,45.278,32.82
7.678647041,45.246,32.82
8.678482056,45.24,32.82
9.678317070,45.25,32.822
10.680683136,45.24,32.822
11.680519104,45.256,32.824
12.680483341,45.224,32.824
13.680318832,45.248,32.824
14.680153847,45.18,32.822
15.679989815,45.248,32.822
16.679824829,45.256,32.822
17.679660320,45.262,32.822
18.679604053,45.24,32.822
19.679478168,45.272,32.824
20.679314136,45.208,32.824
21.679149151,45.256,32.824
22.678984642,45.232,32.824
23.678819656,45.264,32.824
24.678705215,45.252,32.822
25.678540230,45.248,32.822
26.678465366,45.248,32.82
27.680802822,45.21,32.82
28.680664062,45.216,32.818
29.680498123,45.22,32.818
30.680332184,45.224,32.816
31.680165768,45.206,32.816
32.679999351,45.158,32.814
34.679720879,45.172,32.81
35.679553509,45.152,32.81
36.679386616,45.184,32.808
37.679325104,45.142,32.806
38.679157257,45.138,32.804
39.678989887,45.132,32.802
40.678911209,45.152,32.802
41.678742886,45.154,32.802
42.678574562,45.142,32.8
43.678405762,45.122,32.798
44.680711746,45.084,32.796
45.680542946,45.062,32.796
46.680373192,45.09,32.794
47.680331707,45.118,32.792
48.680161953,45.064,32.792
49.679992199,45.118,32.79
50.679821968,45.084,32.788
51.679651737,45.054,32.788
52.679636002,45,32.786
53.679464817,45.034,32.784
54.679294109,44.96,32.782
55.679122448,45.01,32.782
56.678951263,45.052,32.78
57.678779602,44.992,32.778
58.678607464,45.002,32.778
59.678435802,45.032,32.776
60.678264141,44.994,32.776
61.680566311,44.978,32.774
62.680394173,45.026,32.774
63.680221558,44.988,32.772
64.680048466,44.986,32.77
65.680014133,44.956,32.768
66.679841518,44.942,32.768
67.679667473,44.93,32.766
68.679493904,44.966,32.766
70.679146767,44.94,32.764
71.679068088,44.91,32.762
72.678894520,44.932,32.762
73.678780079,44.944,32.76
74.678606033,44.906,32.76
76.678368092,44.926,32.758
77.678208828,44.868,32.758
78.680520534,44.9,32.758
79.680345535,44.918,32.758
80.680171490,44.934,32.756
81.679996490,44.91,32.756
82.679821491,44.884,32.756
83.679699421,44.918,32.754
84.679525375,44.866,32.754
85.679350376,44.89,32.756
86.679175377,44.926,32.756
87.679081440,44.908,32.756
88.678994179,44.89,32.756
89.678819656,44.952,32.756
90.678645134,44.916,32.758
91.678470135,44.916,32.758
92.678296089,44.94,32.758
93.678166866,44.888,32.758
94.680468082,44.932,32.758
95.680340767,44.946,32.758
96.680166721,44.928,32.758
97.679992199,44.944,32.76
98.679818630,44.934,32.76
99.679644108,44.922,32.76
100.679470539,44.898,32.762
101.679497719,44.922,32.762
102.679324627,44.934,32.762
103.679151058,44.956,32.764
104.678977966,44.984,32.764
105.678804874,44.96,32.766
106.678644657,44.954,32.766
107.678472519,44.956,32.768
108.678299904,44.998,32.768
109.678127766,44.992,32.77
110.680430412,45.032,32.772
111.680258751,45.034,32.774
112.680088043,45.042,32.776
113.679960251,45.056,32.776
114.679838657,45.046,32.778
115.679667473,45.01,32.78
116.679497242,45.084,32.782
117.679327011,45.016,32.78
118.679201126,45.06,32.782
119.679074764,45.102,32.784
120.679101944,45.064,32.786
121.678980827,45.074,32.788
122.678811073,45.106,32.788
123.678641796,45.078,32.79
124.678472042,45.126,32.79
125.678302288,45.068,32.792
126.678138733,45.094,32.792
127.680444240,45.08,32.792
128.680275440,45.156,32.794
129.680106163,45.094,32.794
130.679937363,45.118,32.796
131.679768085,45.074,32.796
132.679674625,45.12,32.796
133.679505825,45.116,32.798
134.679336548,45.114,32.798
135.679168224,45.112,32.798
136.678999901,45.098,32.798
137.678908348,45.116,32.798
138.678959370,45.124,32.798
139.678791046,45.108,32.798
140.678621769,45.128,32.798
141.678453445,45.13,32.798
142.678284645,45.132,32.798
143.678116321,45.14,32.798
144.677947521,45.12,32.798
145.680253506,45.108,32.798
146.680084705,45.088,32.798
147.679915428,45.066,32.798
148.679753303,45.134,32.798
149.679584503,45.018,32.796
150.679524422,45.09,32.796
151.679378986,45.13,32.796
152.679209232,45.09,32.796
153.679040432,45.134,32.796
154.678870678,45.086,32.794
155.678700924,45.074,32.794
156.678531170,45.108,32.794
157.678418159,45.084,32.794
158.678248405,45.076,32.792
159.678079128,45.072,32.792
160.677908420,45.068,32.792
161.677738190,45.038,32.792
