Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.021090508,42.55,32.344
1.022016048,42.496,32.344
2.020421505,42.53,32.346
3.021348953,42.572,32.348
4.022275448,42.6,32.348
5.020681381,42.612,32.35
6.021608353,42.518,32.352
7.022535801,42.63,32.352
8.020942211,42.576,32.354
9.021869659,42.59,32.354
10.020276070,42.61,32.356
11.021203995,42.604,32.356
12.022131920,42.58,32.358
13.020539284,42.598,32.358
14.021467209,42.634,32.358
15.022395611,42.636,32.36
16.020802975,42.654,32.36
17.021732330,42.656,32.362
18.020139694,42.63,32.362
19.021068573,42.666,32.364
20.021997929,42.658,32.364
21.020405769,42.62,32.366
22.021335125,42.644,32.366
23.022264957,42.65,32.368
24.020673752,42.67,32.37
25.021603584,42.706,32.37
26.022534370,42.67,32.372
27.020943165,42.656,32.372
28.021873951,42.702,32.374
29.020283222,42.696,32.374
30.021214008,42.732,32.376
31.022145271,42.722,32.376
32.020555019,42.718,32.378
33.021486759,42.708,32.38
34.022418022,42.734,32.38
35.020828724,42.716,32.38
36.021759987,42.742,32.38
37.020170689,42.734,32.382
38.021103382,42.718,32.382
39.022035122,42.768,32.384
40.020445824,42.702,32.384
41.021378040,42.74,32.384
42.022310734,42.764,32.386
43.020721912,42.812,32.388
44.021654606,42.776,32.388
45.020066738,42.8,32.39
46.020999908,42.814,32.39
47.021933079,42.78,32.39
48.020345211,42.756,32.386
49.021277428,42.774,32.386
50.022210598,42.752,32.388
51.020622730,42.768,32.39
52.021556854,42.808,32.39
53.019968510,42.768,32.392
54.020901680,42.742,32.392
55.021835804,42.746,32.394
56.020248413,42.8,32.394
57.021181583,42.802,32.394
58.022115231,42.83,32.394
59.020527363,42.8,32.394
60.021461487,42.802,32.394
61.019873142,42.788,32.394
62.020807266,42.77,32.394
63.021740437,42.784,32.394
64.020152092,42.79,32.394
65.021085739,42.77,32.392
66.022018909,42.79,32.39
67.020430565,42.78,32.39
68.021363258,42.796,32.39
69.019774437,42.768,32.388
70.020707130,42.718,32.388
71.021639824,42.712,32.388
72.020051003,42.756,32.386
73.020982742,42.74,32.386
74.021915436,42.74,32.386
75.020326138,42.712,32.386
76.021258831,42.726,32.384
77.022190571,42.762,32.384
78.020601273,42.736,32.384
79.021533012,42.776,32.384
80.019943714,42.704,32.382
81.020875454,42.766,32.382
82.021806717,42.732,32.382
83.020217419,42.72,32.38
84.021148682,42.702,32.378
85.022078991,42.664,32.376
86.020489216,42.708,32.374
87.021419525,42.7,32.374
88.019828796,42.702,32.372
89.020759106,42.712,32.372
90.021688938,42.64,32.37
91.020097256,42.668,32.37
92.021027088,42.66,32.368
93.021956444,42.662,32.366
94.020364285,42.61,32.366
95.021293640,42.686,32.364
96.019701481,42.65,32.362
97.020630360,42.612,32.36
98.021558762,42.616,32.358
99.019966125,42.628,32.358
100.020894051,42.572,32.356
101.021821976,42.622,32.356
102.020228386,42.578,32.356
103.021156311,42.6,32.354
104.019563198,42.55,32.354
105.020490170,42.61,32.352
106.021418095,42.604,32.352
107.019824028,42.608,32.352
108.020751953,42.604,32.352
109.021679401,42.598,32.352
110.020085335,42.584,32.35
111.021012306,42.506,32.348
112.019418240,42.57,32.348
113.020344734,42.572,32.348
114.021272182,42.532,32.348
115.019677162,42.558,32.348
116.020604610,42.532,32.348
117.021531105,42.59,32.348
118.019936562,42.61,32.348
119.020863533,42.556,32.348
120.021789551,42.564,32.346
121.020195007,42.566,32.346
122.021121502,42.55,32.346
123.019526958,42.562,32.344
124.020453453,42.548,32.344
125.021378994,42.558,32.344
126.019784451,42.528,32.346
127.020710468,42.522,32.346
128.021636963,42.576,32.346
129.020042419,42.534,32.344
130.020967960,42.54,32.344
131.019373417,42.514,32.344
132.020299435,42.53,32.344
133.021224976,42.55,32.344
134.019630432,42.486,32.344
135.020556450,42.546,32.342
136.021482468,42.51,32.342
137.019886971,42.496,32.342
138.020812988,42.542,32.34
139.019217491,42.548,32.342
140.020142555,42.536,32.342
141.021068573,42.51,32.342
142.019473076,42.49,32.342
143.020399094,42.508,32.342
144.021325111,42.552,32.34
145.019729614,42.516,32.34
146.020655632,42.554,32.34
147.021581173,42.51,32.342
148.019986153,42.536,32.34
149.020911694,42.472,32.34
150.019316673,42.536,32.342
151.020242214,42.524,32.342
152.021169186,42.504,32.342
153.019573689,42.56,32.344
154.020500183,42.536,32.344
155.021426201,42.562,32.344
156.019831181,42.526,32.344
157.020757675,42.526,32.344
158.019163132,42.636,32.346
159.020089626,42.562,32.346
160.021016121,42.558,32.348
161.019422054,42.55,32.348
162.020349503,42.586,32.348
163.021275997,42.576,32.348
