Time (s),Power (dBm),Percentage (%)
-0.475939274,-69,62
0.024034500,-71,58
0.523868084,-69,62
1.024157047,-69,62
1.523904324,-69,62
2.024040222,-69,62
2.524035931,-69,62
3.024183273,-69,62
3.523810864,-57,86
4.024134636,-59,82
4.523986817,-53,94
5.023977757,-62,76
5.523808003,-51,98
6.024121761,-65,70
6.523782253,-51,98
7.024101257,-53,94
7.524000645,-49,100
8.023986340,-60,80
8.523802757,-55,90
9.024099350,-53,94
9.523791790,-51,98
10.024087906,-57,86
10.523942948,-55,90
11.024054050,-63,74
11.523738384,-59,82
12.024076462,-49,100
12.523978233,-57,86
13.023933887,-53,94
13.523713589,-59,82
14.024072647,-53,94
14.523779869,-53,94
15.023971558,-59,82
15.523940086,-53,94
16.023885727,-55,90
16.523852825,-53,94
17.024073601,-55,90
17.523704529,-47,100
18.024028301,-47,100
18.523917675,-49,100
19.023918629,-59,82
19.523725033,-49,100
20.024052143,-55,90
20.523887158,-62,76
21.023837090,-49,100
21.523859501,-49,100
22.024024010,-55,90
23.023829937,-55,90
23.523880005,-57,86
24.023841858,-51,98
24.523820400,-55,90
25.024016857,-60,80
25.523655892,-62,76
26.023960590,-58,84
26.523821831,-55,90
27.023796558,-57,86
27.523620129,-59,82
28.023957729,-53,94
28.523738861,-53,94
29.023779869,-51,98
29.523800373,-55,90
30.023857117,-60,80
30.523641586,-57,86
31.023935795,-59,82
31.523674488,-49,100
32.023795128,-53,94
32.523733139,-61,78
33.023834229,-55,90
33.523583889,-53,94
34.023886681,-47,100
34.523631573,-55,90
35.023757935,-64,72
35.523605824,-53,94
36.023754597,-51,98
36.523651123,-57,86
37.023793697,-53,94
37.523584366,-49,100
38.023918629,-57,86
38.523532868,-59,82
39.023711205,-64,72
39.523725987,-60,80
40.023716450,-55,90
40.523593903,-53,94
41.023898125,-64,72
41.523581982,-53,94
42.023828983,-51,98
42.523738861,-51,98
43.023697376,-59,82
43.523501873,-49,100
44.023873329,-57,86
44.523542881,-53,94
45.023689747,-53,94
45.523681641,-55,90
46.023852348,-57,86
46.523563385,-53,94
47.023815632,-57,86
47.523674011,-53,94
48.023653030,-53,94
48.523491383,-53,94
49.023844719,-51,98
49.523458004,-53,94
50.023774624,-55,90
50.523645878,-57,86
51.023666859,-53,94
51.523486138,-51,98
52.023779869,-57,86
52.523483753,-47,100
53.023625851,-53,94
53.523623467,-60,80
54.023751736,-49,100
54.523438931,-57,86
55.023757935,-51,98
55.523655415,-62,76
56.023644924,-55,90
56.523389816,-55,90
57.023789406,-59,82
57.523421764,-51,98
58.023716927,-71,58
58.523621082,-67,66
59.023571968,-55,90
59.523577690,-51,98
60.023754597,-55,90
60.523440361,-59,82
61.023763657,-49,100
61.523599625,-51,98
62.023657322,-49,100
62.523378849,-49,100
63.023732185,-55,90
63.523559094,-65,70
64.023548126,-62,76
64.523539066,-55,90
65.023694038,-64,72
65.523402691,-55,90
66.023615360,-51,98
66.523561001,-53,94
67.023514271,-51,98
67.523477554,-51,98
68.023697376,-53,94
68.523340225,-51,98
69.023642540,-49,100
69.523503304,-55,90
70.023560524,-53,94
70.523367882,-53,94
71.023639202,-57,86
71.523436546,-61,78
72.023468494,-55,90
72.523481369,-60,80
73.023596764,-49,100
73.523292542,-53,94
74.023479939,-53,94
74.523382187,-51,98
75.023492813,-49,100
75.523404122,-53,94
76.023506165,-57,86
76.523314476,-62,76
77.023617744,-59,82
77.523339272,-55,90
78.023451328,-57,86
78.523258686,-57,86
79.023463249,-55,90
79.523423195,-63,74
80.023437500,-71,58
80.523295403,-62,76
81.023587704,-53,94
81.523220062,-62,76
82.023374558,-51,98
