Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.496644497,39.28125,63.28125,3.731875,252.1875,0
1.375567913,39.26953,63.28125,3.731875,271.875,0
2.430417538,39.25781,63.28125,3.733125,255.9375,0
3.485264301,39.24219,63.1875,3.731875,265,0
4.363943100,39.24219,63.1875,3.731875,269.375,0
5.418864727,39.23047,63.46875,3.733125,267.5,0
6.473502159,39.21875,63.5625,3.73375,264.6875,0
7.353243351,39.20703,63.375,3.73375,253.75,0
8.407664299,39.19531,63.375,3.73125,260,0
9.462447643,39.18359,63.375,3.730625,253.125,0
10.341557026,39.18359,63,3.72875,276.875,0
11.396611214,39.17188,63.09375,3.73125,266.5625,0
12.450953484,39.16016,63,3.733125,254.375,0
13.330174446,39.14453,62.90625,3.72875,280.9375,0
14.384874344,39.13281,62.90625,3.73125,245.625,0
15.439649105,39.12109,63.09375,3.73,259.0625,0
16.494491100,39.10938,63.28125,3.731875,254.375,0
17.373514176,39.10938,63.1875,3.731875,263.4375,0
18.428108692,39.09766,62.90625,3.72875,265.9375,0
19.482991696,39.08594,63.1875,3.73125,247.1875,0
20.361925602,39.07422,63.1875,3.73,256.875,0
21.416726112,39.0625,63.1875,3.72875,272.5,0
22.471354008,39.04688,63.28125,3.729375,261.5625,0
23.350334168,39.04688,63.1875,3.72875,267.8125,0
24.405269623,39.03516,63,3.726875,257.1875,0
25.459999085,39.02344,63,3.73,256.25,0
26.338939667,39.01172,63,3.73,265.625,0
27.394266605,39,63.1875,3.730625,267.5,0
28.449036598,38.98828,63.09375,3.72875,275.3125,0
29.328163147,38.98828,63.09375,3.7275,260.3125,0
30.382906437,38.97656,62.8125,3.729375,252.1875,0
31.437803745,38.96484,62.90625,3.729375,252.8125,0
32.492520809,38.94922,62.90625,3.728125,259.6875,0
33.371311665,38.9375,62.90625,3.72875,254.0625,0
34.426227093,38.92578,62.90625,3.72875,251.25,0
35.481044293,38.92578,62.90625,3.725625,261.5625,0
36.360084534,38.91406,62.90625,3.730625,272.8125,0
37.414661884,38.90234,62.90625,3.729375,252.1875,0
38.469396591,38.89063,63,3.729375,263.4375,0
39.348479748,38.87891,63,3.7275,255.9375,0
40.403268814,38.87891,63,3.72625,268.75,0
41.458338261,38.86719,62.90625,3.726875,268.75,0
42.336923122,38.85156,62.90625,3.72625,265.3125,0
43.391719818,38.83984,62.8125,3.729375,263.4375,0
44.446636200,38.82813,62.8125,3.726875,268.125,0
45.501388073,38.81641,62.8125,3.726875,275.3125,0
46.380204201,38.81641,62.8125,3.726875,268.125,0
47.435154438,38.80469,62.8125,3.726875,275.9375,0
48.489908218,38.79297,63,3.728125,258.75,0
49.368920326,38.78125,63.09375,3.72875,246.5625,0
50.424107552,38.76953,63,3.725,275,0
51.478394985,38.75391,63,3.73,253.4375,0
52.357404709,38.75391,62.90625,3.72875,256.25,0
53.412348747,38.74219,63,3.728125,271.25,0
54.467079640,38.73047,63.1875,3.72875,255.9375,0
55.345941544,38.71875,63.1875,3.725,245.625,0
56.401123047,38.70703,63,3.725625,275.625,0
57.455523968,38.69531,63,3.7275,259.0625,0
58.334578514,38.69531,63,3.726875,254.375,0
59.389383793,38.68359,62.8125,3.72625,269.375,0
60.444208622,38.67188,62.90625,3.728125,256.875,0
61.499206066,38.65625,62.90625,3.725625,252.5,0
62.377765179,38.64453,62.90625,3.724375,261.5625,0
63.432657242,38.63281,63.1875,3.725625,257.1875,0
64.487462044,38.63281,63.1875,3.72375,258.4375,0
65.366966248,38.62109,63.1875,3.728125,268.4375,0
66.421072006,38.60938,63.1875,3.72375,260.625,0
67.475818157,38.59766,63.09375,3.725625,269.0625,0
68.354957581,38.58594,63.1875,3.72375,253.4375,0
69.409752846,38.57422,63.1875,3.726875,249.375,0
70.465012074,38.57422,63.09375,3.724375,270,0
71.343491554,38.55859,63,3.725625,263.4375,0
72.398726463,38.54688,63,3.72375,261.25,0
73.453655243,38.53516,62.625,3.72375,266.875,0
74.332577229,38.52344,62.625,3.72375,266.5625,0
75.387472630,38.51172,62.53125,3.72625,268.75,0
76.442090988,38.51172,62.625,3.723125,255.625,0
77.496816158,38.5,62.625,3.724375,261.25,0
78.375922203,38.48828,62.34375,3.7225,270.3125,0
79.430617333,38.47656,62.4375,3.725,269.6875,0
80.485393524,38.46094,62.25,3.723125,267.1875,0
81.364343643,38.46094,62.25,3.724375,260.625,0
82.419217587,38.44922,62.15625,3.723125,255.3125,0
83.474051476,38.4375,61.875,3.723125,252.1875,0
84.353263855,38.42578,62.25,3.7225,267.8125,0
85.407676697,38.41406,62.0625,3.723125,260,0
86.462435246,38.40234,61.78125,3.724375,259.0625,0
87.341495037,38.40234,61.78125,3.7225,267.1875,0
88.396344185,38.39063,61.96875,3.72375,257.1875,0
