Time (s),Power (dBm),Percentage (%)
0.125643730,-60,80
0.625276565,-60,80
1.125561237,-60,80
1.625392437,-60,80
2.125413895,-60,80
2.625514507,-61,78
3.125484943,-60,80
3.625456810,-62,76
4.125624180,-61,78
4.625273228,-60,80
5.125446796,-61,78
5.625568390,-60,80
6.125537872,-60,80
6.625494003,-60,80
7.125642777,-59,82
7.625300407,-60,80
8.125593185,-60,80
8.625247002,-62,76
9.125652790,-63,74
9.625451088,-55,90
10.125503540,-62,76
10.625339031,-62,76
11.125601292,-64,72
11.625268936,-67,66
12.125572681,-65,70
12.625376224,-51,98
13.125400066,-55,90
13.625386715,-47,100
14.125373840,-45,100
14.625357151,-51,98
15.125534058,-45,100
15.625156403,-43,100
16.125350475,-47,100
16.625524998,-53,94
17.125475884,-57,86
17.625499725,-53,94
18.125605583,-59,82
18.625298977,-51,98
19.125644684,-55,90
19.625253200,-51,98
20.125558853,-60,80
20.625461101,-60,80
21.125393868,-57,86
21.625261307,-62,76
22.125556469,-55,90
22.625182152,-59,82
23.125378132,-67,66
23.625280380,-61,78
24.125301361,-58,84
24.625217914,-65,70
25.125548363,-51,98
25.625456333,-63,74
26.125486851,-53,94
26.625295162,-55,90
27.125432968,-55,90
27.625328541,-55,90
28.125421047,-57,86
28.625429630,-55,90
29.125423908,-55,90
29.625207424,-55,90
30.125541687,-55,90
30.625178814,-55,90
31.125476360,-55,90
31.625467777,-57,86
32.125482082,-53,94
32.625230312,-57,86
33.125605106,-67,66
33.625295639,-53,94
34.125552177,-55,90
34.625268936,-57,86
35.125521660,-55,90
35.625402927,-60,80
36.125359535,-59,82
36.625335216,-57,86
37.125519276,-62,76
37.625144958,-49,100
38.125451565,-53,94
38.625303745,-55,90
39.125239372,-55,90
39.625303745,-57,86
40.125259399,-59,82
40.625061512,-59,82
41.125412941,-53,94
41.625024319,-51,98
42.125305176,-53,94
42.625228405,-55,90
43.125145912,-58,84
43.625168800,-53,94
44.125341415,-59,82
44.625154495,-59,82
45.125425816,-49,100
45.625088215,-51,98
46.125397682,-49,100
46.625240803,-55,90
47.125258923,-60,80
47.625146866,-57,86
48.125403404,-53,94
48.625022888,-60,80
49.125336170,-59,82
49.625190735,-51,98
50.125144005,-57,86
50.625348091,-51,98
51.125318050,-53,94
51.625290871,-60,80
52.125560761,-57,86
52.625181675,-57,86
53.125340462,-59,82
53.625346661,-59,82
54.125301838,-59,82
54.625351429,-59,82
55.125384808,-59,82
55.625167847,-59,82
56.125461102,-59,82
56.625062942,-53,94
57.125358105,-59,82
57.625276565,-60,80
58.125222206,-53,94
58.625010967,-65,70
59.125581265,-62,76
59.625222683,-57,86
60.125463486,-65,70
60.625216484,-62,76
61.125485897,-60,80
61.625267982,-67,66
62.125298500,-59,82
62.625274181,-49,100
63.125403404,-57,86
63.625092506,-59,82
64.125427246,-60,80
64.625184059,-60,80
65.125284195,-53,94
65.625245094,-51,98
66.125270844,-49,100
66.625066280,-51,98
67.125373840,-51,98
67.625064850,-60,80
68.125220776,-57,86
68.625226498,-53,94
69.125179768,-57,86
69.625166416,-49,100
70.125272274,-55,90
70.624964714,-55,90
71.125307560,-49,100
71.624908447,-55,90
72.125205994,-55,90
72.625125885,-53,94
73.125052929,-55,90
73.624934673,-53,94
74.125286102,-60,80
74.624936104,-69,62
75.125065804,-55,90
75.624955177,-57,86
76.125182152,-55,90
76.624870300,-59,82
77.125043392,-57,86
77.625006199,-55,90
78.124969006,-55,90
78.624862671,-55,90
79.125180721,-55,90
79.624855041,-55,90
80.124991417,-55,90
80.624999523,-55,90
81.124945164,-55,90
81.625181675,-51,98
82.125292778,-53,94
82.624996185,-65,70
83.125146389,-53,94
83.625147343,-61,78
84.125087738,-57,86
84.625084877,-65,70
85.125194550,-73,54
85.624883652,-65,70
86.125337601,-65,70
86.624939442,-59,82
87.125212669,-60,80
87.625120163,-57,86
88.125125885,-53,94
88.624899387,-57,86
89.125252247,-57,86
89.624926090,-57,86
90.125242233,-58,84
90.624915123,-57,86
91.125150681,-53,94
91.625061512,-53,94
92.124981403,-62,76
92.624994278,-64,72
93.125179291,-60,80
93.624788284,-45,100
94.125108242,-47,100
94.624984741,-59,82
95.124968052,-59,82
95.624943733,-55,90
96.124896526,-53,94
96.624927998,-60,80
97.125050545,-53,94
97.624711037,-55,90
98.125008583,-55,90
98.625040054,-60,80
99.124950409,-67,66
99.624975204,-58,84
100.125078201,-59,82
100.624749184,-65,70
101.125080586,-57,86
101.624738693,-51,98
102.125054359,-62,76
102.625077248,-57,86
103.125011444,-57,86
103.625016212,-55,90
104.125217915,-55,90
104.624846935,-57,86
105.125191212,-57,86
105.624792576,-57,86
106.125135899,-57,86
106.625010490,-57,86
107.124980450,-53,94
107.624834061,-55,90
108.125100136,-57,86
108.624742985,-59,82
109.125011921,-60,80
109.624870300,-57,86
110.124950409,-53,94
110.624855995,-57,86
111.124936104,-59,82
111.624873161,-64,72
112.124951839,-53,94
112.624727249,-57,86
113.124806404,-47,100
113.624759674,-49,100
114.124839306,-55,90
114.624684334,-55,90
115.124809265,-55,90
115.624832153,-65,70
116.124952316,-55,90
116.624659538,-57,86
117.124817371,-59,82
117.624812126,-53,94
118.124754429,-51,98
118.624867439,-57,86
119.124958992,-53,94
119.624642849,-57,86
120.125008583,-64,72
120.624614239,-51,98
121.124898911,-51,98
121.624958515,-57,86
122.124879360,-53,94
122.624681473,-59,82
123.125065327,-53,94
123.624678135,-53,94
124.124818802,-57,86
124.624785900,-55,90
125.125123978,-57,86
125.624766827,-57,86
126.124942303,-53,94
126.624817848,-51,98
127.124900818,-53,94
127.624722958,-65,70
128.125162125,-53,94
128.624790668,-51,98
129.124968529,-60,80
129.624981880,-62,76
130.125010014,-57,86
130.624944210,-57,86
131.624742508,-67,66
132.125061035,-59,82
132.624927998,-55,90
133.124869823,-55,90
133.624880314,-55,90
134.124903679,-55,90
134.624859333,-55,90
135.125021935,-55,90
135.624656200,-55,90
136.124818325,-55,90
136.624856949,-53,94
137.124804974,-51,98
137.624867916,-60,80
138.124884129,-65,70
138.624683380,-53,94
139.124974251,-55,90
139.624608517,-51,98
140.124892235,-59,82
140.624793529,-64,72
141.124728203,-67,66
141.624745369,-57,86
142.124912262,-53,94
142.624565124,-57,86
143.124850750,-59,82
143.624484539,-61,78
144.124825954,-57,86
144.624670029,-59,82
145.124636173,-59,82
145.624477386,-60,80
146.124966621,-59,82
146.624556065,-60,80
147.124888420,-62,76
147.624648571,-62,76
148.124870300,-62,76
148.624813557,-62,76
149.124768734,-62,76
149.624742031,-62,76
150.124968529,-60,80
150.624559879,-62,76
