Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.564381122,52.62109,87.5625,3.785,271.25,0
1.443298817,52.62109,87.65625,3.783125,255.9375,0
2.498366833,52.60938,87.65625,3.785,255.3125,0
3.552797794,52.59766,87.65625,3.783125,270.625,0
4.432357311,52.58594,87.65625,3.785,260.625,0
5.486598492,52.57422,87.65625,3.785625,257.1875,0
6.541486263,52.5625,87.75,3.78125,271.5625,0
7.420464992,52.5625,87.65625,3.781875,267.8125,0
8.475232601,52.55078,87.5625,3.785,269.6875,0
9.530016422,52.53906,87.65625,3.784375,256.875,0
10.409064293,52.52344,87.5625,3.785,254.0625,0
11.463832378,52.51172,87.46875,3.783125,262.8125,0
12.518521309,52.51172,87.65625,3.785625,259.0625,0
13.397646427,52.5,87.5625,3.781875,267.8125,0
14.452360630,52.48828,87.5625,3.78375,257.8125,0
15.507198334,52.47656,87.375,3.783125,254.0625,0
16.562127113,52.46484,87.46875,3.784375,263.125,0
17.440986633,52.46484,87.5625,3.783125,266.25,0
18.495944023,52.45313,87.375,3.784375,256.875,0
19.550438404,52.44141,87.375,3.78375,260.625,0
20.429795265,52.42578,87.46875,3.7825,260.9375,0
21.484266758,52.41406,87.46875,3.785625,264.375,0
22.539210319,52.41406,87.46875,3.779375,270.625,0
23.418068409,52.40234,87.46875,3.784375,260.3125,0
24.472970009,52.39063,87.46875,3.780625,266.875,0
25.528123855,52.37891,87.46875,3.78,294.6875,0
26.406706810,52.36719,87.375,3.78125,261.5625,0
27.461938858,52.36719,87.375,3.783125,275.625,0
29.395166874,52.34375,87.28125,3.78375,257.1875,0
30.449938774,52.32813,87.28125,3.785,261.5625,0
31.504867077,52.31641,87.09375,3.783125,263.75,0
32.560145378,52.30469,87.09375,3.781875,262.5,0
33.438650608,52.30469,87.1875,3.7825,256.875,0
34.494055271,52.29297,87.09375,3.7825,269.6875,0
35.548184872,52.28125,87.09375,3.776875,256.5625,0
36.427904606,52.26953,87.09375,3.7825,269.375,0
37.481957435,52.25781,86.90625,3.78125,275.9375,0
38.536812782,52.25781,86.90625,3.784375,254.375,0
39.415811539,52.24609,86.90625,3.78375,256.25,0
40.470623970,52.23047,86.90625,3.781875,280,0
41.526051521,52.21875,86.90625,3.7825,253.125,0
42.404540062,52.20703,86.71875,3.78125,278.125,0
43.459048271,52.20703,86.8125,3.785,248.4375,0
44.513871193,52.19531,86.8125,3.7825,261.5625,0
45.568808079,52.18359,86.53125,3.778125,259.0625,0
46.447678089,52.17188,86.53125,3.77875,262.8125,0
47.502544403,52.16016,86.53125,3.783125,273.75,0
48.557342529,52.14844,86.4375,3.780625,262.5,0
49.436361313,52.14844,86.15625,3.784375,263.4375,0
50.491190910,52.13281,85.96875,3.780625,261.25,0
51.545823574,52.12109,85.875,3.78,278.125,0
52.424965858,52.10938,86.0625,3.78125,261.5625,0
53.479589462,52.09766,86.15625,3.780625,255.9375,0
54.534539699,52.08594,86.15625,3.780625,271.5625,0
55.413460255,52.08594,86.25,3.78125,257.1875,0
56.468302727,52.07422,86.25,3.7775,262.8125,0
57.523335934,52.0625,86.25,3.78125,259.6875,0
58.402086735,52.05078,86.25,3.77625,266.5625,0
59.456910133,52.03516,86.25,3.7825,267.5,0
60.511553287,52.03516,86.25,3.7825,265,0
61.566454887,52.02344,86.15625,3.78,268.75,0
62.445374012,52.01172,86.0625,3.780625,275.9375,0
63.500292301,52,86.15625,3.78125,255.3125,0
64.555484772,51.98828,85.96875,3.78,271.5625,0
65.434023857,51.98828,86.0625,3.780625,255.3125,0
66.488856315,51.97656,86.0625,3.783125,253.4375,0
67.543487549,51.96484,86.0625,3.779375,261.5625,0
68.422842026,51.95313,86.34375,3.78125,257.8125,0
69.477249145,51.9375,86.34375,3.779375,262.8125,0
70.532248020,51.92578,86.25,3.781875,258.125,0
71.411063671,51.92578,86.34375,3.77875,255.9375,0
72.466048717,51.91406,86.34375,3.7775,257.8125,0
73.520848751,51.90234,86.34375,3.78,275,0
74.399760723,51.89063,86.4375,3.78,259.0625,0
75.454790592,51.87891,86.34375,3.780625,278.75,0
76.509225368,51.87891,86.34375,3.78125,253.75,0
77.564132690,51.86719,86.34375,3.78125,256.25,0
78.442997455,51.85547,86.25,3.78,262.8125,0
79.497963905,51.83984,86.25,3.78,280.9375,0
80.552553177,51.82813,86.25,3.78,255.625,0
81.431692600,51.82813,86.25,3.78,262.1875,0
82.486404896,51.81641,86.34375,3.78,260.3125,0
83.541216850,51.80469,86.34375,3.773125,257.1875,0
84.420183182,51.79297,86.15625,3.78125,267.5,0
85.474994659,51.78125,86.15625,3.779375,264.0625,0
86.529949665,51.76953,86.25,3.77875,251.875,0
87.408754825,51.76953,86.25,3.78,255.9375,0
89.518565178,51.74219,86.34375,3.778125,263.75,0
90.397476196,51.73047,86.25,3.779375,274.375,0
91.452367782,51.71875,86.0625,3.778125,294.375,0
92.506884575,51.70703,85.96875,3.77875,275.9375,0
93.561813354,51.70703,85.96875,3.78125,252.8125,0
94.440732002,51.69531,85.96875,3.77875,277.5,0
95.495584965,51.68359,85.6875,3.78,255,0
96.550632000,51.67188,85.6875,3.78,255.3125,0
97.429361820,51.67188,85.6875,3.78,257.8125,0
98.484513759,51.66016,85.78125,3.77875,270.3125,0
99.538845062,51.64453,85.78125,3.779375,270.9375,0
100.418325424,51.63281,85.78125,3.779375,265,0
101.472650051,51.62109,85.875,3.779375,254.0625,0
102.527523041,51.60938,85.875,3.776875,267.1875,0
103.406406402,51.60938,85.875,3.780625,255,0
104.461382389,51.59766,85.6875,3.778125,259.0625,0
105.516536236,51.58594,85.6875,3.7775,281.5625,0
106.395126819,51.57422,85.5,3.7775,265.3125,0
107.450269699,51.5625,85.6875,3.77625,263.125,0
108.504745960,51.5625,85.6875,3.775,273.4375,0
109.559371948,51.54688,85.6875,3.7775,263.4375,0
110.438520908,51.53516,85.5,3.778125,269.375,0
111.493193626,51.52344,85.3125,3.778125,266.25,0
112.548084736,51.51172,85.59375,3.778125,262.5,0
113.427013874,51.51172,85.59375,3.77625,263.125,0
114.481718063,51.5,85.6875,3.77875,270.9375,0
115.536699295,51.48828,85.6875,3.776875,284.6875,0
116.415533066,51.47656,85.6875,3.77875,265,0
117.470496654,51.46484,85.78125,3.773125,258.125,0
118.525470257,51.44922,85.78125,3.778125,258.125,0
119.404219627,51.44922,85.6875,3.778125,267.5,0
120.459491253,51.4375,85.6875,3.774375,272.8125,0
121.513737202,51.42578,85.59375,3.7775,253.125,0
122.568588734,51.41406,85.6875,3.778125,264.6875,0
123.447600365,51.40234,85.6875,3.77625,253.125,0
124.502441406,51.40234,85.59375,3.778125,269.6875,0
125.557456970,51.39063,85.5,3.775625,257.5,0
126.436186790,51.37891,85.59375,3.776875,257.8125,0
127.491441250,51.36719,85.59375,3.775625,266.875,0
128.545886516,51.35156,85.5,3.776875,264.0625,0
129.425394058,51.35156,85.59375,3.7775,267.8125,0
130.479405403,51.33984,85.5,3.775625,259.375,0
131.534356594,51.32813,85.5,3.775,264.6875,0
133.468125343,51.30469,85.59375,3.77625,247.5,0
134.522882461,51.29297,85.59375,3.778125,275,0
