Time (s),Humidity (%)
0.580384731,13.79883
1.580961704,12.49316
2.581539631,13.34766
3.582116604,12.90918
4.580211639,12.93359
5.580789566,12.70117
6.581367493,13.18945
7.581944942,12.75098
8.582523346,13.22656
9.580619335,13.75195
10.581197739,13.75195
11.581776142,13.10547
12.582355022,13.17871
13.580451488,13.06934
14.581030846,13.49609
15.581609726,12.8623
16.582189560,13.15527
17.580286503,12.83789
18.580866337,12.77734
19.581446171,13.58301
20.582026482,12.66797
21.580123424,12.94824
22.580704212,13.00977
