Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.416953087,43.7,32.642
1.417541504,43.694,32.642
2.415646553,43.696,32.644
3.416234970,43.692,32.646
4.416823864,43.74,32.648
5.417522430,43.774,32.65
6.415628910,43.76,32.65
7.416224003,43.744,32.654
8.416813850,43.744,32.654
9.417426109,43.792,32.656
10.415533066,43.738,32.658
11.416176319,43.762,32.66
12.416766643,43.794,32.66
13.417430401,43.782,32.662
14.415571689,43.772,32.664
15.416162014,43.792,32.664
16.416826248,43.834,32.666
17.417417526,43.81,32.668
18.415526390,43.818,32.67
19.416136742,43.82,32.67
20.416748524,43.778,32.672
21.417345047,43.836,32.672
22.415453434,43.816,32.672
23.416045189,43.8,32.672
24.416636944,43.81,32.672
25.417228699,43.868,32.672
26.415406704,43.824,32.672
27.415998459,43.824,32.672
28.416590214,43.836,32.67
29.417216301,43.85,32.67
30.415324688,43.824,32.67
32.416678905,43.812,32.67
33.417270183,43.87,32.668
34.415382385,43.81,32.666
35.415973663,43.816,32.666
36.416564941,43.85,32.664
37.417155266,43.842,32.664
38.415262699,43.856,32.664
39.415853977,43.802,32.662
40.416444301,43.806,32.662
41.417034626,43.786,32.662
42.415142059,43.782,32.66
43.415739536,43.776,32.66
44.416329861,43.82,32.66
45.417068481,43.792,32.66
46.415175438,43.742,32.658
47.415765285,43.776,32.658
48.416395664,43.73,32.656
49.416984558,43.742,32.656
50.415097236,43.746,32.654
51.415734291,43.766,32.654
52.416323185,43.736,32.652
53.416911602,43.712,32.65
54.415081501,43.762,32.648
55.415755749,43.68,32.646
56.416343689,43.712,32.644
57.416936874,43.718,32.642
58.415080070,43.704,32.64
59.415734768,43.71,32.638
60.416343212,43.614,32.636
61.416953564,43.664,32.634
62.415057659,43.688,32.632
63.415644169,43.614,32.632
64.416229725,43.628,32.63
65.416816234,43.634,32.628
66.414918423,43.602,32.628
67.415504455,43.652,32.626
68.416093349,43.668,32.624
69.416678429,43.572,32.624
70.414781093,43.602,32.62
71.415365219,43.596,32.62
72.415949821,43.546,32.616
73.416729450,43.552,32.614
74.414830685,43.55,32.612
75.415413856,43.532,32.612
76.415997505,43.536,32.61
77.416580677,43.524,32.608
78.417162895,43.534,32.606
79.415262699,43.474,32.604
80.415922165,43.512,32.602
81.416515350,43.504,32.602
82.417168617,43.446,32.6
83.415267467,43.488,32.598
84.415849209,43.526,32.596
85.416515827,43.53,32.594
86.417097568,43.488,32.594
87.415195465,43.518,32.592
88.415776253,43.44,32.592
89.416421890,43.45,32.59
90.417003155,43.406,32.588
91.415100098,43.446,32.588
92.415680885,43.44,32.588
93.416261196,43.438,32.586
94.416963100,43.43,32.584
95.415060043,43.446,32.584
96.415639877,43.422,32.582
97.416218757,43.39,32.58
98.417212009,43.422,32.578
99.415307522,43.422,32.576
100.415886879,43.36,32.574
101.416465282,43.36,32.574
102.417043686,43.382,32.572
103.415139198,43.382,32.57
104.415717602,43.392,32.57
105.416296005,43.362,32.57
106.416873932,43.336,32.568
107.414968967,43.348,32.566
108.415546894,43.376,32.566
109.416124344,43.402,32.564
110.416702270,43.318,32.564
111.414796829,43.298,32.562
112.415372848,43.242,32.56
113.415950298,43.312,32.558
114.416526317,43.278,32.558
115.417102337,43.284,32.556
116.415235996,43.264,32.554
117.415812015,43.278,32.552
118.416387558,43.278,32.55
119.417517185,43.306,32.55
120.415609836,43.232,32.548
121.416183948,43.246,32.546
122.416758537,43.226,32.544
123.417333126,43.23,32.542
124.415423870,43.234,32.54
125.415997982,43.182,32.54
126.416571617,43.172,32.538
127.417144775,43.176,32.536
128.415235042,43.196,32.534
129.415808201,43.16,32.534
130.416381359,43.178,32.532
131.416954040,43.164,32.53
132.415043831,43.178,32.53
133.415616512,43.182,32.53
134.416188717,43.14,32.528
135.416761398,43.15,32.526
136.414850235,43.126,32.526
137.415422916,43.16,32.524
138.415994644,43.126,32.524
139.416566372,43.136,32.522
140.414655208,43.142,32.522
