Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.540251255,44.686,32.746
1.539522648,44.668,32.744
2.538793564,44.724,32.742
3.538229942,44.676,32.742
4.540005684,44.626,32.742
5.539276600,44.696,32.74
6.538547516,44.66,32.74
7.540322781,44.66,32.738
8.539593696,44.698,32.738
9.538864136,44.698,32.738
10.538135052,44.674,32.738
11.539910793,44.672,32.738
12.539181709,44.724,32.738
13.538452625,44.706,32.738
14.540321827,44.748,32.738
15.539597511,44.688,32.74
16.538893700,44.708,32.74
17.538165569,44.744,32.74
18.539940834,44.694,32.74
19.539212704,44.672,32.742
20.538484096,44.734,32.742
21.540260315,44.668,32.744
22.539731979,44.728,32.744
23.539004326,44.738,32.744
24.538276672,44.744,32.746
25.540053368,44.746,32.748
26.539326191,44.738,32.748
27.538598537,44.73,32.748
28.537871361,44.748,32.748
29.539649010,44.762,32.75
30.538921833,44.726,32.75
31.538195133,44.79,32.752
32.540201664,44.798,32.752
33.539474964,44.804,32.752
34.538748264,44.74,32.754
35.538021088,44.746,32.754
36.539799690,44.836,32.756
37.539072990,44.77,32.756
38.538346767,44.826,32.756
39.540146828,44.81,32.756
40.539420605,44.82,32.758
41.538693905,44.816,32.758
42.537974834,44.816,32.758
43.539753437,44.832,32.76
44.539139271,44.804,32.76
45.538413525,44.816,32.762
46.540192604,44.838,32.762
47.539467811,44.81,32.762
48.538742542,44.848,32.764
49.538017273,44.866,32.764
50.539796352,44.858,32.764
51.539071083,44.832,32.764
52.538346290,44.812,32.764
53.537621975,44.842,32.764
54.539690494,44.816,32.764
55.538965702,44.826,32.764
56.538240433,44.842,32.766
57.540019989,44.828,32.766
58.539295196,44.8,32.766
59.538569927,44.874,32.766
60.537889480,44.842,32.766
61.539737224,44.84,32.768
62.539012432,44.868,32.768
63.538288116,44.874,32.768
64.540124416,44.864,32.768
65.539400101,44.8,32.766
66.538696766,44.856,32.762
67.537972450,44.866,32.762
68.539752006,44.842,32.764
69.539027691,44.868,32.764
70.538302898,44.846,32.764
71.540233612,44.868,32.764
72.539508343,44.83,32.762
73.538783550,44.774,32.762
74.538057804,44.824,32.76
75.539836407,44.794,32.76
76.539110184,44.81,32.758
77.538383961,44.824,32.758
78.537657261,44.782,32.756
79.539488792,44.812,32.754
80.538761616,44.776,32.754
81.538034916,44.76,32.752
82.539812088,44.738,32.75
83.539085388,44.756,32.75
84.538418293,44.73,32.75
86.539467335,44.77,32.748
87.538850307,44.728,32.746
