Time (s),Power (dBm),Percentage (%)
0.041860104,-62,76
0.541819096,-62,76
1.041614056,-62,76
1.542004108,-63,74
2.041755199,-62,76
2.541750908,-62,76
3.041818619,-63,74
3.542051315,-62,76
4.041702271,-62,76
4.542057037,-64,72
5.041677475,-61,78
5.541837215,-62,76
6.041874409,-64,72
6.541818142,-60,80
7.041884422,-57,86
7.541877746,-65,70
8.041603565,-62,76
8.541729927,-57,86
9.041580200,-59,82
9.541789532,-62,76
10.041806698,-62,76
10.541713714,-57,86
11.041694164,-55,90
11.541912079,-71,58
12.041502953,-65,70
12.541876316,-60,80
13.041491985,-62,76
13.541683197,-61,78
14.041669369,-61,78
14.541873932,-62,76
15.041570663,-57,86
15.541872978,-55,90
16.041540623,-55,90
16.541724682,-55,90
17.041716099,-55,90
17.541682720,-55,90
18.041709423,-55,90
18.541821003,-55,90
19.041471958,-55,90
19.541805744,-55,90
20.041510582,-57,86
20.541573048,-62,76
21.041647434,-59,82
21.541707516,-62,76
22.041388989,-59,82
22.541953087,-59,82
23.041562557,-53,94
23.541836738,-57,86
24.041734695,-67,66
24.541688442,-62,76
25.041715622,-51,98
25.541621208,-51,98
26.041525364,-49,100
26.541854858,-53,94
27.041636944,-53,94
27.541613102,-53,94
28.041666508,-55,90
28.541757584,-55,90
29.041428566,-64,72
29.541771889,-59,82
30.541652202,-62,76
31.041554451,-57,86
31.541547775,-53,94
32.041468143,-62,76
32.541756630,-62,76
33.041567802,-59,82
33.541756153,-59,82
34.041709423,-59,82
34.541671753,-53,94
35.041599274,-55,90
35.541625976,-57,86
36.041581154,-62,76
36.541657925,-60,80
37.041428566,-61,78
37.541787147,-60,80
38.041417599,-60,80
38.541597843,-62,76
39.041635036,-60,80
39.541702270,-57,86
40.041394234,-59,82
40.541705608,-59,82
41.041335583,-60,80
41.541526794,-60,80
42.041522026,-61,78
42.541472435,-62,76
43.041522980,-57,86
43.541634560,-62,76
44.041375160,-59,82
44.541770935,-62,76
45.041450024,-65,70
45.541565895,-69,62
46.041572094,-71,58
46.541662693,-60,80
47.041334629,-59,82
47.541677475,-64,72
48.041287422,-59,82
48.541425705,-69,62
49.041495800,-62,76
49.541404724,-60,80
50.041244030,-67,66
50.541349411,-59,82
51.041244984,-57,86
51.541305065,-61,78
52.041316509,-69,62
52.541372776,-55,90
53.041394711,-59,82
53.541481018,-67,66
54.041177750,-65,70
54.541787147,-65,70
55.041403770,-65,70
55.541762352,-62,76
56.041569233,-62,76
56.541509628,-59,82
57.041583061,-59,82
57.541620254,-59,82
58.041360378,-59,82
58.541685104,-60,80
59.041489601,-59,82
59.541443348,-59,82
60.041512489,-59,82
60.541467667,-60,80
61.041449070,-69,62
61.541684627,-64,72
62.041329384,-57,86
62.541717529,-62,76
63.041307926,-60,80
63.541439056,-55,90
64.041532040,-57,86
64.541604042,-69,62
65.041301727,-53,94
65.541635990,-57,86
66.041338444,-53,94
66.541570187,-58,84
67.041476727,-47,100
67.541451931,-45,100
68.041462421,-47,100
68.541580677,-47,100
69.041240692,-53,94
69.541601181,-47,100
70.041338921,-51,98
70.541368484,-67,66
71.041560650,-57,86
71.541662693,-55,90
72.041285992,-51,98
72.541665077,-60,80
73.041305542,-65,70
73.541582584,-67,66
74.041447163,-55,90
74.541437149,-62,76
75.041390896,-59,82
75.541403770,-60,80
76.041178226,-62,76
76.541483402,-62,76
77.041306496,-63,74
77.541308880,-64,72
78.041254997,-63,74
78.541286468,-62,76
79.041270256,-62,76
79.541402340,-60,80
80.041163921,-60,80
80.541508675,-63,74
81.041210175,-57,86
81.541262627,-57,86
82.041330338,-67,66
82.541414261,-53,94
83.041073322,-55,90
83.541400432,-55,90
84.041088581,-51,98
84.541250706,-49,100
85.041278362,-51,98
86.041248798,-60,80
86.541383743,-77,46
87.041171074,-53,94
87.541486740,-60,80
