Time (s),Power (dBm),Percentage (%)
0.197170734,-59,82
0.697127819,-57,86
1.197119236,-57,86
1.697121143,-57,86
2.197338581,-57,86
2.696972847,-57,86
3.197258949,-57,86
3.697001934,-57,86
4.197308540,-58,84
4.697142124,-57,86
5.197151661,-57,86
5.697071075,-53,94
6.197282314,-55,90
6.696930885,-59,82
7.197192669,-57,86
7.697127342,-62,76
8.197152138,-57,86
9.197261334,-53,94
9.696932793,-55,90
10.197259903,-55,90
10.696999550,-55,90
11.197282314,-63,74
11.697107315,-65,70
12.197078705,-57,86
12.697058678,-55,90
13.197245121,-65,70
13.696963310,-49,100
14.197165489,-53,94
14.697093010,-57,86
15.197073937,-60,80
15.696974754,-60,80
16.197219849,-53,94
16.696874618,-51,98
17.197101593,-53,94
17.697010994,-51,98
18.197037220,-53,94
18.696938038,-53,94
19.197093487,-59,82
19.697071552,-57,86
20.197065353,-57,86
20.696872234,-41,100
21.197183609,-39,100
21.696938515,-49,100
22.197053909,-57,86
22.696887016,-53,94
23.197070599,-53,94
23.696860313,-60,80
24.197008133,-59,82
24.696861744,-51,98
25.197061539,-69,62
25.697002888,-43,100
26.197032929,-55,90
26.696870804,-65,70
27.197143078,-51,98
27.696817875,-51,98
28.197134018,-53,94
28.696988106,-55,90
29.197005749,-51,98
29.696885109,-55,90
30.197176933,-67,66
30.696809769,-58,84
31.197120667,-53,94
31.696987629,-53,94
32.196997166,-57,86
32.696968555,-55,90
33.696790695,-59,82
34.197142601,-63,74
34.696814537,-69,62
35.197129726,-55,90
35.696989536,-62,76
36.196958065,-51,98
36.696951389,-57,86
37.197133064,-53,94
37.696814537,-57,86
38.196912289,-64,72
38.696939468,-62,76
39.196944714,-62,76
39.696969986,-62,76
40.197144508,-67,66
40.696799278,-62,76
41.197107315,-60,80
41.696805477,-77,46
42.197093010,-71,58
42.696958065,-69,62
43.196959019,-75,50
43.696911812,-75,50
44.197093964,-77,46
44.696755409,-73,54
45.196984291,-60,80
45.696940422,-51,98
46.196948051,-61,78
46.696901798,-65,70
47.197075844,-63,74
47.696716309,-64,72
48.197039604,-65,70
48.696811199,-59,82
49.196899891,-58,84
49.696887016,-59,82
50.196888924,-59,82
50.696889400,-60,80
51.197024345,-57,86
51.696703911,-57,86
52.196994782,-57,86
52.696861267,-62,76
53.196869850,-65,70
53.696677685,-65,70
54.197049618,-55,90
54.696702480,-60,80
55.197003365,-59,82
55.696845531,-62,76
56.196885109,-57,86
56.696850300,-57,86
57.196858883,-51,98
57.696689606,-53,94
58.196990490,-57,86
58.696724892,-57,86
59.196956635,-67,66
59.696871757,-62,76
60.196844101,-57,86
60.696723938,-58,84
61.197026253,-67,66
61.696714401,-59,82
62.197004795,-60,80
62.696855545,-49,100
63.196841717,-55,90
63.696815967,-62,76
64.196912766,-53,94
64.696642399,-49,100
65.196990490,-57,86
65.696669102,-47,100
66.196967602,-51,98
66.696837425,-60,80
67.196814060,-53,94
67.696793556,-53,94
68.196980000,-53,94
68.696674824,-55,90
69.196775913,-59,82
69.696786404,-58,84
70.196800232,-69,62
70.696644783,-57,86
71.196964741,-53,94
71.696670532,-51,98
72.196772099,-51,98
72.696679592,-55,90
73.196952820,-47,100
73.696605682,-55,90
74.196767807,-47,100
74.696777344,-51,98
75.196771622,-53,94
75.696601868,-49,100
76.196838856,-53,94
77.196754932,-62,76
77.696747303,-53,94
78.196743012,-55,90
78.696614265,-53,94
79.196887016,-53,94
79.696746826,-62,76
80.196737766,-49,100
80.696734428,-59,82
81.196777344,-57,86
81.696555138,-57,86
82.196872234,-64,72
82.696603775,-60,80
83.196839333,-57,86
83.696719646,-55,90
84.196707726,-53,94
84.696586609,-65,70
85.196910858,-62,76
85.696601391,-57,86
86.196850777,-60,80
86.696716785,-57,86
87.196708679,-55,90
87.696698189,-53,94
88.196787834,-60,80
88.696514606,-57,86
89.196835995,-63,74
89.696542740,-57,86
90.196857929,-55,90
90.696719170,-59,82
91.196695328,-60,80
91.696672916,-57,86
92.696557045,-53,94
93.196654320,-59,82
93.696668625,-57,86
94.196686745,-53,94
94.696663856,-59,82
95.196846962,-59,82
95.696494579,-59,82
96.196836948,-62,76
96.696535587,-55,90
97.196791172,-57,86
97.696684360,-53,94
98.196665287,-53,94
98.696633339,-62,76
99.196822643,-67,66
99.696531296,-67,66
100.196760178,-57,86
100.696669578,-57,86
101.196642399,-60,80
101.696604729,-59,82
102.196793556,-51,98
102.696471691,-57,86
103.196732044,-57,86
103.696656227,-62,76
104.196650505,-53,94
104.696568489,-53,94
105.196624756,-53,94
105.696470261,-53,94
106.196695805,-53,94
106.696467400,-53,94
107.196724892,-53,94
107.696532249,-65,70
108.196625233,-64,72
108.696552753,-55,90
109.196659565,-59,82
109.696417808,-53,94
110.196733952,-55,90
110.696531773,-51,98
111.196637631,-60,80
111.696579933,-51,98
112.196656227,-51,98
112.696411610,-69,62
113.196719170,-53,94
113.696478844,-59,82
114.196702957,-57,86
114.696565151,-62,76
115.196592331,-60,80
115.696546554,-63,74
116.196705341,-57,86
116.696390629,-59,82
117.196590424,-57,86
117.696586132,-55,90
118.196604729,-55,90
118.696545601,-57,86
119.196719646,-55,90
119.696384907,-57,86
120.196683407,-59,82
120.696486473,-57,86
121.196556091,-57,86
121.696567058,-57,86
122.196586609,-51,98
122.696356773,-55,90
123.196704388,-59,82
123.696360588,-65,70
124.196630001,-65,70
124.696516037,-59,82
125.196508884,-55,90
125.696395874,-55,90
126.196708679,-63,74
126.696375847,-53,94
127.196685314,-53,94
127.696513176,-57,86
128.196495056,-62,76
128.696532249,-64,72
129.196594238,-58,84
129.696326733,-65,70
130.196671009,-59,82
130.696365356,-59,82
131.196627617,-55,90
131.696517944,-62,76
132.196475983,-61,78
132.696497917,-57,86
133.196655750,-60,80
133.696323395,-55,90
134.196492195,-55,90
134.696502209,-53,94
135.196520329,-62,76
135.696463585,-62,76
136.196637631,-67,66
136.696300983,-65,70
137.196601868,-65,70
137.696381092,-65,70
138.196473599,-63,74
138.696449280,-63,74
139.196471691,-59,82
139.696468353,-57,86
140.196586609,-53,94
140.696266174,-62,76
141.196597576,-57,86
141.696434498,-59,82
142.196480274,-65,70
142.696299076,-62,76
143.196627617,-53,94
143.696245193,-51,98
144.196565628,-60,80
144.696475983,-57,86
145.196442604,-55,90
145.696413040,-62,76
146.196547985,-59,82
146.696239948,-67,66
147.196550846,-57,86
147.696227074,-60,80
148.196515083,-55,90
148.696434021,-55,90
149.196399689,-55,90
149.696397304,-59,82
150.196536064,-59,82
150.696240425,-65,70
151.196414471,-69,62
