Time (s),Power (dBm),Percentage (%)
0.469245911,-53,94
0.968891144,-62,76
1.469026565,-62,76
1.969020843,-63,74
2.469049454,-62,76
2.969015598,-62,76
3.469190597,-55,90
3.968905926,-55,90
4.469033241,-57,86
4.969034195,-73,54
5.469210148,-60,80
5.968888760,-55,90
6.468987465,-59,82
6.969020367,-58,84
7.469047546,-57,86
7.969010353,-57,86
8.469155311,-55,90
8.968865871,-55,90
9.469026565,-57,86
9.968962193,-57,86
10.469145775,-53,94
10.968806267,-55,90
11.468943119,-62,76
11.968947411,-57,86
12.468966961,-58,84
12.968948841,-53,94
13.469070911,-62,76
13.968779087,-62,76
14.468980312,-71,58
14.968903065,-51,98
15.469096184,-65,70
15.968799591,-57,86
16.468900204,-55,90
16.968909740,-49,100
17.468922138,-49,100
17.968888283,-51,98
18.469079018,-53,94
18.968734264,-69,62
19.468926430,-67,66
19.968887329,-59,82
20.469060898,-57,86
21.468852520,-53,94
21.968872547,-49,100
22.468959808,-53,94
22.968849659,-51,98
23.469008922,-57,86
23.968733788,-59,82
24.468890190,-60,80
24.968886375,-51,98
25.468875885,-55,90
25.968759060,-49,100
26.468810558,-55,90
26.968690395,-60,80
27.468869209,-51,98
27.968893528,-64,72
28.468817234,-51,98
28.968736172,-57,86
29.468837738,-65,70
29.968685150,-53,94
30.468988418,-59,82
30.968672752,-53,94
31.468804836,-51,98
31.968798637,-47,100
32.468820095,-51,98
32.968831539,-53,94
33.468931198,-55,90
33.968648911,-57,86
34.468810558,-65,70
34.968776226,-61,78
35.468996048,-61,78
35.968678951,-61,78
36.468945503,-61,78
36.968762875,-62,76
37.468837738,-65,70
37.968796730,-65,70
38.468897343,-62,76
38.968612671,-69,62
39.468771458,-67,66
39.968777180,-65,70
40.468913555,-65,70
40.968598843,-65,70
41.468734741,-65,70
41.968759537,-65,70
42.468755722,-65,70
42.968783379,-65,70
43.468894482,-65,70
43.968578339,-65,70
44.468742370,-65,70
44.968701839,-62,76
45.468874931,-59,82
45.968612671,-57,86
46.468701362,-51,98
46.968723297,-62,76
47.468774319,-62,76
47.968688488,-62,76
48.468821525,-65,70
48.968509674,-58,84
49.468713283,-67,66
49.968701839,-62,76
50.468877792,-59,82
50.968499660,-57,86
51.468632698,-51,98
51.968652248,-55,90
52.468667030,-55,90
52.968633175,-62,76
53.468785763,-57,86
53.968528748,-55,90
54.468689442,-55,90
54.968619347,-62,76
55.468838692,-45,100
55.968540668,-55,90
56.468654632,-47,100
56.968613148,-51,98
57.468681335,-53,94
57.968667030,-49,100
58.468747139,-59,82
58.968469620,-65,70
59.468636513,-53,94
59.968590736,-55,90
60.468759060,-57,86
60.968425274,-57,86
61.468636513,-59,82
61.968575954,-51,98
62.468588829,-49,100
62.968629837,-55,90
63.468747616,-47,100
63.968452454,-53,94
64.468577862,-57,86
64.968589783,-63,74
65.468668461,-60,80
65.968393803,-65,70
66.468725204,-61,78
66.968480110,-69,62
67.468561172,-60,80
67.968548298,-65,70
68.468569279,-55,90
68.968433380,-73,54
69.468559742,-67,66
69.968401432,-60,80
70.468719005,-69,62
70.968403816,-62,76
71.468602180,-55,90
71.968501568,-53,94
72.468544960,-57,86
72.968346596,-51,98
73.468671799,-58,84
73.968454361,-69,62
74.468496799,-69,62
74.968515396,-73,54
75.468643188,-65,70
75.968369961,-77,46
76.468583107,-57,86
76.968464851,-55,90
77.468539715,-57,86
77.968332767,-61,78
78.468600273,-55,90
78.968318462,-59,82
79.468479633,-57,86
79.968480587,-55,90
80.468639374,-55,90
80.968362331,-55,90
81.468532562,-59,82
81.968259811,-51,98
82.468466759,-59,82
82.968303680,-64,72
83.468386650,-60,80
83.968424320,-59,82
84.468464374,-53,94
84.968405247,-51,98
85.468603134,-51,98
85.968251705,-57,86
86.468549728,-51,98
86.968390465,-57,86
87.468408584,-53,94
87.968243599,-49,100
88.468560696,-55,90
88.968403816,-57,86
89.468405247,-49,100
89.968368053,-57,86
90.468563080,-49,100
90.968273640,-51,98
91.468492985,-59,82
91.968391418,-53,94
92.468424320,-62,76
92.968222141,-65,70
93.468524456,-57,86
93.968340397,-71,58
94.468381405,-57,86
94.968366623,-55,90
95.468520641,-55,90
95.968160629,-53,94
96.468438625,-53,94
96.968316555,-63,74
97.468397140,-55,90
97.968146324,-61,78
98.468450546,-57,86
98.968350410,-55,90
99.468390941,-62,76
99.968294144,-55,90
100.468484878,-61,78
100.968132019,-67,66
101.468404293,-60,80
101.968279362,-67,66
102.468286037,-65,70
102.968202591,-60,80
103.468451023,-57,86
103.968259811,-61,78
104.468356609,-59,82
104.968293190,-60,80
105.468406200,-53,94
105.968181610,-65,70
106.468438625,-57,86
106.968232632,-51,98
107.468258381,-53,94
107.968081951,-57,86
108.468355179,-49,100
108.968244553,-61,78
109.468274116,-53,94
109.968187809,-59,82
110.468369007,-51,98
110.968144417,-59,82
111.468402862,-57,86
111.968204975,-61,78
112.468218803,-60,80
112.968129158,-47,100
113.468339443,-51,98
113.968204975,-53,94
114.468202114,-61,78
114.968183041,-59,82
115.468373775,-60,80
115.968108654,-59,82
116.468290329,-53,94
116.968204498,-49,100
117.468253612,-47,100
117.967998505,-57,86
118.468339443,-55,90
118.968068600,-60,80
119.468238354,-60,80
119.968145847,-55,90
120.468145370,-57,86
120.968060493,-57,86
121.468317509,-53,94
121.967974186,-60,80
122.468133926,-60,80
122.968009949,-57,86
123.468137264,-57,86
123.968153477,-65,70
124.468194485,-69,62
124.967931271,-49,100
125.468260765,-59,82
125.968018532,-55,90
126.468268871,-57,86
126.968093872,-57,86
127.468122959,-57,86
127.967996597,-59,82
128.468264580,-62,76
128.968110561,-73,54
129.468146801,-57,86
129.968107700,-59,82
130.468267441,-57,86
130.967929363,-58,84
131.468186378,-64,72
131.968058109,-59,82
132.468115806,-55,90
132.967947960,-51,98
133.468193054,-55,90
133.968023300,-51,98
134.468060017,-57,86
134.968072414,-53,94
135.468231678,-62,76
135.967892647,-62,76
136.468140125,-57,86
136.968020439,-59,82
137.967853069,-67,66
138.468153953,-55,90
138.967970848,-51,98
139.468009949,-51,98
139.968033314,-60,80
140.468194485,-51,98
140.967917442,-44,100
141.468166828,-51,98
141.967982769,-55,90
142.468066215,-57,86
143.468116760,-65,70
143.967916489,-59,82
144.468038082,-57,86
144.967960358,-69,62
145.468160629,-59,82
145.967806816,-65,70
146.468024731,-57,86
146.967982292,-53,94
147.468007088,-57,86
147.967991352,-60,80
148.468070984,-62,76
148.967856884,-59,82
149.467968941,-59,82
149.967939854,-65,70
150.468086719,-51,98
150.967803001,-55,90
151.468002796,-49,100
151.967945099,-65,70
152.467946529,-55,90
152.967920303,-60,80
153.468041897,-60,80
153.967796326,-62,76
154.467921257,-57,86
155.468091011,-59,82
155.967743397,-57,86
156.467959881,-67,66
156.967871189,-71,58
157.467957497,-57,86
157.967917442,-69,62
158.468043327,-57,86
158.967775345,-59,82
159.467893600,-53,94
159.967885017,-62,76
160.467952728,-59,82
160.967707634,-53,94
161.467839241,-55,90
161.967729568,-51,98
162.467894554,-67,66
162.967820168,-45,100
163.467853069,-57,86
163.967666149,-57,86
164.467864990,-55,90
164.967686176,-55,90
165.468025684,-49,100
165.967679977,-51,98
166.467776298,-59,82
166.967797279,-62,76
167.467877388,-57,86
167.967841625,-47,100
168.467966556,-45,100
168.967637539,-51,98
169.467813492,-57,86
170.467993736,-57,86
170.967610836,-55,90
171.467775345,-49,100
171.967760086,-57,86
172.467799187,-58,84
172.967753410,-63,74
173.467895508,-57,86
173.967615128,-63,74
174.467910290,-49,100
174.967774391,-57,86
175.467731953,-55,90
175.967580318,-55,90
176.467873573,-57,86
176.967759609,-55,90
177.467762470,-60,80
177.967762947,-55,90
178.467857361,-59,82
178.967551708,-59,82
179.467924595,-57,86
179.967700958,-57,86
180.467863083,-57,86
180.967567921,-57,86
181.467870235,-57,86
181.967721462,-59,82
182.467715740,-59,82
182.967690468,-61,78
183.467855930,-53,94
183.967518330,-59,82
184.467815876,-62,76
184.967699528,-63,74
185.467792511,-49,100
185.967583656,-53,94
186.467833042,-55,90
186.967649937,-55,90
187.467677593,-58,84
187.967620850,-59,82
188.467818260,-57,86
188.967544079,-63,74
189.467777729,-51,98
189.967661858,-53,94
190.467718124,-51,98
190.967459679,-57,86
191.467798233,-65,70
191.967611790,-62,76
192.467641830,-55,90
192.967640877,-55,90
193.467745781,-62,76
193.967469692,-61,78
194.467734337,-57,86
194.967589378,-55,90
195.467683315,-47,100
195.967504978,-63,74
196.467760563,-59,82
196.967582226,-60,80
197.467652321,-59,82
197.967450619,-59,82
198.467709064,-57,86
198.967425823,-69,62
199.467742920,-57,86
199.967552185,-65,70
200.467565536,-57,86
200.967426777,-62,76
201.467723846,-55,90
201.967486382,-55,90
202.467571258,-61,78
202.967394352,-69,62
203.467639923,-59,82
203.967374802,-57,86
204.467650413,-53,94
204.967472553,-57,86
205.467570782,-55,90
205.967360497,-55,90
206.467560768,-55,90
