Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.876451969,45.934,33.104
1.874649525,45.892,33.106
2.875329971,45.948,33.108
3.876011372,45.966,33.11
4.874209881,45.91,33.112
5.874891281,45.926,33.114
6.875573158,45.96,33.116
7.876255512,45.938,33.118
8.874455452,45.986,33.12
9.875137806,45.956,33.122
10.875821590,45.99,33.124
11.874022007,46.042,33.126
12.874705791,46.032,33.128
13.875389576,46.07,33.13
14.876073837,46.056,33.134
15.874275684,46.03,33.136
16.874960422,46.066,33.138
17.875646591,46.092,33.14
18.876331329,46.12,33.142
19.874534607,46.112,33.144
20.875220776,46.12,33.146
21.875907421,46.12,33.148
22.874111176,46.14,33.15
23.874798775,46.136,33.154
24.875485897,46.16,33.154
25.876173973,46.168,33.156
26.874378681,46.214,33.16
27.875067711,46.218,33.162
28.875756264,46.19,33.164
29.873962879,46.234,33.166
30.874651909,46.276,33.168
31.875341415,46.244,33.17
32.876031399,46.27,33.172
33.874238968,46.28,33.174
34.874929428,46.256,33.176
35.875620365,46.284,33.18
36.876311779,46.286,33.182
37.874520779,46.286,33.184
38.875212669,46.328,33.186
39.875905037,46.334,33.19
40.874114513,46.388,33.192
41.874807835,46.352,33.194
42.875500679,46.39,33.196
43.876194477,46.336,33.198
44.874405861,46.346,33.2
45.875100136,46.376,33.204
46.875795364,46.462,33.206
47.874007702,46.468,33.208
48.874703407,46.392,33.212
49.875399113,46.504,33.214
50.876095295,46.47,33.216
51.874309063,46.494,33.218
52.875005722,46.452,33.22
53.875703335,46.478,33.224
54.873918056,46.558,33.226
55.874616146,46.522,33.228
56.875314712,46.556,33.232
57.876013279,46.528,33.234
58.874228954,46.59,33.236
59.874928474,46.524,33.24
60.875628471,46.596,33.24
61.873844624,46.568,33.242
62.874545097,46.612,33.244
63.875245571,46.58,33.246
64.875946522,46.626,33.248
65.874164581,46.654,33.25
66.874865532,46.622,33.252
67.875566483,46.666,33.254
68.873785019,46.642,33.256
70.875189304,46.672,33.258
71.875890732,46.668,33.26
72.874110222,46.668,33.262
73.874813080,46.688,33.262
74.875515461,46.762,33.264
