Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.393261433,42.926,32.378
1.392476082,42.922,32.378
2.394196033,42.928,32.378
3.393410683,42.968,32.378
4.392682552,42.922,32.38
5.394402027,42.946,32.38
6.393616676,42.896,32.382
7.392831802,42.95,32.382
8.392047405,42.918,32.382
9.393984318,42.926,32.384
10.393199921,42.938,32.384
11.392476559,42.93,32.384
12.394196510,42.97,32.386
13.393412113,42.976,32.386
14.392628193,42.964,32.386
15.394348621,42.98,32.386
16.393564224,42.914,32.388
17.392936230,42.952,32.388
18.394656658,42.93,32.388
19.393872738,42.932,32.39
20.393088341,42.974,32.388
21.392304420,42.976,32.39
22.394024849,42.942,32.388
23.393240929,42.93,32.39
24.392456531,42.966,32.39
25.394177437,42.902,32.39
26.393393040,42.97,32.388
27.392654896,42.918,32.388
28.394455433,42.954,32.388
29.393671036,42.95,32.388
30.392886639,42.958,32.388
31.392191887,42.898,32.386
32.393911362,42.904,32.386
33.393145084,42.932,32.384
34.392359733,42.924,32.382
35.394078731,42.912,32.378
36.393292427,42.886,32.376
37.392539024,42.934,32.374
38.394338608,42.86,32.372
39.393552303,42.886,32.37
40.392765522,42.836,32.368
41.394506931,42.866,32.366
42.393719673,42.824,32.364
43.392931938,42.868,32.362
44.392144203,42.798,32.362
45.393861294,42.822,32.36
