Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.167313576,44.05469,74.625,3.73625,249.375,0
1.222118854,44.04297,74.53125,3.735,257.5,0
2.101110458,44.04297,74.625,3.73875,255,0
3.156024933,44.02734,74.71875,3.7375,252.5,0
4.210814953,44.01563,74.71875,3.735625,252.8125,0
5.089836597,44.00391,74.8125,3.73625,249.375,0
6.144667625,43.99219,74.71875,3.735625,252.1875,0
7.199421882,43.99219,74.625,3.73375,267.5,0
8.078419209,43.98047,74.625,3.736875,246.5625,0
9.133286476,43.96875,74.625,3.73375,269.0625,0
10.187887192,43.95703,74.625,3.736875,258.4375,0
11.067104816,43.94531,74.625,3.733125,247.5,0
12.121672630,43.94531,74.625,3.73625,250.625,0
13.176467895,43.92969,74.625,3.73375,270.3125,0
14.231381416,43.91797,74.4375,3.734375,259.6875,0
15.110281467,43.90625,74.34375,3.735,264.0625,0
16.165061474,43.89453,74.34375,3.73375,259.375,0
17.220039367,43.89453,74.34375,3.73625,271.875,0
18.098834514,43.88281,74.34375,3.736875,255,0
19.153790951,43.87109,74.34375,3.73625,256.5625,0
20.208522320,43.85938,74.4375,3.734375,254.375,0
21.087626934,43.84766,74.25,3.734375,257.5,0
22.142299652,43.84766,74.34375,3.731875,266.875,0
23.197051048,43.83203,74.34375,3.735,259.375,0
24.076094627,43.82031,74.25,3.733125,265.625,0
25.131419182,43.80859,74.15625,3.734375,265.9375,0
26.185553074,43.79688,74.15625,3.735,265.625,0
27.240624428,43.79688,74.25,3.734375,254.0625,0
28.119390011,43.78516,74.0625,3.734375,272.5,0
29.174602032,43.77344,74.15625,3.734375,264.0625,0
30.229087829,43.76172,74.0625,3.735625,267.8125,0
31.108216762,43.75,74.15625,3.735,261.5625,0
32.162794113,43.75,74.0625,3.73375,243.75,0
33.217686653,43.73438,74.0625,3.7325,264.375,0
34.096538543,43.72266,74.0625,3.734375,252.1875,0
35.151453495,43.71094,74.0625,3.73375,263.125,0
36.206230640,43.69922,73.96875,3.73375,251.5625,0
37.085273743,43.69922,73.96875,3.7325,269.375,0
38.140052318,43.6875,74.0625,3.73375,262.8125,0
39.194735527,43.67578,73.96875,3.734375,271.5625,0
40.073880672,43.66406,74.0625,3.7325,255,0
41.128507137,43.65234,73.96875,3.731875,273.125,0
42.183537006,43.65234,73.875,3.734375,266.5625,0
