Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.505706787,43.82,32.542
1.505500794,43.872,32.544
2.505294323,43.782,32.544
3.505087853,43.82,32.544
4.504882336,43.798,32.544
5.504927158,43.814,32.544
6.504721642,43.832,32.546
7.504516125,43.87,32.546
8.504310131,43.878,32.548
9.504104614,43.878,32.548
10.503899098,43.846,32.55
11.506168842,43.862,32.55
12.506291866,43.858,32.55
13.506085873,43.858,32.552
14.505880833,43.87,32.552
15.505675793,43.85,32.552
16.505470753,43.858,32.552
17.505266190,43.864,32.552
18.505061150,43.846,32.554
19.504856110,43.842,32.554
20.504651070,43.892,32.554
21.504446030,43.91,32.554
22.504240990,43.856,32.554
23.504035950,43.856,32.554
24.503830910,43.868,32.552
25.506170750,43.864,32.552
26.505964756,43.86,32.554
27.505760193,43.846,32.554
28.505555153,43.896,32.554
29.505350113,43.84,32.554
30.505145073,43.864,32.554
31.504939079,43.858,32.554
32.504734516,43.836,32.554
33.504528523,43.826,32.554
34.504323483,43.882,32.552
35.504118443,43.794,32.552
36.503922463,43.866,32.552
37.503716469,43.84,32.55
38.505985737,43.838,32.55
39.505935192,43.822,32.55
40.505729675,43.84,32.55
41.505721092,43.82,32.55
42.505515099,43.792,32.548
43.505309105,43.82,32.548
44.505103111,43.824,32.546
45.504896641,43.792,32.546
46.504738808,43.804,32.546
47.504531860,43.838,32.546
48.504325867,43.826,32.544
