Time (s),Power (dBm),Percentage (%)
0.136309147,-53,94
0.636240005,-53,94
1.136048794,-53,94
1.636478424,-53,94
2.136114597,-53,94
2.636317253,-53,94
3.136300564,-53,94
3.636221409,-53,94
4.136236668,-53,94
4.636434078,-60,80
5.136119366,-60,80
5.636219025,-58,84
6.136242390,-57,86
6.636365414,-62,76
7.136056423,-71,58
7.636376858,-65,70
8.136236191,-59,82
8.636193752,-57,86
9.136052609,-59,82
9.636363983,-57,86
10.136065483,-55,90
10.636304378,-57,86
11.636176109,-62,76
12.136025429,-57,86
12.636341095,-69,62
13.136129379,-55,90
13.636156559,-51,98
14.136185169,-49,100
14.636397362,-59,82
15.136012554,-57,86
15.636095524,-64,72
16.136203766,-51,98
16.636136532,-57,86
17.136120796,-53,94
17.636301994,-58,84
18.136003971,-64,72
18.636262417,-57,86
19.136181355,-59,82
19.636148453,-73,54
20.135966778,-61,78
20.636316299,-61,78
21.136153221,-57,86
21.636114597,-57,86
22.136123657,-53,94
22.636281967,-51,98
23.135957718,-51,98
23.636187076,-57,86
24.136145115,-60,80
24.636065960,-53,94
25.136140823,-53,94
25.636245251,-55,90
26.135966301,-57,86
26.636206150,-57,86
27.136087418,-51,98
27.636180878,-57,86
28.135904789,-51,98
28.636222362,-59,82
29.135977268,-53,94
29.636051655,-57,86
30.135895729,-59,82
30.636101246,-51,98
31.135907173,-57,86
31.636149406,-71,58
32.135933399,-53,94
32.636008739,-53,94
33.135866642,-53,94
33.636057854,-53,94
34.135932922,-59,82
34.635997772,-65,70
