Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.524337292,70.60547,118.5,3.9,261.5625,0
1.579163074,70.58984,118.40625,3.90125,262.5,0
2.634054184,70.58984,118.125,3.89875,278.4375,0
3.512958526,70.57813,117.75,3.900625,268.75,0
4.567880630,70.56641,118.03125,3.9,251.5625,0
5.622668266,70.55469,118.03125,3.8975,276.25,0
6.501623630,70.54297,118.03125,3.900625,260.625,0
7.556482792,70.54297,118.03125,3.90125,253.4375,0
8.611103535,70.53125,117.9375,3.89875,255,0
9.490333557,70.51953,118.3125,3.8975,260.3125,0
10.544838905,70.50781,118.40625,3.89875,257.8125,0
11.599740505,70.49219,118.5,3.89875,273.75,0
12.478700638,70.49219,118.59375,3.9,256.5625,0
13.533617020,70.48047,118.40625,3.89875,270.625,0
14.588667869,70.46875,118.5,3.89875,269.375,0
15.467319012,70.45703,118.40625,3.8975,258.75,0
16.522481441,70.44531,118.40625,3.898125,280,0
17.576800346,70.43359,118.40625,3.8975,270.3125,0
18.631774425,70.43359,118.3125,3.8975,258.125,0
19.510586738,70.42188,118.21875,3.898125,264.375,0
20.565542698,70.41016,118.3125,3.8975,260,0
21.620818138,70.39453,118.21875,3.9,257.1875,0
22.499310970,70.38281,117.9375,3.89875,282.8125,0
23.554592132,70.38281,118.125,3.898125,255.625,0
24.608727932,70.37109,118.03125,3.9,262.8125,0
25.487781048,70.35938,118.125,3.89625,255.9375,0
26.542534351,70.34766,118.03125,3.89875,271.25,0
27.597507477,70.33594,117.75,3.89875,254.6875,0
28.476301193,70.33594,117.65625,3.898125,256.25,0
29.531215668,70.32422,117.65625,3.899375,260.3125,0
30.586626530,70.3125,117.9375,3.896875,285,0
31.465025425,70.29688,117.9375,3.898125,251.5625,0
32.519731998,70.28516,118.125,3.89875,257.8125,0
33.574482918,70.28516,118.125,3.895,265.625,0
34.629415989,70.27344,117.9375,3.898125,259.6875,0
