Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.569451332,92.32031,150.1875,4.05,256.875,0
1.448418141,92.32031,150.375,4.046875,257.8125,0
2.503170490,92.30859,150.375,4.049375,247.1875,0
3.557942391,92.29688,150.46875,4.048125,269.0625,0
4.436912537,92.28516,150.28125,4.049375,260.625,0
5.491807461,92.26953,150,4.0475,264.0625,0
6.546836853,92.25781,150,4.0475,267.5,0
7.425803661,92.25781,150,4.04625,258.75,0
8.480270863,92.24609,150,4.04875,252.1875,0
9.535165787,92.23438,150.09375,4.049375,259.0625,0
10.414829254,92.22266,150.09375,4.0475,254.375,0
11.469096661,92.21094,150.09375,4.0475,261.5625,0
12.523646832,92.19922,150.1875,4.0475,257.8125,0
13.578561783,92.1875,150.1875,4.046875,254.375,0
14.457695961,92.1875,150.28125,4.0475,259.6875,0
15.512273312,92.17188,150.1875,4.0475,260.9375,0
16.567369461,92.16016,150.28125,4.046875,257.5,0
17.446093559,92.14844,149.90625,4.045625,265.625,0
18.500975132,92.13672,149.90625,4.0475,266.25,0
19.555831909,92.125,149.34375,4.0475,274.6875,0
20.434773445,92.125,149.53125,4.0475,257.5,0
21.489405155,92.11328,149.8125,4.046875,257.8125,0
22.544375420,92.10156,149.25,4.04875,245,0
23.423504353,92.08984,149.53125,4.045,268.75,0
24.478421211,92.07422,149.4375,4.048125,256.25,0
25.532958984,92.0625,149.71875,4.046875,250.625,0
26.411981106,92.0625,149.34375,4.046875,275.9375,0
27.466846943,92.05078,149.625,4.046875,254.0625,0
28.521484375,92.03906,149.71875,4.046875,274.375,0
29.576638222,92.02734,149.8125,4.04625,260.625,0
30.455284596,92.01563,149.90625,4.046875,271.5625,0
31.510161877,92.01563,150,4.046875,266.875,0
32.564943314,92.00391,150.1875,4.04625,268.125,0
33.444309712,91.99219,150.09375,4.045625,259.375,0
34.498805523,91.97656,150.1875,4.045,260.3125,0
35.553611279,91.96484,150,4.048125,257.8125,0
36.432520390,91.95313,149.90625,4.045625,272.1875,0
37.487332821,91.95313,149.8125,4.046875,255.9375,0
38.542275429,91.94141,149.8125,4.046875,262.5,0
39.421105385,91.92969,150.09375,4.045,256.25,0
40.475995064,91.91797,149.8125,4.04625,253.75,0
41.530692101,91.90625,149.53125,4.043125,261.875,0
42.585802078,91.89453,149.34375,4.0425,265,0
43.464440823,91.89453,149.34375,4.04625,268.125,0
44.519354820,91.87891,149.4375,4.045,260.3125,0
45.574129582,91.86719,149.4375,4.04375,265.625,0
46.453455925,91.85547,149.15625,4.046875,245.625,0
47.507889748,91.84375,149.34375,4.046875,256.25,0
48.562807560,91.83203,149.34375,4.044375,264.6875,0
49.441833496,91.83203,149.4375,4.043125,260,0
50.496479511,91.82031,149.0625,4.045,256.875,0
51.551645756,91.80859,148.59375,4.043125,269.375,0
52.430218697,91.79688,148.78125,4.040625,267.8125,0
53.485074520,91.78125,148.96875,4.04125,258.125,0
54.539772034,91.76953,149.15625,4.043125,278.4375,0
55.418802261,91.76953,148.78125,4.04375,255,0
56.473680496,91.75781,149.15625,4.044375,299.0625,0
57.528527260,91.74609,148.875,4.046875,276.875,0
58.583419800,91.73438,148.96875,4.044375,248.4375,0
59.462602615,91.72266,149.25,4.044375,268.75,0
60.517286301,91.71094,149.15625,4.04375,255.3125,0
61.571778298,91.71094,149.25,4.045,264.0625,0
62.450837612,91.69922,149.4375,4.045625,247.8125,0
63.505643845,91.68359,149.25,4.041875,264.6875,0
64.560431481,91.67188,149.25,4.044375,267.1875,0
65.439264298,91.66016,149.34375,4.043125,258.75,0
66.494299889,91.66016,149.4375,4.044375,252.1875,0
67.549676418,91.64844,149.25,4.045,268.4375,0
68.428400040,91.63672,149.25,4.045,262.5,0
69.482666016,91.625,149.0625,4.043125,271.25,0
70.537618160,91.61328,148.96875,4.041875,253.4375,0
71.416630268,91.60156,148.6875,4.043125,259.0625,0
72.471604347,91.60156,148.6875,4.043125,276.875,0
73.526208401,91.58594,148.6875,4.04125,262.5,0
74.580790043,91.57422,148.40625,4.044375,278.4375,0
75.460028648,91.5625,148.78125,4.04375,255.9375,0
76.514969826,91.55078,148.78125,4.044375,254.375,0
77.569725037,91.53906,149.0625,4.04125,267.8125,0
78.448541641,91.53906,149.34375,4.0425,247.8125,0
79.503426552,91.52734,149.15625,4.044375,252.1875,0
80.558177471,91.51563,149.25,4.0425,258.125,0
81.437633991,91.50391,149.0625,4.04125,265,0
82.491947651,91.48828,148.96875,4.041875,272.8125,0
83.546722412,91.47656,149.0625,4.043125,262.1875,0
84.425715447,91.47656,148.875,4.041875,260.9375,0
85.480520725,91.46484,148.6875,4.0425,284.375,0
