Time (s),Power (dBm),Percentage (%)
0.272716045,-64,72
0.772749424,-62,76
1.272825241,-64,72
1.772523880,-62,76
2.272893429,-63,74
2.772480011,-64,72
3.272778511,-64,72
3.772707462,-64,72
4.272663116,-65,70
4.772697926,-62,76
5.272780895,-64,72
5.772439957,-59,82
6.272797584,-59,82
6.772555351,-55,90
7.272552490,-57,86
7.772604465,-57,86
8.272656917,-73,54
8.772471905,-65,70
9.272787094,-60,80
9.772452354,-53,94
10.272896766,-51,98
10.772651195,-49,100
11.272596836,-49,100
11.772662163,-47,100
12.272691727,-49,100
12.772430897,-57,86
13.272809028,-59,82
13.772645950,-57,86
14.272658348,-59,82
14.772613049,-53,94
15.272593975,-47,100
15.772572994,-59,82
16.272710323,-49,100
16.772416592,-49,100
17.272737980,-47,100
17.772388458,-47,100
18.272511482,-53,94
18.772530079,-47,100
19.272614956,-53,94
19.772356987,-60,80
20.272639751,-60,80
20.772341728,-53,94
21.272536754,-57,86
21.772452831,-51,98
22.272396564,-53,94
22.772437096,-59,82
23.272335529,-53,94
23.772219181,-55,90
24.272576809,-65,70
24.772292137,-62,76
25.272356987,-60,80
25.772385597,-60,80
26.272470951,-55,90
26.772164345,-59,82
27.272492885,-60,80
27.772320270,-59,82
28.272570133,-65,70
28.772503853,-59,82
29.272475719,-59,82
29.772386551,-60,80
30.272533893,-61,78
30.772248745,-59,82
31.272449493,-60,80
31.772273064,-59,82
32.272450447,-60,80
32.772250175,-59,82
33.272385120,-61,78
33.772453785,-59,82
34.272439480,-59,82
34.772269249,-59,82
35.272591114,-59,82
35.772268772,-60,80
36.272363186,-61,78
36.772386551,-60,80
37.272495746,-60,80
37.772151470,-59,82
38.272497177,-62,76
38.772248745,-55,90
39.272529125,-59,82
39.772425651,-57,86
40.272367477,-55,90
40.772404671,-53,94
41.272326469,-53,94
41.772164822,-61,78
42.272542953,-59,82
42.772337913,-53,94
43.272371769,-57,86
43.772356987,-65,70
44.272463322,-59,82
44.772068500,-57,86
45.272554874,-65,70
45.772175789,-57,86
46.272327900,-51,98
46.772368908,-49,100
47.272322178,-55,90
47.772378445,-55,90
