Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.874481201,72.22656,120.46875,3.909375,256.25,0
1.929430485,72.21484,120.46875,3.908125,256.25,0
2.984359264,72.20313,120.65625,3.91,263.4375,0
3.863183498,72.19141,120.375,3.9075,259.0625,0
4.918142796,72.19141,120.46875,3.91,262.8125,0
5.972718716,72.17969,120.65625,3.90625,263.4375,0
6.851994514,72.16797,120.5625,3.908125,252.1875,0
7.906425953,72.15234,120.65625,3.9075,255.3125,0
8.961404324,72.14063,120.75,3.90875,258.75,0
9.840267658,72.14063,120.75,3.9075,265,0
10.895110130,72.12891,120.375,3.90625,279.6875,0
11.950325489,72.11719,120.28125,3.908125,261.5625,0
12.828895569,72.10547,120.375,3.90875,262.8125,0
13.884100914,72.09375,120.375,3.906875,254.6875,0
14.938420773,72.08203,120.28125,3.90875,259.6875,0
15.817953587,72.08203,120.1875,3.908125,269.6875,0
16.872187138,72.07031,120.09375,3.9075,264.0625,0
17.927082062,72.05469,120,3.90875,253.75,0
18.982346058,72.04297,119.71875,3.90625,282.5,0
19.860869408,72.03125,119.90625,3.9075,253.4375,0
20.916250229,72.03125,119.4375,3.909375,270.3125,0
21.970340729,72.01953,119.34375,3.9075,261.5625,0
22.849311829,72.00781,119.25,3.905625,268.75,0
23.904226303,71.99609,119.34375,3.905625,259.375,0
24.959027767,71.98438,119.34375,3.90625,272.1875,0
25.837918282,71.98438,119.4375,3.906875,253.125,0
26.892846584,71.97266,119.53125,3.90625,262.8125,0
27.948166847,71.95703,119.625,3.905625,261.5625,0
28.826718807,71.94531,119.90625,3.90625,256.875,0
29.882019043,71.93359,119.90625,3.90625,266.875,0
30.936046600,71.92188,119.90625,3.905625,258.125,0
31.991029739,71.92188,119.90625,3.90625,275.625,0
32.869868278,71.91016,119.71875,3.906875,269.6875,0
33.924823761,71.89844,119.71875,3.905625,271.5625,0
34.979539394,71.88672,119.71875,3.903125,263.75,0
35.858571529,71.875,119.53125,3.90625,262.8125,0
36.913207054,71.875,119.8125,3.908125,269.0625,0
37.967983246,71.85938,119.8125,3.906875,258.75,0
38.847159386,71.84766,119.90625,3.906875,259.0625,0
39.901840210,71.83594,119.8125,3.906875,255.9375,0
40.956710339,71.82422,119.8125,3.90625,260.625,0
41.835591316,71.82422,119.71875,3.90625,260.9375,0
42.890505314,71.8125,119.90625,3.90625,253.75,0
43.945158005,71.80078,120,3.905625,256.25,0
44.824315548,71.78906,119.8125,3.905625,259.0625,0
45.879106998,71.77734,119.90625,3.906875,258.4375,0
46.933721542,71.76172,120,3.905,257.1875,0
47.988692760,71.76172,120,3.904375,265,0
48.867513180,71.75,119.625,3.905625,270.625,0
49.922399044,71.73828,119.625,3.90625,276.875,0
50.977568626,71.72656,119.71875,3.901875,256.875,0
51.856203079,71.71484,119.71875,3.904375,266.5625,0
52.911097050,71.71484,119.8125,3.905,276.5625,0
53.965833187,71.70313,119.625,3.9025,275.3125,0
54.845047951,71.69141,119.53125,3.90625,270.3125,0
55.899585724,71.67969,119.8125,3.90375,258.4375,0
56.954281807,71.66406,119.15625,3.90375,265.9375,0
57.833225727,71.66406,119.0625,3.904375,273.125,0
58.888085365,71.65234,118.96875,3.905,255.9375,0
59.943044186,71.64063,118.96875,3.904375,264.375,0
60.821863651,71.62891,119.34375,3.905625,250.625,0
61.876995087,71.61719,119.25,3.905625,265.9375,0
62.931553841,71.60547,119.34375,3.90375,257.1875,0
63.986798286,71.60547,119.4375,3.90375,264.375,0
64.865347862,71.59375,119.53125,3.901875,255,0
65.919993401,71.58203,119.53125,3.901875,277.1875,0
66.974788666,71.56641,119.625,3.9025,260.625,0
67.853977680,71.55469,119.53125,3.901875,261.5625,0
68.908570290,71.55469,119.53125,3.904375,274.6875,0
69.963512421,71.54297,119.625,3.90375,263.125,0
70.842383862,71.53125,119.71875,3.9025,266.875,0
71.897300720,71.51953,119.71875,3.905,270.3125,0
72.951941013,71.50781,119.625,3.90375,272.8125,0
73.831076622,71.50781,119.53125,3.904375,265.3125,0
74.885925293,71.49609,119.4375,3.905,263.4375,0
75.940664768,71.48438,119.4375,3.905625,253.125,0
76.819877148,71.46875,119.53125,3.90375,250.625,0
77.874475002,71.45703,119.53125,3.90625,252.1875,0
78.929209232,71.45703,119.53125,3.903125,257.1875,0
79.983889103,71.44531,119.625,3.90375,262.5,0
80.863027573,71.43359,119.625,3.90375,256.875,0
81.917721271,71.42188,119.625,3.9025,268.125,0
82.972503185,71.41016,119.71875,3.904375,264.375,0
83.851500034,71.41016,119.53125,3.9025,256.25,0
84.906275749,71.39844,119.53125,3.90125,271.25,0
85.961162567,71.38672,119.53125,3.903125,258.125,0
86.840082645,71.37109,119.53125,3.901875,273.75,0
87.894934654,71.35938,119.34375,3.9025,251.25,0
