Time (s),Power (dBm),Percentage (%)
0.492831707,-59,82
0.992874146,-55,90
1.492615223,-57,86
1.992929459,-57,86
2.492701054,-57,86
2.992789745,-59,82
3.492773533,-59,82
3.992945671,-49,100
4.492613316,-57,86
4.992906570,-55,90
5.492794514,-65,70
5.992783546,-69,62
6.492736817,-53,94
6.992930412,-51,98
7.492606640,-49,100
7.992936611,-51,98
8.492736340,-47,100
8.992761612,-45,100
9.492581844,-45,100
9.992872715,-45,100
10.492544174,-49,100
10.992727280,-49,100
11.492751598,-60,80
11.992706299,-51,98
12.492542744,-44,100
12.992721081,-55,90
13.492734909,-55,90
13.992706776,-44,100
14.492673397,-47,100
14.992868900,-45,100
15.492575169,-42,100
15.992875576,-37,100
16.492712498,-33,100
16.992775917,-41,100
17.492501736,-53,94
17.992811203,-53,94
18.492676735,-65,70
18.992703438,-59,82
19.492654801,-57,86
19.992806435,-47,100
20.492484570,-51,98
20.992718220,-59,82
21.492675305,-51,98
21.992644310,-55,90
22.492663384,-55,90
22.992810249,-57,86
23.492462635,-61,78
23.992788792,-59,82
24.492653370,-59,82
24.992758274,-60,80
25.492523193,-53,94
25.992751122,-59,82
26.992650032,-55,90
27.492428780,-57,86
27.992781639,-59,82
28.492413521,-53,94
28.992697239,-55,90
29.492616177,-57,86
29.992619038,-57,86
30.492619991,-49,100
30.992754459,-62,76
31.492449284,-59,82
31.992620945,-55,90
32.492595673,-59,82
32.992770672,-55,90
33.492410183,-53,94
33.992720604,-59,82
34.492578983,-51,98
34.992568493,-62,76
35.492489338,-51,98
35.992677212,-51,98
36.492364884,-53,94
36.992686272,-53,94
37.492556572,-59,82
37.992514133,-55,90
38.492376804,-55,90
38.992654324,-55,90
39.492470741,-57,86
39.992572308,-57,86
40.492498398,-57,86
40.992708683,-55,90
41.492347241,-57,86
41.992493153,-57,86
42.492519856,-57,86
42.992499351,-57,86
43.492443562,-57,86
43.992619038,-58,84
44.492390633,-61,78
44.992645741,-59,82
45.492462158,-61,78
45.992535591,-53,94
46.492335320,-57,86
46.992597580,-64,72
47.492389202,-53,94
47.992459297,-49,100
48.492475033,-59,82
48.992465973,-57,86
49.492338181,-45,100
49.992475510,-55,90
50.492334843,-55,90
50.992482662,-61,78
51.492460251,-49,100
51.992422581,-51,98
52.492272854,-47,100
52.992618561,-51,98
53.492291451,-49,100
53.992510796,-67,66
54.492229462,-55,90
54.992378712,-59,82
55.492396355,-65,70
55.992432117,-63,74
56.492416382,-64,72
56.992527962,-62,76
57.492205143,-62,76
57.992497921,-59,82
58.492401600,-55,90
58.992427349,-62,76
59.492369652,-59,82
59.992535114,-51,98
60.492198944,-51,98
60.992372513,-57,86
61.492378712,-45,100
61.992528915,-46,100
62.492159844,-61,78
62.992476940,-49,100
63.492371082,-60,80
63.992367268,-47,100
64.492198467,-51,98
64.992464066,-45,100
65.492177010,-53,94
65.992427349,-55,90
66.492343426,-67,66
66.992374420,-51,98
67.992477894,-51,98
68.492239952,-61,78
68.992298603,-51,98
69.492320538,-65,70
69.992458344,-55,90
70.492156029,-55,90
70.992455006,-53,94
71.492268562,-53,94
71.992296696,-65,70
72.492209911,-57,86
72.992438793,-59,82
73.492093563,-69,62
73.992382526,-53,94
74.492282391,-51,98
74.992238045,-53,94
75.492080212,-53,94
75.992381096,-67,66
76.492184639,-60,80
76.992232323,-62,76
77.492224693,-65,70
77.992435455,-55,90
78.492090702,-55,90
78.992358208,-55,90
79.492245674,-57,86
79.992206097,-53,94
80.492238522,-51,98
80.992343903,-61,78
81.492072582,-55,90
81.992324829,-60,80
82.492187023,-53,94
82.992209911,-57,86
83.492024422,-57,86
83.992359161,-49,100
84.492152691,-59,82
84.992245674,-47,100
85.492200852,-51,98
85.992280960,-55,90
86.492012024,-49,100
86.992155075,-47,100
87.492129803,-49,100
87.992218018,-59,82
88.492161274,-47,100
88.992253304,-58,84
89.491968155,-53,94
89.992269993,-49,100
90.492050171,-51,98
90.992165089,-53,94
91.491985321,-51,98
91.992173195,-58,84
92.492106915,-55,90
92.992151737,-55,90
93.492005348,-45,100
93.992269039,-47,100
94.492006779,-63,74
94.992062092,-53,94
95.492090702,-51,98
95.992102146,-57,86
96.492129326,-53,94
96.992224693,-59,82
97.491977692,-49,100
97.992242813,-67,66
98.492068768,-55,90
98.992111206,-57,86
99.491902828,-51,98
99.992202282,-57,86
100.492090225,-53,94
100.992059231,-57,86
101.492082119,-59,82
101.992213726,-71,58
102.491875172,-62,76
