Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.656071186,43.592,32.496
1.655879021,43.61,32.498
2.655686855,43.6,32.5
3.655494213,43.644,32.502
4.655303478,43.652,32.504
5.655111790,43.698,32.506
6.654921532,43.672,32.508
7.657205582,43.688,32.51
8.657015324,43.682,32.512
9.656825542,43.726,32.514
10.656635761,43.752,32.516
11.656446934,43.704,32.518
12.656258106,43.724,32.52
13.656069755,43.768,32.522
14.655881405,43.78,32.526
15.655693054,43.724,32.528
16.655504703,43.788,32.528
17.655316830,43.806,32.53
18.655129909,43.748,32.532
19.654942512,43.84,32.534
20.657229900,43.8,32.534
21.657042503,43.794,32.536
22.656856060,43.808,32.538
23.656669140,43.812,32.538
24.656481743,43.828,32.54
25.656295776,43.812,32.54
26.656109333,43.812,32.542
27.655922890,43.808,32.544
28.655736446,43.816,32.544
29.655550957,43.868,32.544
30.655364513,43.864,32.546
31.655179024,43.816,32.546
32.654992580,43.834,32.546
33.654807091,43.838,32.546
34.657095909,43.878,32.546
35.656910419,43.854,32.546
36.656723976,43.82,32.546
37.656538486,43.856,32.546
