Time (s),Power (dBm),Percentage (%)
0.403610706,-63,74
0.903214455,-65,70
1.403410435,-65,70
1.903381348,-65,70
2.403575897,-67,66
2.903367996,-64,72
3.403516293,-65,70
3.903223515,-59,82
4.403547764,-57,86
4.903434753,-55,90
5.403444767,-67,66
5.903356552,-62,76
6.403430939,-67,66
6.903386593,-59,82
7.403516770,-71,58
7.903191566,-65,70
8.403488159,-62,76
8.903193951,-59,82
9.403439045,-62,76
9.903388023,-62,76
10.403364658,-65,70
10.903273582,-57,86
11.403347015,-58,84
11.903357983,-65,70
12.403439999,-67,66
12.903184414,-57,86
13.403460503,-57,86
13.903235912,-51,98
14.403474808,-57,86
14.903253555,-62,76
15.403336525,-59,82
15.903299808,-60,80
16.403316021,-53,94
16.903197288,-53,94
17.403271198,-51,98
17.903168678,-53,94
18.403323174,-59,82
18.903185844,-64,72
19.403465748,-55,90
19.903158188,-57,86
20.403333187,-62,76
20.903270721,-59,82
21.403449535,-62,76
21.903224468,-71,58
22.403409004,-62,76
22.903108120,-63,74
23.403438091,-69,62
23.903332233,-69,62
24.403283596,-62,76
24.903247356,-58,84
25.403321266,-59,82
25.903077602,-69,62
26.403381825,-69,62
26.903149128,-67,66
27.403207779,-69,62
27.903106689,-71,58
28.403419972,-73,54
28.903251648,-69,62
29.403235912,-65,70
29.903220654,-62,76
30.403286457,-59,82
30.903213501,-65,70
31.403317452,-65,70
31.903099060,-60,80
32.403350830,-59,82
32.903111935,-61,78
33.403365612,-55,90
33.903079033,-57,86
34.403280735,-59,82
34.903225899,-62,76
35.403222084,-57,86
35.903198242,-73,54
36.403160572,-55,90
36.903029442,-55,90
37.403358936,-55,90
37.903073311,-57,86
38.403355122,-59,82
38.903169632,-59,82
39.403222561,-59,82
39.903196812,-59,82
40.403323650,-65,70
40.903117180,-53,94
41.403297901,-53,94
41.903003693,-57,86
42.403327942,-55,90
42.902985573,-53,94
43.403204918,-55,90
43.903174877,-59,82
44.403189659,-57,86
44.903134346,-59,82
45.403288841,-71,58
45.903048038,-65,70
46.903017521,-71,58
47.403307915,-65,70
47.903141499,-57,86
48.403128147,-59,82
48.903110027,-71,58
49.403141499,-61,78
49.903139591,-59,82
50.403225422,-59,82
50.902973175,-59,82
51.403276444,-59,82
51.903021336,-59,82
52.403275013,-59,82
52.903032780,-60,80
53.403126717,-60,80
53.903053761,-59,82
54.403110504,-60,80
54.903085232,-59,82
55.403091431,-57,86
55.902968407,-59,82
56.403213501,-57,86
56.902988434,-59,82
57.403242588,-55,90
57.903058052,-67,66
58.403093815,-67,66
58.903087616,-60,80
59.403238297,-59,82
59.902991772,-65,70
60.403188229,-67,66
60.902923584,-57,86
61.403102875,-53,94
61.902908325,-59,82
62.403122425,-59,82
62.902937412,-57,86
63.403111935,-60,80
63.903023720,-57,86
64.403180599,-60,80
64.902883053,-57,86
65.403161526,-69,62
65.902893066,-63,74
66.403196812,-62,76
66.903024197,-62,76
67.403065682,-57,86
67.902999878,-64,72
