Time (s),Humidity (%)
0.400787354,16.47266
1.400250912,15.88574
2.399714470,16.99707
3.401682854,16.95996
4.401147366,16.66113
5.400611401,15.89844
6.400074959,17.24805
7.402044773,16.38672
8.401508808,17.44824
9.400973797,17.39844
10.400438786,16.34961
11.399903774,18.04785
12.401873589,16.6748
13.401338577,16.21289
14.400804520,15.96289
15.400269985,17.31152
16.399735451,16.71289
17.401706219,16.28809
18.401172161,17.2002
19.400638104,17.87402
20.400104523,18
21.399570942,18.16211
22.401541710,16.66309
23.401008129,17.7373
24.400474072,16.82617
25.399940968,17.625
26.401912689,16.37695
27.401379109,16.51465
28.400846005,18.0752
29.400312901,17.41406
30.399779797,17.22656
31.401751042,16.45215
32.401217938,16.08984
33.400684834,16.15234
34.400152683,17.20117
35.399619579,17.06445
36.401591778,16.74023
37.401059628,16.51563
38.400527001,17.00195
39.399994373,16.39063
40.399462223,17.10254
41.401434422,17.25293
42.400902748,17.56445
43.400370121,16.82813
44.399837971,16.81543
45.401810646,17.71484
47.400747299,17.47754
48.400214672,16.56641
49.399682999,16.85352
50.401656628,17.05371
51.401124954,17.31543
52.400593281,17.11523
53.400061607,16.50391
54.399529457,16.74121
55.401503086,17.56543
56.400972366,17.19141
57.400440216,16.8291
58.399909496,17.52832
59.399377346,16.80371
60.401351929,17.29199
61.400820732,17.4541
62.400289536,16.6416
63.399758339,16.5791
64.401731968,17.12891
65.401201725,17.25391
66.400670529,17.67871
67.400140286,17.8418
