Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.402880192,44.41,32.674
1.404647350,44.414,32.674
2.404078960,44.368,32.674
3.403341293,44.394,32.674
4.405107975,44.406,32.674
5.404502869,44.434,32.674
6.403765201,44.344,32.674
7.403038025,44.408,32.674
8.404805660,44.4,32.676
9.404068470,44.402,32.676
10.403331280,44.438,32.676
11.405098915,44.384,32.676
12.404362202,44.456,32.676
13.403669357,44.39,32.678
14.402932644,44.446,32.678
15.404700756,44.468,32.678
16.404129028,44.428,32.68
17.403393268,44.46,32.68
18.402699470,44.494,32.682
19.404467583,44.5,32.682
20.403731823,44.442,32.682
21.402996063,44.484,32.684
22.404765129,44.476,32.684
23.404090881,44.484,32.684
24.403355598,44.496,32.684
25.402619839,44.456,32.686
26.404388904,44.502,32.686
27.403653622,44.508,32.686
28.402967453,44.528,32.686
29.404736996,44.522,32.686
30.404001713,44.476,32.686
31.403445244,44.478,32.686
32.402710438,44.476,32.686
33.404479027,44.488,32.686
34.403743267,44.466,32.684
