Time (s),Power (dBm),Percentage (%)
0.406374931,-60,80
0.906408787,-59,82
1.406553268,-59,82
1.906378269,-60,80
2.406674862,-60,80
2.906361103,-59,82
3.406466961,-60,80
3.906514168,-60,80
4.406534672,-60,80
4.906240940,-59,82
5.406717777,-59,82
5.906353474,-62,76
6.406597614,-67,66
6.906535625,-55,90
7.406493187,-62,76
7.906533718,-60,80
8.406650066,-53,94
8.906274319,-57,86
9.406672478,-58,84
9.906364918,-53,94
10.406420708,-55,90
10.906476021,-55,90
11.406546593,-55,90
11.906223297,-57,86
12.406546116,-53,94
12.906187534,-47,100
13.406502247,-59,82
13.906408787,-53,94
14.406346321,-59,82
14.906393051,-69,62
15.406549930,-65,70
15.906167984,-57,86
16.406698227,-65,70
16.906435490,-62,76
17.406459331,-59,82
17.906505585,-60,80
18.406631946,-64,72
18.906339169,-64,72
19.406653881,-62,76
19.906259537,-64,72
20.406553268,-53,94
20.906275272,-61,78
21.406375408,-51,98
21.906355858,-51,98
22.406332493,-51,98
22.906269550,-53,94
23.406477451,-53,94
23.906386375,-53,94
24.406381607,-53,94
24.906318665,-69,62
25.406477928,-65,70
25.906171799,-65,70
26.406377315,-67,66
26.906180382,-67,66
27.406489849,-69,62
27.906184673,-69,62
28.406346798,-60,80
28.906341076,-63,74
29.406277656,-53,94
29.906097889,-51,98
30.406446457,-59,82
30.906392097,-62,76
31.406442165,-62,76
31.906443119,-69,62
32.406567573,-57,86
32.906261444,-57,86
33.406548500,-57,86
33.906188965,-57,86
34.406561375,-59,82
34.906365395,-57,86
