Time (s),Humidity (%)
0.402880192,17.30371
1.404647350,17.70996
2.404078960,17.43945
3.403341293,18.04297
4.405107975,17.47656
5.404502869,18.10449
6.403765201,17.53809
7.403038025,17.87012
8.404805660,19.10254
9.404068470,18.30176
10.403331280,18.84375
11.405098915,18.19141
12.404362202,18.75781
13.403669357,18.51172
14.402932644,18.7334
15.404700756,18.93066
16.404129028,18.75879
17.403393268,18.7832
18.405204296,18.91895
19.404467583,18.74707
20.403731823,18.37793
21.402996063,19.64648
22.404765129,19.32617
23.404090881,18.96875
24.403355598,19.51074
25.402619839,18.55078
26.404388904,19.06738
27.403653622,19.38867
28.402967453,19.16602
29.404736996,18.91992
30.404001713,19.62207
31.403445244,19.35059
32.402710438,19.10449
33.404479027,18.90723
34.403743267,18.88281
