Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.596007824,71.99609,117,3.915,280.9375,0
1.475112915,71.98438,116.71875,3.915,268.125,0
2.529932499,71.98438,116.53125,3.9125,263.125,0
3.584878922,71.97266,116.71875,3.91625,274.375,0
4.464216232,71.95703,116.71875,3.913125,255.3125,0
5.518386841,71.94531,116.34375,3.914375,269.6875,0
6.573159695,71.93359,116.53125,3.916875,259.0625,0
7.452364445,71.92188,116.34375,3.915625,256.875,0
8.507088184,71.92188,116.34375,3.915,252.1875,0
9.561837673,71.91016,116.625,3.906875,256.25,0
10.616998196,71.89844,116.71875,3.9125,273.4375,0
11.495625496,71.88672,116.15625,3.913125,260.625,0
12.550498009,71.875,116.15625,3.91125,260.9375,0
13.605332852,71.85938,116.15625,3.915,258.75,0
14.484342098,71.84766,116.15625,3.91125,258.125,0
15.539374352,71.84766,116.0625,3.9125,280.9375,0
16.593965054,71.83594,116.34375,3.911875,258.75,0
17.472743034,71.82422,116.53125,3.915,261.875,0
18.527720451,71.8125,116.4375,3.9125,273.4375,0
19.582528591,71.80078,116.34375,3.91125,279.0625,0
20.461324692,71.78906,116.34375,3.914375,265.9375,0
21.516357422,71.77734,116.25,3.914375,267.1875,0
22.571034432,71.77734,116.25,3.91125,281.5625,0
23.449963093,71.76172,116.4375,3.91625,250,0
24.504859924,71.75,116.25,3.9125,256.25,0
25.559638024,71.73828,116.4375,3.908125,260,0
26.614332676,71.72656,116.625,3.915,251.5625,0
27.493340492,71.71484,116.53125,3.91375,253.4375,0
28.548268318,71.71484,116.4375,3.910625,261.5625,0
29.602925301,71.70313,116.34375,3.913125,263.4375,0
30.482021332,71.69141,116.25,3.910625,258.75,0
31.536836147,71.67969,116.34375,3.91375,251.5625,0
32.592033863,71.66406,116.4375,3.91125,268.75,0
33.470852375,71.66406,116.53125,3.9125,265.3125,0
34.525277138,71.65234,116.34375,3.91125,259.0625,0
35.580246925,71.64063,116.4375,3.910625,256.5625,0
36.459187508,71.62891,116.4375,3.9125,255.625,0
37.513913155,71.61719,116.4375,3.913125,255,0
38.569165230,71.60547,116.71875,3.9125,258.125,0
39.447850704,71.60547,116.4375,3.911875,258.125,0
40.502510071,71.59375,116.15625,3.913125,250.625,0
41.557425022,71.58203,116.34375,3.909375,260.3125,0
42.612200260,71.56641,116.34375,3.910625,259.6875,0
43.491096974,71.55469,116.0625,3.91125,280.9375,0
44.546157837,71.54297,116.15625,3.91125,260.3125,0
45.600872517,71.53125,116.0625,3.91125,247.1875,0
46.479614258,71.53125,116.0625,3.9125,259.0625,0
47.534594059,71.51953,115.59375,3.91,267.8125,0
48.589390278,71.50781,115.96875,3.910625,251.25,0
49.468213558,71.49609,116.0625,3.908125,248.75,0
50.523158074,71.48438,116.0625,3.90875,274.0625,0
51.577928543,71.46875,116.15625,3.91125,265,0
52.456836224,71.45703,115.96875,3.911875,276.875,0
53.511742115,71.45703,115.875,3.9125,265,0
54.566467285,71.44531,115.96875,3.9125,250,0
55.446005821,71.43359,115.78125,3.91,257.1875,0
56.500232220,71.42188,115.6875,3.90875,266.5625,0
57.555010319,71.41016,115.6875,3.91125,260,0
58.609969616,71.39844,115.6875,3.910625,250.625,0
59.488952160,71.38672,115.59375,3.90875,293.125,0
60.544175625,71.38672,115.875,3.911875,246.5625,0
61.598536015,71.37109,115.875,3.910625,256.875,0
62.477714539,71.35938,115.6875,3.91,264.6875,0
63.532205582,71.34766,115.5,3.910625,262.1875,0
64.587121010,71.33594,115.5,3.91125,263.75,0
65.466081619,71.32422,115.125,3.91125,267.8125,0
66.520944595,71.32422,115.21875,3.9075,268.4375,0
67.575540543,71.3125,115.5,3.910625,260,0
