Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.614777565,46.566,33.092
1.614671707,46.59,33.092
2.614566326,46.584,33.094
3.614460468,46.59,33.094
4.614355087,46.586,33.094
5.614249230,46.634,33.096
6.614143372,46.588,33.096
7.614038468,46.648,33.096
8.616408348,46.588,33.098
9.616302490,46.606,33.098
10.616197586,46.652,33.098
11.616092682,46.618,33.098
12.615986824,46.646,33.098
13.615881920,46.606,33.098
14.615776062,46.65,33.098
15.615671158,46.634,33.098
16.615565777,46.616,33.096
17.615459919,46.618,33.096
18.615354061,46.592,33.094
19.615248680,46.634,33.094
20.615142822,46.634,33.094
21.615037441,46.596,33.092
22.614931107,46.61,33.092
23.614824772,46.576,33.09
24.614718437,46.574,33.088
25.614612103,46.536,33.088
26.614505768,46.57,33.088
27.614399433,46.578,33.086
28.614292145,46.58,33.086
29.614185333,46.564,33.086
30.614078045,46.554,33.084
31.613971234,46.524,33.082
32.616338730,46.558,33.082
33.616231918,46.526,33.08
34.616124153,46.53,33.078
35.616015911,46.528,33.074
36.615907669,46.464,33.07
37.615799427,46.464,33.068
38.615690231,46.45,33.068
39.615581036,46.48,33.066
40.615471363,46.526,33.066
41.615362644,46.464,33.064
42.615252018,46.45,33.064
43.615142346,46.434,33.062
44.615032196,46.446,33.06
45.614921093,46.418,33.06
46.614810467,46.452,33.058
47.614699364,46.386,33.056
48.614587784,46.392,33.054
49.614475727,46.404,33.052
50.614364147,46.418,33.052
51.614252091,46.358,33.05
52.614139557,46.344,33.048
53.614026547,46.38,33.046
54.613913536,46.362,33.044
55.616275311,46.31,33.042
56.616162300,46.34,33.04
57.616048336,46.276,33.038
58.615934849,46.272,33.036
59.615820408,46.27,33.034
60.615706444,46.324,33.032
61.615591049,46.282,33.028
62.615476132,46.29,33.022
63.615360737,46.254,33.022
64.615244866,46.238,33.02
65.615129471,46.22,33.02
66.615013123,46.218,33.018
67.614896774,46.232,33.018
