Time (s),Power (dBm),Percentage (%)
0.617775440,-59,82
1.117550373,-55,90
1.617793083,-53,94
2.117545605,-49,100
2.617720127,-51,98
3.117547035,-62,76
3.617782116,-51,98
4.117582798,-57,86
4.617736340,-57,86
5.117559910,-57,86
5.617701054,-53,94
6.117602825,-53,94
6.617730141,-51,98
7.117593288,-57,86
7.617861271,-47,100
8.117557526,-57,86
8.617886067,-49,100
9.117678642,-51,98
9.617800713,-49,100
10.617759705,-53,94
11.117560864,-49,100
11.617648125,-53,94
12.117739201,-49,100
12.617846966,-49,100
13.117658615,-51,98
13.617843151,-47,100
14.117696285,-49,100
14.617787361,-67,66
15.117727757,-62,76
15.617837906,-55,90
16.117626190,-53,94
16.617868424,-57,86
17.117685795,-63,74
17.617790699,-57,86
18.117681503,-62,76
18.617870331,-55,90
19.117629051,-61,78
19.617876530,-71,58
20.117679596,-65,70
20.617779732,-71,58
21.117685795,-59,82
21.617844105,-57,86
22.117576122,-55,90
22.617774964,-51,98
23.117513180,-51,98
23.617720127,-53,94
24.117494106,-55,90
24.617644787,-55,90
25.117494583,-62,76
25.617686749,-51,98
26.117512703,-64,72
26.617626667,-59,82
27.117483616,-59,82
27.617638588,-53,94
28.117498875,-49,100
28.617639542,-59,82
29.117501259,-57,86
29.617635727,-59,82
30.117516518,-57,86
30.617629051,-59,82
31.117441654,-57,86
31.617800713,-47,100
32.117443562,-55,90
32.617787361,-49,100
33.117608547,-55,90
33.617732525,-59,82
34.117598534,-62,76
34.617689610,-43,100
35.117503166,-53,94
35.617581368,-53,94
36.117616177,-47,100
36.617761135,-47,100
37.117647171,-51,98
37.617754460,-45,100
38.117609978,-44,100
38.617787361,-49,100
39.117604256,-62,76
39.617749691,-53,94
40.117636681,-55,90
40.617780209,-55,90
41.117634296,-47,100
41.617776394,-51,98
42.117593288,-55,90
42.617744923,-45,100
43.117625237,-43,100
43.617790699,-43,100
44.117595196,-51,98
44.617802143,-51,98
45.117602825,-51,98
45.617727757,-51,98
46.117504597,-51,98
46.617613793,-51,98
47.117389679,-57,86
47.617545128,-57,86
48.117403507,-47,100
48.617584705,-55,90
49.117397785,-55,90
49.617572785,-55,90
50.117382526,-57,86
50.617562294,-53,94
51.117379665,-57,86
51.617574692,-55,90
52.117372513,-55,90
52.617532253,-53,94
53.117364883,-69,62
53.617600441,-57,86
54.117384911,-59,82
54.617718697,-49,100
55.117383003,-60,80
55.617700577,-55,90
56.117519856,-47,100
56.617642880,-53,94
57.117525578,-49,100
57.617615223,-60,80
58.117432117,-51,98
58.617499352,-59,82
59.117494583,-53,94
59.617674351,-49,100
60.117527485,-53,94
60.617623329,-51,98
61.117560387,-55,90
61.617668629,-65,70
62.117462635,-62,76
62.617664337,-60,80
63.117516518,-67,66
63.617591858,-55,90
64.117547989,-55,90
64.617657662,-57,86
65.117429733,-55,90
65.617700577,-47,100
66.117541313,-45,100
66.617610455,-47,100
67.117513657,-49,100
67.617686749,-53,94
68.117410183,-47,100
