Time (s),Humidity (%)
0.153931618,12.80469
1.153721333,14.48535
2.155985355,13.52246
3.155775070,13.78125
4.155564785,13.62109
5.155354977,13.15137
6.155145645,13.48535
7.154935837,12.91699
8.154726982,14.74609
9.154517651,14.27734
10.154308319,14.15332
11.154099941,13.89453
12.153890610,12.54688
13.153682709,12.83105
14.155948639,13.0166
15.155740261,13.94434
16.155532360,12.57227
17.155324459,12.3252
18.155116081,12.75781
19.154908657,12.68359
20.154700756,12.38672
21.154493332,12.67188
22.154286385,12.33789
23.154078484,13.01855
24.153871536,11.89258
25.153663635,12.18945
26.155931473,12.17773
27.155723572,12.93164
28.155516624,11.89258
29.155309677,12.94434
30.155102730,12.16504
31.154895306,13.08008
32.154688358,12.19043
33.154480934,11.89355
34.154273987,10.75488
35.154067040,13.64941
36.153861046,13.00684
37.153653622,13.50098
38.155921459,12.63574
39.155714989,12.88281
40.155508995,13.41504
41.155301571,12.68555
42.155095577,12.41309
43.154889107,11.96875
44.154682636,12.30273
45.154477119,11.57227
46.154270649,12.77246
47.154065132,11.44922
48.153858662,11.62207
49.153653145,12.93359
50.153447628,12.10449
52.155510902,12.68652
53.155304909,11.7959
54.155099392,12.6123
55.154893875,12.80957
56.154688358,11.83301
57.154482365,13.51465
58.154277325,13.40332
59.154071808,12.31543
60.153866768,13.13184
61.153661728,10.92969
62.153456211,11.78418
63.155725956,12.58789
64.155520916,12.74902
65.155315876,12.12988
66.155110836,11.99414
67.154905796,11.05371
68.154700756,12.51367
69.154495716,11.46191
70.154290676,11.78418
71.154085636,12.34082
72.153880596,11.98145
73.153676033,13.12012
74.153471470,12.77344
75.155741215,12.81055
76.155536652,11.20313
77.155331612,11.8457
78.155126572,12.29102
79.154922485,11.9082
80.154717445,11.22754
81.154513359,12.14258
82.154308319,12.19238
83.154103756,11.22754
84.153899670,12.52637
85.153694630,12.32813
86.153490067,12.47656
87.155760288,12.48926
88.155556202,11.88281
89.155351639,12.53906
90.155148029,12.6748
91.154943943,12.08105
92.154739380,12.20508
93.154535770,12.71289
94.154332161,12.26758
95.154128552,12.75
96.153924942,13.72656
97.153721809,11.82227
98.153518200,11.99512
99.153315067,11.95898
100.155586720,13.38086
101.155383587,13.25781
102.155180931,13.38086
103.154977798,12.30469
104.154775620,13.13379
105.154572487,12.47852
106.154369354,11.47656
107.154167175,12.16895
108.153964996,12.75098
109.153762341,12.0459
110.153560162,13.58008
111.153357983,13.17188
112.155630112,12.70215
113.155427933,11.95898
114.155226231,12.73926
115.155023575,11.57617
116.154821396,11.79883
117.154619217,11.89746
118.154416561,12.25586
119.154214382,12.8877
120.154012203,11.87305
121.153810024,12.61523
122.153608322,13.32031
123.153405666,12.21973
124.153203487,13.74121
125.155476570,12.19434
126.155273914,12.86328
127.155072689,12.56641
128.154870987,12.65234
129.154668331,12.65234
130.154466629,11.89844
131.154264927,13.22168
132.154062748,11.89844
133.153861046,13.2959
134.153659344,12.96191
135.153457165,11.76172
136.153255463,12.18164
137.155527592,11.68652
138.155325413,13.1709
139.155123711,12.94922
140.154921532,12.62793
141.154719830,11.08105
142.154517651,12.60254
143.154315949,12.92383
144.154113293,12.54102
145.153911591,12.08301
146.153709412,11.46484
147.153507233,11.03125
148.153304577,12.57813
149.153102398,11.98438
150.155375004,11.55078
151.155172348,11.83496
