Time (s),Power (dBm),Percentage (%)
0.157382965,-53,94
0.657204151,-51,98
1.157486439,-57,86
1.657158852,-51,98
2.157453537,-55,90
2.657300949,-57,86
3.157330990,-57,86
3.657344818,-55,90
4.157487392,-62,76
4.657342434,-57,86
5.157520294,-57,86
5.657336712,-65,70
6.157474041,-57,86
6.657332897,-65,70
7.157529831,-57,86
7.657355309,-60,80
8.157512665,-64,72
8.657260895,-62,76
9.157362461,-55,90
9.657126427,-59,82
10.157305241,-59,82
10.657155514,-57,86
11.157297611,-55,90
11.657146454,-62,76
12.157272816,-60,80
12.657165527,-53,94
13.157291889,-64,72
13.657334805,-53,94
14.157416344,-57,86
14.657282353,-51,98
15.157307625,-53,94
15.657299996,-53,94
16.157445431,-55,90
16.657215119,-45,100
17.157475948,-43,100
17.657293320,-51,98
18.157344341,-59,82
18.657289028,-41,100
19.157481670,-47,100
19.657218456,-39,100
20.157465458,-39,100
20.657235146,-35,100
21.157299995,-39,100
21.657114029,-45,100
22.157252312,-43,100
22.657138348,-31,100
23.157271862,-39,100
23.657125950,-37,100
24.157297611,-37,100
24.657063484,-49,100
25.157453060,-62,76
25.657060623,-51,98
26.157399654,-41,100
26.657248974,-51,98
27.157320976,-67,66
27.657036781,-53,94
28.157401562,-57,86
28.657083035,-71,58
29.157396317,-57,86
29.657286167,-53,94
30.157214642,-53,94
30.657280922,-60,80
31.157437325,-57,86
31.657085896,-57,86
32.157414913,-57,86
32.657222748,-59,82
33.157215595,-53,94
33.657103539,-53,94
34.157200813,-65,70
34.657037735,-71,58
35.157196522,-67,66
35.657034397,-57,86
36.157208920,-59,82
36.657041073,-53,94
37.157204628,-55,90
37.657075882,-51,98
38.157346726,-57,86
38.657163143,-53,94
39.157279968,-53,94
39.657014847,-57,86
40.157357693,-53,94
40.657244206,-51,98
41.157352448,-49,100
41.657206535,-49,100
42.157383442,-49,100
42.657200813,-49,100
43.157346249,-49,100
43.657233238,-49,100
44.157367229,-49,100
44.657217026,-55,90
45.157279968,-49,100
45.657008648,-62,76
46.157166004,-53,94
46.656997204,-53,94
47.157161236,-57,86
47.657015324,-59,82
48.157208920,-62,76
48.657042504,-55,90
49.157142639,-55,90
49.656988621,-57,86
50.157274723,-65,70
50.657123089,-67,66
51.657032490,-61,78
52.157310009,-60,80
52.657165051,-58,84
53.157308579,-49,100
53.657149315,-53,94
54.157340050,-51,98
54.657194138,-55,90
55.157278538,-53,94
55.657189369,-49,100
56.157318115,-59,82
56.657126904,-53,94
57.157285690,-53,94
57.657018185,-59,82
58.157172203,-49,100
58.656973839,-60,80
59.157106400,-59,82
59.656958103,-58,84
60.157105446,-51,98
60.656940937,-49,100
61.157112598,-51,98
61.656961441,-45,100
62.157263279,-41,100
62.656926155,-45,100
63.157279015,-45,100
63.657098770,-47,100
64.157121658,-47,100
64.657156468,-51,98
65.157265663,-41,100
65.657019138,-47,100
66.157296658,-43,100
66.657113075,-43,100
67.157183647,-53,94
67.657145500,-57,86
68.157310009,-45,100
68.657022476,-39,100
69.157288551,-37,100
69.657032013,-39,100
70.157095432,-33,100
70.656910420,-33,100
71.157083035,-44,100
71.656935215,-47,100
72.157080174,-47,100
72.656960488,-49,100
73.157101631,-51,98
73.656955242,-47,100
74.157081604,-53,94
74.656914234,-53,94
75.157207012,-51,98
75.657057762,-59,82
76.157105446,-53,94
76.657076836,-60,80
77.157221794,-57,86
77.656887055,-51,98
78.157217026,-51,98
78.657106400,-61,78
79.157019615,-51,98
79.657065392,-60,80
80.157256603,-59,82
80.656854153,-53,94
81.157234669,-55,90
81.657050610,-61,78
82.157016754,-57,86
82.656932831,-59,82
83.157031059,-55,90
83.656867504,-67,66
84.157029629,-67,66
84.656868458,-59,82
85.157034397,-57,86
85.656872749,-69,62
86.157039642,-62,76
86.656915665,-59,82
87.157205105,-60,80
87.656980038,-59,82
88.157120705,-57,86
88.656859398,-59,82
89.157176971,-55,90
89.657065392,-58,84
90.157208920,-59,82
90.657026768,-59,82
91.157205105,-51,98
91.657057285,-57,86
92.157202721,-59,82
92.657053471,-57,86
93.157182217,-59,82
93.657031059,-73,54
94.157135010,-55,90
94.656865597,-59,82
95.156972885,-55,90
95.656854153,-64,72
96.157043934,-62,76
96.656857014,-53,94
97.156982422,-55,90
97.656794071,-59,82
98.156968594,-55,90
98.656796456,-55,90
99.157144547,-51,98
99.656991482,-51,98
100.157141686,-53,94
100.656937122,-53,94
101.156937599,-53,94
101.656985283,-57,86
102.157164574,-57,86
102.656953812,-53,94
103.157161236,-49,100
103.656977177,-43,100
104.157082558,-42,100
104.657009602,-41,100
105.157169819,-41,100
105.656962395,-41,100
106.157153606,-41,100
106.656906128,-41,100
107.156970978,-41,100
107.656779289,-51,98
108.156961918,-47,100
108.656815052,-49,100
109.156914234,-53,94
109.656753063,-53,94
110.156944275,-53,94
110.656754971,-45,100
111.156943321,-51,98
111.656756401,-55,90
112.157098293,-55,90
112.656901837,-53,94
113.157027721,-57,86
113.656729221,-55,90
114.157085896,-59,82
114.656823635,-55,90
115.157116890,-57,86
115.656933785,-59,82
116.156953335,-53,94
116.656930447,-57,86
117.157115936,-62,76
117.656827450,-65,70
118.157094955,-62,76
118.656942845,-62,76
119.156953812,-59,82
119.656748772,-61,78
120.156905651,-62,76
120.656739712,-53,94
121.156905174,-45,100
121.656766415,-60,80
122.156929016,-53,94
122.656719685,-57,86
123.156871319,-55,90
123.656721115,-53,94
124.157036781,-53,94
124.656902313,-55,90
125.156994343,-45,100
125.656785965,-53,94
126.156838894,-53,94
126.656691551,-45,100
127.157073021,-57,86
127.656926632,-55,90
128.156824112,-49,100
128.656922341,-53,94
129.157032013,-47,100
129.656659126,-51,98
130.157080650,-55,90
130.656887531,-49,100
131.156838417,-49,100
131.656802178,-57,86
132.156867504,-51,98
132.656682968,-49,100
133.156858444,-59,82
133.656708717,-47,100
134.156880856,-53,94
134.656710148,-45,100
135.156884670,-47,100
135.656737328,-53,94
