Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.153931618,42.928,32.374
1.153721333,42.974,32.374
2.155985355,42.954,32.376
3.155775070,42.986,32.378
4.155564785,42.944,32.378
5.155354977,42.984,32.38
6.155145645,42.958,32.38
7.154935837,42.978,32.382
8.154726982,42.984,32.384
9.154517651,42.96,32.384
10.154308319,43.012,32.384
11.154099941,43.006,32.386
12.153890610,43.024,32.386
13.153682709,43.02,32.388
14.155948639,43.016,32.388
15.155740261,43.026,32.39
16.155532360,43.018,32.392
17.155324459,43.018,32.392
18.155116081,43.024,32.394
19.154908657,43.088,32.394
20.154700756,43.03,32.394
21.154493332,43.052,32.396
22.154286385,43.04,32.396
23.154078484,43.086,32.398
24.153871536,43.086,32.398
25.153663635,43.074,32.398
26.155931473,43.054,32.398
27.155723572,43.072,32.398
28.155516624,43.06,32.396
29.155309677,43.068,32.398
30.155102730,43.082,32.398
31.154895306,43.074,32.398
32.154688358,43.064,32.4
33.154480934,43.054,32.4
34.154273987,43.056,32.4
35.154067040,43.102,32.402
36.153861046,43.136,32.402
37.153653622,43.096,32.402
38.153446674,43.082,32.402
39.155714989,43.142,32.404
40.155508995,43.118,32.404
41.155301571,43.07,32.406
42.155095577,43.126,32.406
43.154889107,43.086,32.406
44.154682636,43.07,32.406
45.154477119,43.084,32.406
46.154270649,43.094,32.408
47.154065132,43.106,32.408
48.153858662,43.13,32.408
49.153653145,43.106,32.408
50.153447628,43.132,32.408
52.155510902,43.132,32.41
53.155304909,43.102,32.41
54.155099392,43.15,32.41
55.154893875,43.11,32.412
56.154688358,43.14,32.412
57.154482365,43.15,32.412
58.154277325,43.164,32.412
59.154071808,43.168,32.412
60.153866768,43.098,32.414
61.153661728,43.138,32.414
62.153456211,43.132,32.414
63.155725956,43.092,32.414
64.155520916,43.136,32.414
65.155315876,43.182,32.414
66.155110836,43.142,32.416
67.154905796,43.158,32.416
68.154700756,43.144,32.416
69.154495716,43.126,32.416
70.154290676,43.166,32.416
71.154085636,43.144,32.416
72.153880596,43.128,32.416
73.153676033,43.124,32.416
74.153471470,43.13,32.416
75.155741215,43.2,32.416
76.155536652,43.144,32.416
77.155331612,43.158,32.416
78.155126572,43.15,32.416
79.154922485,43.142,32.416
80.154717445,43.192,32.416
81.154513359,43.164,32.416
82.154308319,43.136,32.416
83.154103756,43.162,32.416
84.153899670,43.108,32.416
85.153694630,43.154,32.418
86.153490067,43.15,32.418
87.153285980,43.182,32.418
88.155556202,43.184,32.418
89.155351639,43.15,32.418
90.155148029,43.174,32.42
91.154943943,43.194,32.42
92.154739380,43.158,32.42
93.154535770,43.162,32.422
94.154332161,43.192,32.422
95.154128552,43.184,32.424
96.153924942,43.182,32.424
97.153721809,43.18,32.424
98.153518200,43.19,32.426
99.153315067,43.24,32.426
100.155586720,43.178,32.428
101.155383587,43.174,32.428
102.155180931,43.218,32.43
103.154977798,43.176,32.428
104.154775620,43.224,32.426
105.154572487,43.236,32.426
106.154369354,43.208,32.428
107.154167175,43.232,32.43
108.153964996,43.26,32.432
109.153762341,43.26,32.432
110.153560162,43.216,32.434
111.153357983,43.244,32.434
112.155630112,43.282,32.434
113.155427933,43.218,32.434
114.155226231,43.242,32.434
115.155023575,43.222,32.434
116.154821396,43.242,32.434
117.154619217,43.248,32.434
118.154416561,43.262,32.434
119.154214382,43.276,32.434
120.154012203,43.204,32.434
121.153810024,43.216,32.434
122.153608322,43.238,32.434
123.153405666,43.27,32.436
124.153203487,43.252,32.436
125.155476570,43.202,32.436
126.155273914,43.21,32.436
127.155072689,43.276,32.436
128.154870987,43.24,32.436
129.154668331,43.254,32.436
130.154466629,43.278,32.436
131.154264927,43.246,32.436
132.154062748,43.256,32.436
133.153861046,43.264,32.436
134.153659344,43.264,32.436
135.153457165,43.234,32.432
136.153255463,43.192,32.43
137.155527592,43.216,32.43
138.155325413,43.196,32.43
139.155123711,43.274,32.432
140.154921532,43.26,32.432
141.154719830,43.268,32.434
142.154517651,43.246,32.434
143.154315949,43.224,32.434
144.154113293,43.236,32.434
145.153911591,43.226,32.434
146.153709412,43.264,32.434
147.153507233,43.27,32.432
148.153304577,43.256,32.432
149.153102398,43.284,32.432
150.155375004,43.218,32.432
151.155172348,43.244,32.43
