Time (s),Power (dBm),Percentage (%)
0.426246643,-59,82
0.926096439,-67,66
1.426267147,-62,76
1.926064014,-62,76
2.426256657,-60,80
2.926109791,-53,94
3.426412582,-62,76
3.926208496,-65,70
4.426352024,-67,66
4.926090717,-64,72
5.426411152,-53,94
5.926127911,-53,94
6.426405907,-55,90
6.926259041,-62,76
7.426257134,-57,86
7.926291466,-62,76
8.426400185,-55,90
8.926092148,-53,94
9.426414490,-57,86
9.926259041,-49,100
10.426246643,-57,86
10.926139832,-51,98
11.426205158,-59,82
11.926027298,-49,100
12.426238537,-51,98
12.926029682,-47,100
13.426206589,-57,86
13.926084518,-47,100
14.426238060,-45,100
14.926085472,-43,100
15.426184654,-37,100
15.926041126,-43,100
16.426333428,-33,100
16.926210880,-43,100
17.426306248,-31,100
17.926012516,-43,100
18.426362038,-39,100
18.926216125,-49,100
19.426394940,-43,100
19.926246643,-49,100
20.426356316,-53,94
20.926242828,-60,80
21.426393032,-55,90
21.926241398,-61,78
22.426131249,-53,94
22.926219463,-57,86
23.426313877,-57,86
23.926084518,-57,86
24.426153660,-62,76
24.926040173,-60,80
25.426233769,-63,74
25.926011085,-62,76
26.426177979,-59,82
26.925992489,-51,98
27.426167965,-51,98
27.925997734,-49,100
28.426352024,-53,94
28.926031589,-53,94
29.426269531,-51,98
29.926120758,-59,82
30.426167965,-53,94
30.926172733,-62,76
31.426349640,-49,100
31.926167488,-45,100
32.426311970,-53,94
32.926199436,-55,90
33.426306248,-55,90
33.926157951,-59,82
34.426348686,-62,76
34.926197052,-61,78
35.426357269,-53,94
35.926194668,-60,80
36.426222324,-53,94
36.925994873,-53,94
37.426105976,-69,62
37.925952435,-57,86
38.426146031,-53,94
38.925956726,-55,90
39.426151276,-53,94
39.925941944,-53,94
40.426095963,-55,90
40.925946712,-53,94
41.426266193,-53,94
41.926133156,-53,94
42.426209927,-55,90
42.926064968,-53,94
43.426080227,-55,90
43.926122665,-55,90
44.426190853,-59,82
44.926154137,-55,90
45.426264286,-57,86
45.926029205,-59,82
46.426294804,-57,86
46.926112175,-63,74
47.426196575,-55,90
47.926114082,-53,94
48.426288605,-51,98
48.926011562,-55,90
49.426133156,-55,90
49.925953865,-53,94
50.426060677,-55,90
50.925961018,-57,86
51.426064491,-60,80
51.925895214,-51,98
52.426086903,-55,90
52.925922871,-60,80
53.426091671,-53,94
53.925880432,-55,90
54.426245213,-44,100
54.926023006,-51,98
55.426175118,-61,78
55.925943851,-59,82
56.426012039,-60,80
56.926075459,-61,78
57.426220417,-60,80
57.925896645,-53,94
58.426215649,-55,90
58.926105022,-51,98
59.426029205,-59,82
59.926099777,-57,86
60.426266193,-41,100
60.925900459,-51,98
61.426233769,-51,98
61.925970077,-53,94
62.426036835,-47,100
62.925854683,-55,90
63.426027775,-51,98
63.925885200,-49,100
64.426032066,-51,98
64.925884247,-45,100
65.426014900,-61,78
65.925851822,-57,86
66.426021576,-57,86
66.925828934,-57,86
67.426173210,-55,90
67.925981998,-57,86
68.426069260,-67,66
68.925818920,-59,82
69.426176548,-55,90
69.926063061,-45,100
70.426170826,-55,90
70.926025391,-53,94
71.426202297,-49,100
71.926020145,-51,98
72.426164627,-51,98
72.926052093,-55,90
73.426186562,-59,82
73.926036358,-55,90
74.426097870,-57,86
74.925828934,-55,90
75.425986290,-55,90
75.925819397,-55,90
76.425984860,-53,94
76.925818443,-59,82
77.426032543,-53,94
77.925805092,-53,94
78.425971508,-51,98
78.925785065,-57,86
79.426120281,-55,90
79.925952435,-53,94
80.426104546,-64,72
80.925866127,-51,98
81.426123619,-53,94
81.925983906,-51,98
82.426126957,-53,94
82.925962925,-57,86
83.426123619,-58,84
83.926012039,-59,82
84.426092148,-57,86
84.926008224,-57,86
85.426174641,-62,76
85.925938129,-60,80
86.426168919,-57,86
86.925861359,-55,90
87.425925255,-51,98
87.925816536,-49,100
88.425930023,-51,98
88.925764084,-53,94
89.425910473,-45,100
89.925762653,-47,100
90.425956726,-47,100
90.925782680,-47,100
91.425912380,-47,100
91.925960541,-45,100
92.426059246,-49,100
92.925889492,-57,86
93.425935745,-45,100
93.925940037,-55,90
94.426085472,-62,76
94.925833702,-57,86
95.426115036,-53,94
95.925931931,-55,90
96.425962925,-60,80
96.925928116,-55,90
97.426121235,-49,100
97.925836563,-47,100
98.426104546,-51,98
98.925876141,-49,100
99.425941944,-60,80
99.925755024,-49,100
100.425924778,-53,94
100.925782204,-53,94
101.425923824,-63,74
101.925777912,-62,76
102.425901413,-55,90
