Time (s),Power (dBm),Percentage (%)
0.101985931,-60,80
0.601818561,-62,76
1.101945400,-51,98
1.601788998,-45,100
2.101939678,-53,94
2.601757526,-53,94
3.101907730,-53,94
3.601705551,-53,94
4.102047920,-65,70
4.601874828,-67,66
5.101993561,-62,76
5.601850986,-67,66
6.101895332,-61,78
6.601781368,-55,90
7.101980209,-51,98
7.601860523,-45,100
8.101954937,-45,100
8.601801872,-57,86
9.101966858,-49,100
9.601811886,-43,100
10.101909161,-45,100
10.601788044,-43,100
11.101931572,-47,100
11.601771831,-47,100
12.101889610,-47,100
12.601712704,-47,100
13.101856709,-49,100
13.601670265,-47,100
14.101846695,-45,100
14.601683140,-49,100
15.101796627,-51,98
15.601617813,-49,100
16.101775646,-55,90
16.601571560,-58,84
17.101778984,-51,98
17.601564884,-47,100
18.101860523,-49,100
18.601530075,-47,100
19.101809502,-39,100
19.601650238,-53,94
20.101712704,-64,72
20.601575375,-51,98
21.101740360,-45,100
21.601584911,-53,94
22.101686955,-53,94
22.601875305,-57,86
23.101970673,-51,98
23.601775646,-59,82
24.101984024,-51,98
24.601792812,-51,98
25.101872921,-53,94
25.601768970,-60,80
26.101931095,-60,80
26.601698875,-59,82
27.101810932,-59,82
27.601633549,-53,94
28.101803303,-57,86
28.601631164,-47,100
29.101722240,-57,86
29.601584434,-55,90
30.101741791,-60,80
30.601584434,-55,90
31.101937294,-63,74
31.601766109,-60,80
32.102084637,-57,86
32.601920128,-55,90
33.102013588,-51,98
33.601828098,-59,82
34.101907253,-57,86
34.601809978,-47,100
35.101943493,-45,100
35.601660252,-57,86
36.101919174,-43,100
36.601762772,-53,94
37.101758003,-53,94
37.601862430,-51,98
38.101959705,-51,98
38.601838589,-49,100
39.101990700,-55,90
39.601787090,-49,100
40.101989269,-47,100
40.601699352,-57,86
41.101850987,-55,90
41.601616383,-57,86
42.101760387,-53,94
42.601596832,-55,90
43.101789951,-39,100
43.601593017,-51,98
44.101715088,-53,94
44.601552009,-47,100
45.101710796,-51,98
45.601542950,-49,100
46.101835728,-49,100
46.601638794,-59,82
47.101747513,-53,94
47.601533413,-45,100
48.101721287,-59,82
48.601568699,-43,100
49.101734161,-51,98
49.601542950,-63,74
50.101676464,-55,90
50.601566791,-53,94
51.101697922,-63,74
51.601545811,-55,90
52.101939678,-47,100
52.601780414,-59,82
53.101901531,-57,86
53.601722240,-57,86
54.101780415,-57,86
54.601602554,-57,86
55.101762772,-57,86
55.601613045,-51,98
56.101707935,-60,80
56.601545334,-51,98
57.101688862,-62,76
58.101702690,-59,82
58.601553917,-53,94
59.101788044,-55,90
59.601591110,-53,94
60.101747036,-59,82
60.601528644,-57,86
61.101680756,-57,86
61.601525783,-49,100
62.101658344,-45,100
62.601537228,-53,94
63.101524353,-47,100
63.601479530,-55,90
64.101645947,-47,100
64.601490497,-49,100
65.101583481,-69,62
66.101589203,-39,100
66.601445198,-43,100
67.101488590,-41,100
67.601305485,-43,100
68.101441860,-43,100
68.601234436,-43,100
69.101719379,-45,100
69.601558208,-47,100
70.101673603,-45,100
70.601530552,-49,100
71.101712227,-51,98
71.601472855,-51,98
72.101791382,-53,94
72.601602077,-43,100
73.101830006,-55,90
73.601590156,-51,98
74.101669788,-47,100
74.601659775,-51,98
75.101757526,-47,100
75.601523876,-47,100
76.101771832,-45,100
76.601580620,-47,100
77.101624012,-45,100
77.601593494,-49,100
78.101736546,-57,86
78.601434708,-65,70
79.101906300,-61,78
79.601683140,-51,98
80.101740360,-49,100
80.601552009,-41,100
81.101711273,-49,100
81.601562500,-49,100
82.101720333,-59,82
82.601486683,-49,100
83.101661682,-49,100
83.601460934,-49,100
84.101609707,-47,100
84.601461410,-43,100
85.101786613,-39,100
85.601554394,-41,100
86.101662636,-39,100
86.601409912,-39,100
87.101648331,-39,100
87.601527691,-41,100
88.101622582,-41,100
88.601467132,-51,98
89.101797581,-53,94
89.601640224,-57,86
90.101737022,-59,82
90.601616859,-55,90
91.101766586,-57,86
91.601565838,-59,82
92.101727963,-47,100
92.601471424,-64,72
93.101617336,-47,100
93.601444244,-49,100
94.101594925,-43,100
94.601381302,-45,100
95.101670742,-47,100
95.601480484,-53,94
96.101655006,-51,98
96.601462841,-51,98
97.101775646,-60,80
97.601432323,-53,94
98.101696968,-60,80
98.601532459,-53,94
99.101597309,-62,76
99.601498127,-57,86
100.101629257,-59,82
100.601476669,-55,90
101.101641655,-60,80
101.601388931,-59,82
102.101584435,-59,82
102.601463318,-58,84
103.101665497,-51,98
103.601507664,-53,94
104.101624966,-55,90
104.601465225,-65,70
105.101531982,-55,90
105.601293564,-55,90
106.101469994,-53,94
106.601346016,-62,76
107.101430893,-53,94
107.601302147,-57,86
108.101404667,-55,90
108.601232052,-53,94
109.101404190,-47,100
109.601224899,-45,100
110.101550579,-43,100
110.601325989,-45,100
111.101413250,-51,98
112.101411343,-47,100
112.601247787,-59,82
113.101450920,-47,100
113.601261139,-53,94
114.601272583,-44,100
115.101367950,-55,90
115.601281643,-51,98
116.101523876,-49,100
116.601362705,-49,100
117.101482868,-49,100
117.601405620,-49,100
118.101547241,-47,100
118.601379394,-49,100
119.101521492,-51,98
119.601378441,-59,82
120.101549149,-57,86
120.601376057,-51,98
121.101548672,-51,98
121.601308346,-49,100
122.101577759,-59,82
122.601426124,-60,80
123.101529598,-60,80
123.601346493,-61,78
124.101538658,-69,62
124.601287842,-62,76
125.101562023,-53,94
125.601407051,-57,86
126.101434231,-51,98
126.601418495,-47,100
127.101519585,-60,80
127.601280212,-47,100
128.101546288,-59,82
128.601349831,-49,100
129.101375580,-49,100
129.601261616,-57,86
130.101407051,-47,100
130.601254463,-49,100
131.101379395,-51,98
131.601158142,-55,90
132.101347923,-57,86
132.601132870,-59,82
133.101296902,-53,94
133.601098537,-53,94
134.101430416,-53,94
134.601275921,-71,58
135.101380825,-57,86
135.601186752,-59,82
136.101222515,-53,94
136.601188183,-55,90
137.101323605,-60,80
137.601163864,-55,90
138.101336479,-57,86
138.601420402,-55,90
139.101557255,-63,74
139.601397037,-53,94
140.101492405,-47,100
140.601405144,-47,100
141.101572037,-53,94
141.601348877,-47,100
142.101495266,-53,94
142.601291180,-51,98
143.101405621,-63,74
143.601205826,-49,100
144.101365089,-58,84
144.601178646,-60,80
145.101340771,-59,82
145.601178169,-57,86
146.101594925,-65,70
146.601227760,-57,86
147.101492882,-59,82
147.601319790,-57,86
148.101387978,-49,100
148.601298809,-63,74
149.101434708,-49,100
149.601276874,-59,82
150.101447105,-65,70
150.601252079,-63,74
151.101388931,-63,74
151.601264477,-63,74
152.101409912,-55,90
152.601206779,-60,80
153.101369381,-57,86
153.601169109,-62,76
154.101225853,-62,76
154.601106167,-67,66
155.101186276,-55,90
155.601003647,-59,82
156.101161957,-55,90
156.600999832,-67,66
157.101161480,-60,80
157.601025104,-65,70
158.101315022,-65,70
158.600939751,-51,98
159.101665020,-59,82
159.601417065,-51,98
160.101451874,-57,86
160.601374149,-55,90
161.101508617,-51,98
161.601325512,-51,98
162.101521969,-53,94
162.601325989,-53,94
163.101426125,-47,100
163.601338386,-59,82
164.101519585,-55,90
164.601272583,-60,80
165.101480007,-59,82
165.601315021,-67,66
166.101371765,-65,70
166.601175785,-69,62
167.101337433,-67,66
167.601177692,-67,66
168.101336956,-67,66
168.601151943,-53,94
169.101272106,-51,98
169.601094723,-47,100
170.101249218,-55,90
170.601052761,-57,86
171.101381302,-57,86
171.601209164,-57,86
172.101260662,-55,90
172.600981235,-55,90
173.101265430,-55,90
173.600995541,-55,90
174.101240635,-55,90
174.601081371,-55,90
175.101096630,-55,90
175.601093769,-60,80
176.101230621,-55,90
176.600903511,-57,86
177.101188660,-51,98
177.601022243,-51,98
178.101030350,-51,98
178.600925445,-57,86
179.101086617,-53,94
179.600837707,-53,94
180.101023674,-53,94
180.600815296,-53,94
181.101020336,-65,70
181.600841045,-55,90
182.101021767,-53,94
182.600895405,-61,78
183.101154804,-57,86
183.600957394,-53,94
184.101152897,-53,94
184.601063251,-51,98
185.101264000,-47,100
185.601140976,-47,100
186.101239681,-51,98
186.601082802,-62,76
187.101252556,-47,100
187.601181030,-62,76
188.101282597,-67,66
188.601157188,-57,86
189.101352215,-57,86
189.601148128,-57,86
190.101313591,-65,70
190.601072788,-57,86
191.101222038,-47,100
191.600974083,-51,98
192.101135731,-49,100
192.601043224,-60,80
193.101201534,-49,100
