Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.475137710,66.97656,111.28125,3.875,255.9375,0
1.354343891,66.96484,111.28125,3.870625,262.1875,0
2.408919334,66.95313,111.28125,3.873125,268.75,0
3.463844776,66.94141,111.375,3.875,257.1875,0
4.342707634,66.92969,111.46875,3.873125,272.5,0
5.397616386,66.92969,111.46875,3.874375,258.4375,0
6.452805996,66.91797,111.65625,3.87375,253.4375,0
7.331480980,66.90625,111.65625,3.871875,270.3125,0
8.386292934,66.89453,111.75,3.873125,243.75,0
9.441036701,66.87891,111.75,3.8725,265.9375,0
10.495681286,66.86719,111.75,3.873125,273.125,0
11.374666691,66.86719,111.75,3.87375,257.5,0
12.429526329,66.85547,111.65625,3.8725,271.875,0
13.484682560,66.84375,111.75,3.875,258.125,0
14.363326549,66.83203,111.75,3.87375,257.1875,0
15.418204307,66.82031,111.75,3.873125,264.0625,0
16.472968578,66.82031,111.84375,3.8725,261.875,0
17.352191925,66.80859,111.75,3.869375,270.3125,0
18.406725407,66.79688,111.65625,3.873125,251.5625,0
19.461372375,66.78125,111.375,3.873125,308.75,0
20.340531826,66.76953,111.375,3.870625,273.125,0
21.395206451,66.76953,111.46875,3.87,262.8125,0
22.450190544,66.75781,111.65625,3.87125,256.25,0
23.329175472,66.74609,111.65625,3.871875,262.1875,0
24.383757114,66.73438,111.65625,3.87125,258.75,0
25.438703060,66.72266,111.65625,3.873125,263.75,0
26.494092941,66.71094,111.5625,3.870625,275.3125,0
27.372539997,66.71094,111.65625,3.8725,255.9375,0
28.427134514,66.69922,111.75,3.870625,270,0
29.482089996,66.68359,111.65625,3.87125,254.0625,0
30.360934734,66.67188,111.46875,3.87125,256.25,0
31.415900707,66.66016,111.375,3.8725,256.5625,0
32.470613956,66.66016,111.46875,3.8725,259.6875,0
33.349715233,66.64844,111.5625,3.87,259.6875,0
34.404486656,66.63672,111.5625,3.873125,255.9375,0
35.460064411,66.625,111.28125,3.8725,256.875,0
36.338217258,66.625,111.46875,3.870625,265.9375,0
37.392840385,66.61328,111.46875,3.871875,255,0
38.447944641,66.60156,111.375,3.8725,254.375,0
39.326686382,66.58594,111.09375,3.87125,260,0
40.381697178,66.57422,111.09375,3.86875,260.9375,0
41.436379909,66.5625,110.90625,3.870625,255.3125,0
42.491200924,66.5625,110.90625,3.87125,276.875,0
43.370179653,66.55078,111.09375,3.871875,253.4375,0
44.425019264,66.53906,111.28125,3.86875,261.875,0
45.479612350,66.52734,111.1875,3.870625,253.4375,0
46.358831405,66.52734,111.1875,3.87125,264.0625,0
47.413397789,66.51563,111.1875,3.870625,278.125,0
48.468358517,66.50391,111,3.871875,251.5625,0
49.347165108,66.48828,111,3.870625,270,0
50.402134895,66.47656,111,3.869375,254.0625,0
51.456968307,66.46484,111,3.868125,255.625,0
52.335844517,66.46484,110.90625,3.87,271.25,0
53.390917778,66.45313,110.8125,3.870625,263.4375,0
54.445509434,66.44141,110.8125,3.87,264.6875,0
55.500225544,66.42969,110.90625,3.871875,255,0
56.379284382,66.41797,111,3.87,254.6875,0
57.434060573,66.41797,111,3.86875,270.9375,0
58.488880157,66.40625,110.8125,3.87125,260,0
59.367831707,66.39063,110.625,3.869375,283.75,0
60.422864914,66.37891,110.71875,3.87125,271.5625,0
61.477263927,66.36719,110.625,3.869375,266.875,0
62.356891632,66.36719,110.8125,3.86875,262.8125,0
63.411085605,66.35547,110.8125,3.870625,264.0625,0
64.465989113,66.34375,110.90625,3.870625,256.875,0
65.344897747,66.33203,110.8125,3.869375,269.375,0
66.399769306,66.32031,110.71875,3.870625,261.25,0
