Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.898181915,44.088,32.64
1.899149895,44.04,32.64
2.897597313,44.1,32.64
3.898565292,44.09,32.64
4.897012234,44.06,32.64
5.897981167,44.088,32.64
6.898949146,44.116,32.64
7.897396088,44.138,32.64
8.898364067,44.088,32.638
9.899332523,44.066,32.64
10.897779942,44.052,32.64
11.898747921,44.118,32.64
12.897195339,44.078,32.638
13.898162842,44.08,32.638
14.899131775,44.062,32.638
15.897578239,44.114,32.638
16.898546696,44.02,32.638
17.896993160,44.104,32.638
18.897962093,44.042,32.638
19.898930073,44.11,32.638
20.897376537,44.106,32.638
21.898344517,44.05,32.638
22.896791458,44.088,32.638
23.897759438,44.05,32.638
24.898727417,44.104,32.638
25.897173882,44.07,32.638
26.898141861,44.062,32.638
27.899109840,44.048,32.638
28.897556305,44.044,32.638
29.898525238,44.084,32.638
30.896971703,44.082,32.638
31.897939682,44.05,32.64
32.898907661,44.036,32.638
33.897354126,44.076,32.638
34.898322105,44.022,32.638
35.896769047,44.052,32.638
36.897737026,44.062,32.638
37.898705006,44.052,32.638
38.897151470,44.086,32.638
39.898119450,44.084,32.636
40.899087429,44.074,32.636
41.897533894,44.06,32.636
42.898501873,44.042,32.636
43.896947861,44.042,32.636
44.897915840,44.086,32.636
45.898882866,44.036,32.636
46.897328854,44.012,32.636
47.898296356,44.06,32.634
48.896741867,44.074,32.634
49.897709370,44.03,32.634
50.898676395,44.042,32.634
51.897121906,44.078,32.634
52.898088455,44.032,32.632
53.896533489,44.052,32.63
54.897500038,44.036,32.63
55.898466110,43.996,32.63
56.896910667,44.046,32.628
57.897876739,43.978,32.626
58.898842812,43.966,32.626
59.897287369,43.96,32.624
60.898252487,43.982,32.624
61.896696568,44.008,32.622
62.897661686,43.954,32.622
63.898626804,43.992,32.622
64.897070885,43.944,32.62
65.898036003,44.008,32.62
66.896479130,44.018,32.618
67.897444725,43.946,32.618
68.898408890,43.992,32.618
69.896852493,43.964,32.616
70.897817612,43.996,32.616
71.898782253,43.928,32.614
72.897224903,43.928,32.612
73.898189545,43.916,32.612
74.896631718,43.938,32.61
75.897595882,43.944,32.61
76.898559570,43.902,32.61
77.897001743,43.944,32.61
78.897965431,43.954,32.608
79.896407604,43.908,32.606
80.897370815,43.86,32.604
81.898333549,43.87,32.602
82.896774769,43.922,32.6
83.897737026,43.896,32.6
84.898699760,43.884,32.596
85.897140503,43.906,32.594
86.898102283,43.85,32.594
87.896542072,43.814,32.592
88.897503853,43.824,32.59
89.898464680,43.816,32.59
90.896904469,43.868,32.588
91.897865295,43.792,32.586
92.896304607,43.824,32.584
93.897264957,43.846,32.584
94.898225784,43.794,32.582
95.896664143,43.818,32.582
96.897624016,43.824,32.58
97.898583889,43.778,32.578
98.897022724,43.76,32.576
99.897981644,43.79,32.574
100.896419525,43.808,32.572
101.897378921,43.79,32.572
102.898337364,43.764,32.57
103.896775722,43.78,32.57
104.897734165,43.77,32.57
105.898692608,43.754,32.568
106.897129059,43.73,32.568
107.898087978,43.704,32.568
108.896524429,43.726,32.566
109.897482395,43.726,32.564
110.898440361,43.712,32.564
111.896876335,43.73,32.562
112.897833347,43.672,32.562
113.896269321,43.688,32.562
114.897226810,43.706,32.56
115.898183823,43.722,32.56
116.896619320,43.662,32.56
117.897576332,43.736,32.56
118.898532867,43.692,32.558
119.896968365,43.676,32.558
120.897924900,43.682,32.558
121.896359920,43.666,32.556
122.897315979,43.66,32.556
123.898272514,43.692,32.556
124.896707058,43.644,32.554
125.897663593,43.632,32.552
126.896098137,43.644,32.552
127.897053719,43.652,32.55
128.898009300,43.604,32.55
129.896443844,43.646,32.55
130.897399425,43.65,32.55
132.896789074,43.654,32.55
133.897744179,43.674,32.548
134.896178246,43.608,32.548
135.897133350,43.652,32.546
136.898088932,43.62,32.546
137.896522045,43.638,32.546
138.897476673,43.616,32.546
139.898431778,43.628,32.544
140.896864891,43.568,32.544
141.897819519,43.564,32.544
142.896253109,43.596,32.542
143.897206783,43.586,32.54
144.898160934,43.584,32.538
145.896594048,43.588,32.538
146.897547722,43.552,32.538
147.895979881,43.53,32.536
148.896933556,43.53,32.534
149.897886753,43.592,32.532
151.897271633,43.49,32.532
152.898223877,43.524,32.532
153.896655560,43.518,32.53
154.897607803,43.5,32.53
155.896038532,43.526,32.528
156.896991253,43.502,32.528
157.897943020,43.512,32.526
158.896372795,43.45,32.524
159.897324085,43.454,32.524
160.898275375,43.546,32.522
161.896705151,43.498,32.522
162.897655964,43.46,32.52
163.896085262,43.48,32.52
164.897035599,43.42,32.518
