Time (s),Power (dBm),Percentage (%)
0.400779724,-65,70
0.900912762,-62,76
1.400546551,-62,76
1.900718212,-67,66
2.400766373,-63,74
2.900765419,-59,82
3.400664806,-58,84
3.900863647,-57,86
4.400557995,-57,86
4.900669575,-57,86
5.400707245,-57,86
5.900673866,-67,66
6.400534630,-57,86
6.900841713,-65,70
7.400518417,-59,82
7.900663376,-62,76
8.400560379,-51,98
8.900608540,-57,86
9.400479794,-53,94
9.900800705,-53,94
10.400438309,-47,100
10.900629044,-49,100
11.400455475,-49,100
11.900839329,-53,94
12.400656700,-51,98
12.900625706,-49,100
13.400681973,-41,100
13.900803566,-62,76
14.400490761,-53,94
14.900749683,-47,100
15.400632382,-51,98
15.900621414,-59,82
16.400420666,-49,100
16.900802612,-49,100
17.400452614,-49,100
17.900612831,-53,94
18.400609493,-57,86
18.900792599,-59,82
19.400406361,-57,86
19.900743961,-59,82
20.400629997,-61,78
20.900553226,-61,78
21.400575161,-65,70
21.900731087,-69,62
22.400374413,-62,76
22.900669098,-57,86
23.400574684,-60,80
23.900650978,-62,76
24.400435925,-67,66
24.900709629,-65,70
25.400614262,-65,70
25.900569916,-65,70
26.400355816,-69,62
26.900738716,-65,70
27.400336266,-64,72
27.900611401,-65,70
28.400570870,-67,66
28.900497913,-62,76
29.400355339,-69,62
29.900704861,-51,98
30.400434017,-59,82
30.900508404,-61,78
31.400513649,-62,76
31.900682926,-62,76
32.400302410,-63,74
32.900474071,-73,54
33.400535107,-62,76
33.900525093,-75,50
34.400425434,-64,72
34.900634766,-59,82
35.400316715,-47,100
35.900645256,-62,76
36.400475979,-65,70
36.900573730,-59,82
37.400290489,-55,90
37.900612354,-57,86
38.400403500,-47,100
38.900420189,-55,90
39.400317192,-51,98
39.900490761,-59,82
40.400255680,-53,94
40.900554657,-65,70
41.400323868,-62,76
41.900425911,-53,94
42.400243759,-53,94
42.900447845,-51,98
43.400410175,-49,100
43.900375843,-47,100
44.400279522,-44,100
44.900578976,-59,82
45.400240898,-44,100
45.900484562,-47,100
46.400402069,-57,86
46.900372028,-47,100
47.400397778,-60,80
47.900572300,-69,62
48.400201798,-53,94
48.900362968,-53,94
49.400379658,-62,76
49.900560856,-49,100
50.400155544,-65,70
50.900513172,-64,72
51.400365353,-60,80
51.900323391,-59,82
52.400286675,-55,90
52.900501251,-55,90
53.400188923,-62,76
53.900449753,-57,86
54.400344849,-67,66
54.900309563,-55,90
55.400172711,-57,86
55.900478840,-57,86
56.400138378,-57,86
56.900306225,-57,86
57.400321484,-57,86
57.900513172,-57,86
58.400096893,-57,86
58.900432110,-57,86
59.400341511,-57,86
59.900260448,-57,86
60.400317669,-57,86
60.900475025,-57,86
61.400159836,-57,86
61.900317669,-60,80
62.400320053,-62,76
62.900458336,-59,82
63.400108337,-57,86
63.900194645,-59,82
64.400303841,-65,70
64.900239944,-55,90
65.400188446,-59,82
65.900439262,-65,70
66.400065422,-65,70
66.900348663,-59,82
67.400246143,-62,76
67.900336266,-59,82
68.400057316,-53,94
68.900380611,-61,78
69.400288582,-49,100
69.900247574,-47,100
70.400012016,-45,100
70.900374889,-57,86
71.400036335,-45,100
71.900282383,-53,94
72.400205612,-45,100
72.900175571,-49,100
73.400012493,-51,98
73.900329113,-51,98
74.400095463,-55,90
74.900167465,-53,94
75.400162220,-45,100
75.900357723,-53,94
76.400046349,-62,76
76.900126934,-53,94
77.400208473,-47,100
77.900130272,-51,98
78.400099278,-59,82
78.900342941,-53,94
79.399955273,-55,90
79.900286198,-51,98
80.400185108,-61,78
80.900221348,-53,94
81.399959087,-53,94
81.900284767,-57,86
82.400145531,-53,94
82.900173187,-62,76
83.399936676,-65,70
83.900317192,-57,86
84.399957657,-64,72
84.900189877,-69,62
85.400112629,-57,86
85.900083065,-57,86
86.399926186,-57,86
86.900249004,-53,94
87.400009155,-55,90
87.900077343,-59,82
88.400090218,-59,82
88.900123596,-55,90
89.399952889,-55,90
89.900031090,-59,82
90.399944306,-65,70
90.900046349,-51,98
91.399998665,-53,94
91.900067329,-55,90
92.399845600,-62,76
92.900185108,-69,62
93.399897575,-57,86
93.900157452,-57,86
94.399851322,-58,84
94.900024414,-59,82
95.400050640,-67,66
95.900062084,-61,78
96.399823666,-53,94
96.900218964,-57,86
97.399840832,-57,86
97.900149822,-44,100
98.400053024,-53,94
98.899995804,-47,100
99.399816036,-47,100
99.900185585,-55,90
100.399886608,-65,70
100.899956226,-59,82
101.400030136,-59,82
101.900170326,-55,90
102.399821282,-53,94
102.899904728,-57,86
103.400016308,-57,86
103.899942875,-53,94
104.399971008,-49,100
104.900115490,-58,84
105.399759770,-53,94
105.900117874,-53,94
106.399958134,-53,94
106.900020123,-51,98
107.399800301,-53,94
107.900093079,-55,90
108.399714947,-67,66
108.899965763,-62,76
109.399714470,-71,58
109.900126934,-57,86
110.399744511,-55,90
110.900006771,-62,76
111.399958611,-57,86
111.899920940,-53,94
112.399751663,-53,94
112.900089264,-61,78
113.399733543,-53,94
113.899890423,-60,80
114.399933815,-55,90
114.900076389,-55,90
115.399703980,-57,86
115.900032043,-57,86
116.399882794,-53,94
116.899890900,-65,70
117.399778843,-55,90
117.900017738,-59,82
118.399685860,-57,86
118.900001049,-69,62
119.399860382,-59,82
119.899860382,-59,82
120.399671555,-59,82
120.899994850,-51,98
121.399867058,-59,82
121.899856091,-65,70
122.399838925,-51,98
