Time (s),Power (dBm),Percentage (%)
0.402723312,-62,76
0.902396679,-62,76
1.402526378,-60,80
1.902488232,-60,80
2.402530193,-62,76
2.902359009,-62,76
3.402583122,-64,72
3.902579308,-65,70
4.402488708,-67,66
4.902333736,-73,54
5.402732849,-65,70
5.902553081,-57,86
6.402577877,-59,82
6.902542114,-57,86
7.402489185,-59,82
7.902534962,-59,82
8.402308941,-65,70
8.902335167,-67,66
9.402707577,-71,58
9.902315617,-75,50
10.402462005,-67,66
10.902517796,-64,72
11.402474880,-62,76
11.902279854,-65,70
12.402627945,-67,66
12.902360439,-67,66
13.402684688,-67,66
13.902303696,-69,62
14.402668953,-67,66
14.902348042,-69,62
15.402509689,-69,62
15.902490139,-69,62
16.402650356,-67,66
16.902415276,-64,72
17.402626514,-62,76
17.902266979,-57,86
18.402662754,-53,94
18.902377605,-57,86
19.402422428,-60,80
19.902465820,-51,98
20.402411938,-55,90
20.902470112,-53,94
21.402401447,-49,100
21.902256012,-49,100
22.402633190,-51,98
22.902264118,-49,100
23.402542114,-67,66
23.902479649,-57,86
24.402455330,-59,82
25.402563572,-62,76
25.902235031,-64,72
26.402537823,-62,76
26.902265549,-63,74
27.402606010,-59,82
27.902372837,-57,86
28.402373791,-59,82
28.902414322,-60,80
29.402571201,-65,70
29.902256966,-67,66
30.402552128,-71,58
30.902210712,-63,74
31.402557373,-65,70
31.902339458,-67,66
32.402398586,-75,50
32.902426720,-73,54
33.402361870,-69,62
33.902307034,-71,58
34.402527809,-69,62
34.902168274,-73,54
35.402457714,-69,62
35.902164459,-73,54
36.402354240,-73,54
36.902257442,-59,82
37.402343273,-65,70
37.902361870,-59,82
38.402450085,-57,86
38.902177334,-55,90
39.402500629,-53,94
39.902160168,-59,82
40.402343273,-59,82
40.902345180,-59,82
41.402338505,-73,54
41.902339458,-67,66
42.402418136,-69,62
42.902121067,-53,94
43.402475357,-67,66
43.902152538,-57,86
44.402347088,-62,76
44.902208328,-57,86
45.402300835,-62,76
45.902137756,-59,82
46.402288437,-53,94
46.902274609,-65,70
47.402267933,-64,72
47.902100563,-64,72
48.402490139,-64,72
48.902272701,-67,66
49.402312279,-73,54
49.902294636,-62,76
50.402281761,-59,82
50.902293205,-61,78
51.402290344,-60,80
51.902070045,-60,80
52.402461052,-60,80
52.902089596,-62,76
53.402212143,-60,80
53.902270317,-59,82
54.402226925,-60,80
54.902300835,-62,76
55.402342319,-59,82
55.902080536,-62,76
56.402436733,-67,66
56.902066708,-67,66
57.402422905,-67,66
57.902077675,-62,76
58.402238846,-53,94
58.902243137,-53,94
59.402360916,-47,100
59.902152061,-59,82
60.402379989,-60,80
60.902018070,-49,100
61.402418136,-51,98
61.902168274,-59,82
62.402191162,-55,90
62.902217865,-53,94
63.402201176,-51,98
63.902263641,-51,98
64.402151584,-51,98
64.902006626,-51,98
65.402385235,-55,90
65.902020931,-53,94
66.402299404,-59,82
66.902231216,-57,86
67.402215004,-59,82
67.902191162,-57,86
68.402308941,-71,58
68.901965141,-59,82
69.402317524,-59,82
69.901972294,-59,82
70.402355671,-62,76
70.901946068,-62,76
71.402121067,-62,76
71.902202129,-62,76
72.402290344,-62,76
72.902037144,-62,76
73.402303696,-62,76
73.901989937,-62,76
74.402346134,-62,76
74.902125835,-62,76
75.402114391,-60,80
75.902179241,-62,76
76.402149200,-65,70
76.902082920,-59,82
77.402066231,-60,80
77.901921272,-59,82
78.402201176,-67,66
78.901988029,-53,94
79.402148723,-47,100
79.902037144,-57,86
80.402108669,-49,100
80.902150154,-55,90
81.402216434,-65,70
81.901929378,-65,70
82.402288437,-55,90
82.901928425,-62,76
