Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.977367878,43.75,32.584
1.978330135,43.788,32.586
2.976771355,43.76,32.586
3.977734089,43.788,32.586
4.976176262,43.864,32.588
5.977139473,43.812,32.588
6.978102684,43.75,32.588
7.976544380,43.824,32.59
8.977507591,43.824,32.59
9.978471756,43.78,32.592
10.976913452,43.842,32.592
11.977877617,43.792,32.592
12.976320267,43.782,32.592
13.977283955,43.786,32.594
14.978248119,43.814,32.594
15.976690292,43.796,32.596
16.977654457,43.894,32.596
17.976097584,43.848,32.598
18.977061748,43.836,32.598
19.978025913,43.854,32.598
20.976469517,43.846,32.6
21.977434158,43.872,32.598
22.978398323,43.858,32.596
23.976841927,43.814,32.596
24.977806568,43.852,32.596
25.976249218,43.798,32.596
26.977213383,43.842,32.596
27.978177547,43.822,32.598
28.976620197,43.846,32.598
30.978548050,43.868,32.596
31.976990700,43.802,32.594
32.977953911,43.842,32.594
34.977358818,43.788,32.592
35.978322029,43.802,32.59
36.976763248,43.812,32.59
37.977726459,43.798,32.59
38.976167202,43.754,32.584
39.977129936,43.754,32.582
40.978091717,43.794,32.582
41.976532459,43.78,32.582
42.977494240,43.738,32.582
43.975934029,43.754,32.58
44.976896286,43.724,32.58
45.977857113,43.714,32.58
46.976296425,43.726,32.578
47.977257729,43.742,32.576
48.978218555,43.648,32.576
49.976657867,43.682,32.574
50.977618217,43.686,32.574
51.976056576,43.724,32.574
52.977016926,43.682,32.572
53.977976799,43.67,32.572
54.976415157,43.688,32.568
55.977374554,43.706,32.562
56.975812435,43.694,32.562
57.976770878,43.65,32.562
58.977729321,43.668,32.56
59.976166725,43.61,32.56
60.977125168,43.61,32.56
61.978083134,43.634,32.558
62.976520061,43.616,32.558
63.977477074,43.618,32.556
64.975913525,43.594,32.556
65.976871014,43.618,32.554
66.977827549,43.578,32.552
67.976263523,43.598,32.552
68.977220058,43.612,32.55
69.978176594,43.6,32.55
70.976612091,43.586,32.548
71.977568626,43.584,32.546
72.976003170,43.57,32.544
73.976958752,43.582,32.544
74.977914810,43.53,32.542
75.976348877,43.478,32.538
76.977304935,43.556,32.536
77.975738049,43.57,32.536
78.976693153,43.558,32.536
79.977647781,43.508,32.534
80.976081848,43.526,32.534
81.977036476,43.476,32.532
82.977990150,43.506,32.532
83.976423264,43.534,32.53
84.977377415,43.488,32.53
85.975810051,43.492,32.528
86.976763725,43.498,32.528
87.977716923,43.486,32.526
88.976149559,43.47,32.524
89.977102280,43.47,32.522
90.975534439,43.472,32.522
91.976486683,43.464,32.52
92.977439404,43.458,32.52
93.975870609,43.386,32.518
94.976822376,43.416,32.518
95.977774620,43.422,32.516
96.976204872,43.356,32.514
97.977157116,43.36,32.514
98.975586891,43.386,32.512
99.976538658,43.414,32.512
100.977489471,43.38,32.51
101.975919247,43.38,32.51
102.976870537,43.362,32.508
103.977821350,43.348,32.508
104.976251125,43.37,32.508
105.977201462,43.334,32.506
106.975630760,43.356,32.508
107.976581573,43.388,32.506
108.977531910,43.356,32.504
109.975961208,43.334,32.504
110.976911068,43.328,32.504
111.977861881,43.342,32.502
112.976290226,43.34,32.502
113.977240086,43.356,32.5
114.975668907,43.342,32.5
115.976618767,43.328,32.5
116.977568626,43.296,32.5
117.975996494,43.306,32.5
118.976946354,43.342,32.5
119.975375175,43.34,32.498
120.976324558,43.322,32.498
121.977274418,43.342,32.498
122.975702763,43.354,32.498
123.976652145,43.306,32.498
124.977601528,43.294,32.498
125.976029873,43.346,32.498
126.976979256,43.29,32.498
127.975407600,43.312,32.498
128.976356983,43.31,32.498
129.977306843,43.304,32.498
130.975735664,43.34,32.498
131.976684570,43.346,32.498
132.977634907,43.35,32.498
133.976062775,43.318,32.498
134.977012634,43.366,32.496
135.975440979,43.318,32.498
136.976390362,43.348,32.498
137.977340221,43.386,32.498
138.975769043,43.366,32.498
140.975146770,43.336,32.498
141.976096630,43.356,32.498
142.977046490,43.324,32.498
143.975475311,43.334,32.498
144.976425171,43.338,32.498
145.977374077,43.356,32.498
146.975802898,43.33,32.5
147.976752758,43.342,32.5
148.975182056,43.372,32.5
149.976131916,43.322,32.498
150.977081299,43.324,32.498
151.975510597,43.314,32.498
152.976460457,43.346,32.5
153.977410316,43.318,32.5
154.975838661,43.366,32.5
155.976788998,43.35,32.502
