Time (s),Power (dBm),Percentage (%)
0.202109814,-59,82
0.702260494,-59,82
1.202240467,-59,82
1.702318668,-59,82
2.202026367,-59,82
2.702348232,-60,80
3.202060700,-59,82
3.702158451,-59,82
4.202126980,-59,82
4.702156067,-59,82
5.201931953,-59,82
5.702177524,-62,76
6.201918602,-60,80
6.702033520,-57,86
7.201920986,-60,80
7.702122211,-65,70
8.202059269,-69,62
8.702343941,-67,66
9.202342033,-69,62
9.702379227,-55,90
10.202150345,-67,66
10.702450752,-55,90
11.202104569,-53,94
11.702288628,-57,86
12.202248097,-53,94
12.702272892,-73,54
13.202202797,-55,90
13.702208519,-57,86
14.202040672,-57,86
14.702346802,-51,98
15.201996326,-47,100
15.702192306,-51,98
16.202125549,-60,80
16.702156544,-55,90
17.202105522,-53,94
17.702055931,-51,98
18.202009201,-65,70
18.702306271,-60,80
19.201998234,-57,86
19.702205181,-62,76
20.202156544,-53,94
20.702137947,-57,86
21.202106476,-62,76
21.702229023,-57,86
22.201944828,-53,94
22.702205181,-53,94
23.202054977,-53,94
23.702066898,-53,94
24.202019215,-57,86
24.702083111,-61,78
25.202004433,-55,90
25.702128887,-55,90
26.201841831,-59,82
26.702111721,-65,70
27.202002525,-55,90
27.702010631,-65,70
28.201925755,-62,76
28.702061653,-62,76
29.202067375,-62,76
29.702176571,-62,76
30.201932907,-61,78
30.702191830,-60,80
31.202013016,-63,74
31.702008247,-59,82
32.202000141,-65,70
32.701963901,-62,76
33.201928139,-62,76
33.702073574,-57,86
34.201786995,-57,86
34.702004433,-57,86
35.201926708,-59,82
35.701962471,-69,62
36.201882362,-65,70
36.702202320,-65,70
37.201951027,-65,70
37.702069759,-62,76
38.201841354,-62,76
39.201897621,-65,70
39.701944828,-63,74
40.201991558,-64,72
40.702126980,-65,70
41.201874256,-62,76
41.702169418,-62,76
42.201855183,-62,76
42.702157497,-62,76
43.201896191,-67,66
43.702042103,-53,94
44.202013016,-53,94
44.702164173,-53,94
45.201817989,-51,98
45.702086449,-53,94
46.201800346,-53,94
46.701978683,-51,98
47.201734543,-53,94
47.701894760,-51,98
48.201735973,-53,94
48.702014446,-58,84
49.201756954,-59,82
49.701833248,-55,90
50.201691151,-53,94
50.702031135,-55,90
51.201633453,-57,86
51.702010631,-62,76
52.201930523,-53,94
52.702071667,-53,94
53.201771259,-51,98
53.702040195,-51,98
54.201757431,-51,98
54.702046394,-51,98
55.201854229,-53,94
55.701868057,-53,94
56.201863766,-51,98
56.701949596,-53,94
57.201665402,-53,94
57.701972008,-51,98
58.201667309,-53,94
58.701795578,-53,94
59.201798916,-53,94
59.701875210,-53,94
60.201808453,-53,94
60.701931477,-53,94
61.201655865,-51,98
61.702024937,-51,98
62.201668739,-53,94
62.701982021,-53,94
63.201837540,-53,94
63.701864242,-51,98
64.201777935,-51,98
64.701896667,-53,94
65.201606751,-61,78
65.701886654,-62,76
66.201615334,-62,76
66.701842308,-61,78
67.201700687,-62,76
67.701727867,-62,76
68.201709747,-67,66
68.701935291,-60,80
69.201645374,-57,86
69.701959133,-57,86
70.201648712,-57,86
70.701847076,-62,76
71.201737881,-53,94
71.701745510,-51,98
72.201712132,-60,80
72.701860428,-51,98
73.201635361,-51,98
73.701999187,-53,94
74.201655388,-49,100
74.701899052,-51,98
75.201814175,-47,100
75.701775074,-53,94
76.201783657,-53,94
76.701774597,-61,78
77.201737881,-62,76
77.701974392,-57,86
78.201700687,-62,76
78.701902389,-53,94
79.201786995,-43,100
79.701837063,-55,90
80.201787949,-57,86
80.701817989,-53,94
81.201611042,-53,94
81.701933861,-59,82
82.201801300,-58,84
82.701770306,-59,82
83.201710701,-55,90
83.701716423,-69,62
84.201751709,-57,86
84.701707363,-59,82
85.201575279,-62,76
85.701853752,-59,82
86.201537609,-57,86
86.701749325,-59,82
87.201703072,-60,80
87.701756954,-62,76
88.201566696,-55,90
88.701791763,-57,86
89.201535702,-57,86
89.701670170,-62,76
90.201625824,-64,72
90.701842785,-65,70
91.201685429,-65,70
91.701837063,-65,70
92.201783657,-65,70
92.701782703,-65,70
93.201607704,-65,70
93.701881885,-65,70
94.201720238,-65,70
94.701739311,-65,70
95.201693535,-65,70
95.701764107,-65,70
96.201754570,-65,70
96.701867104,-65,70
97.201576233,-67,66
97.701880455,-67,66
98.201715946,-62,76
98.701763153,-57,86
99.201693535,-59,82
99.701666355,-65,70
100.201452255,-57,86
100.701762199,-57,86
101.201496124,-59,82
101.701778889,-62,76
102.201576710,-59,82
102.701599121,-62,76
103.201589584,-62,76
103.701749325,-73,54
104.201505184,-65,70
104.701694488,-57,86
105.201369762,-62,76
105.701695919,-61,78
106.201453209,-57,86
106.701492786,-62,76
107.201466084,-62,76
107.701649666,-57,86
108.201383114,-59,82
108.701750278,-53,94
109.201439858,-55,90
