Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.309845924,84.76563,139.59375,3.99375,270.625,0
1.364047527,84.75,139.5,3.998125,272.5,0
2.418825150,84.73828,139.40625,3.995625,257.8125,0
3.297921181,84.73828,139.5,3.999375,277.1875,0
4.353061676,84.72656,139.03125,3.995,260,0
5.407758236,84.71484,139.21875,3.995625,270.3125,0
6.287335396,84.70313,139.3125,3.996875,254.0625,0
7.341473103,84.69141,139.40625,3.99625,273.125,0
8.396278858,84.67969,139.5,3.996875,250,0
9.275238037,84.67969,139.21875,3.995625,278.125,0
10.330214024,84.66797,139.40625,3.99875,263.75,0
11.384992600,84.65234,138.9375,3.9975,247.1875,0
12.264263630,84.64063,138.75,3.995,286.25,0
13.319383144,84.62891,138.46875,3.99625,270.3125,0
14.373723984,84.61719,138.375,3.9975,267.5,0
15.428260803,84.60547,138.46875,3.99625,266.875,0
16.307403565,84.60547,138.65625,3.995,274.6875,0
17.362143993,84.59375,138.65625,3.99625,262.8125,0
18.416825771,84.58203,138.75,3.9975,254.6875,0
19.296244621,84.57031,138.84375,3.995625,277.5,0
20.350554466,84.55469,138.75,3.995625,267.8125,0
21.405380726,84.54297,138.75,3.99625,254.6875,0
22.284570694,84.54297,138.28125,3.994375,293.4375,0
23.339301586,84.53125,138.375,3.995,280.625,0
24.394283772,84.51953,138.1875,3.99625,268.125,0
25.273223400,84.50781,138.1875,3.995625,272.1875,0
26.328333378,84.49609,138.28125,3.993125,277.1875,0
27.382818699,84.48438,138.28125,3.995625,274.0625,0
28.437450886,84.48438,138.1875,3.994375,261.5625,0
29.316606999,84.47266,138.09375,3.99375,267.8125,0
30.371379852,84.45703,138.1875,3.994375,266.5625,0
31.426093102,84.44531,138.28125,3.996875,258.4375,0
32.305181980,84.43359,138.1875,3.996875,266.875,0
33.359914780,84.42188,138.1875,3.993125,264.0625,0
34.414508343,84.41016,138.1875,3.99375,259.6875,0
35.293637753,84.41016,138.09375,3.995,257.5,0
36.348420620,84.39844,138.5625,3.99375,260.9375,0
37.403129578,84.38672,138.375,3.99625,249.0625,0
38.282038212,84.375,138.375,3.995,252.5,0
39.336853027,84.375,138.46875,3.9925,260,0
40.391766548,84.35938,138.84375,3.995,258.125,0
41.270626068,84.34766,138.9375,3.995625,261.5625,0
42.325528145,84.33594,138.75,3.995625,255,0
43.380300999,84.32422,138.9375,3.995,301.875,0
44.434956074,84.3125,138.46875,3.991875,267.5,0
45.313979626,84.3125,138.75,3.991875,264.375,0
46.368945599,84.30078,138.75,3.99625,271.25,0
47.423511982,84.28906,138.84375,3.994375,264.375,0
48.302598953,84.27734,138.75,3.99375,283.125,0
49.357707501,84.26172,138.75,3.994375,266.25,0
50.412414551,84.25,138.28125,3.994375,275.625,0
51.291954517,84.25,138.1875,3.995,266.875,0
52.346113205,84.23828,138.28125,3.99125,275.3125,0
53.400904656,84.22656,138.65625,3.99375,262.8125,0
54.280063629,84.21484,138.65625,3.993125,268.75,0
55.334875107,84.20313,138.28125,3.991875,275.625,0
56.389497280,84.19141,138.5625,3.994375,257.5,0
57.268908501,84.19141,138.28125,3.99375,263.4375,0
58.323818684,84.17969,138.1875,3.99125,294.375,0
59.378170014,84.16406,138,3.9925,260,0
60.433030129,84.15234,138.46875,3.9925,255.3125,0
61.312005043,84.14063,138.5625,3.9925,271.5625,0
62.366813183,84.12891,138.46875,3.993125,272.1875,0
63.421507359,84.11719,138.75,3.99125,251.875,0
64.301023483,84.11719,138.65625,3.993125,259.0625,0
65.355295658,84.10547,138.28125,3.988125,309.375,0
66.410245895,84.09375,138.375,3.99125,255.9375,0
67.289201260,84.08203,138.375,3.994375,257.5,0
68.343966007,84.06641,138.46875,3.990625,255,0
69.399030686,84.05469,138.46875,3.991875,265.9375,0
70.277992725,84.05469,138.375,3.993125,247.5,0
71.332428455,84.04297,138.28125,3.99375,252.8125,0
72.387268543,84.03125,138.375,3.9925,281.25,0
73.266232967,84.01953,138.375,3.993125,251.5625,0
74.321001530,84.00781,138.46875,3.99,255.3125,0
75.375895500,84.00781,138.65625,3.990625,265,0
76.430459023,83.99609,138.5625,3.99,274.0625,0
77.309500218,83.98438,138.375,3.991875,243.4375,0
78.364155769,83.96875,138.84375,3.99125,262.5,0
79.419197083,83.95703,138.75,3.99375,276.875,0
80.298789978,83.95703,138.46875,3.991875,270.9375,0
81.352797508,83.94531,138.28125,3.9925,271.25,0
82.407766819,83.93359,138.375,3.99,275.3125,0
83.286828995,83.92188,138.375,3.9925,252.5,0
84.341657162,83.91016,138.375,3.99,273.125,0
85.396493435,83.89844,138.375,3.99125,243.75,0
86.275383949,83.89844,138.28125,3.990625,255.9375,0
87.330624104,83.88672,138.46875,3.991875,255.3125,0
88.385115147,83.87109,138.375,3.990625,265,0
89.264095306,83.85938,138.375,3.990625,257.5,0
90.319059372,83.84766,138.28125,3.98375,275.3125,0
91.373790741,83.83594,138.09375,3.989375,254.6875,0
92.428859711,83.82422,138,3.991875,261.875,0
93.307487011,83.82422,137.90625,3.99,280,0
94.362544060,83.8125,138,3.990625,258.75,0
95.416967392,83.80078,138.09375,3.989375,261.25,0
96.296115398,83.78906,137.90625,3.990625,261.25,0
97.350903988,83.77344,137.8125,3.98875,262.8125,0
98.405735493,83.76172,137.90625,3.98875,259.0625,0
99.284878254,83.76172,137.34375,3.99,269.6875,0
100.339525700,83.75,137.34375,3.98875,271.25,0
101.394011498,83.73828,137.71875,3.988125,255.3125,0
102.273138046,83.72656,137.4375,3.990625,265.3125,0
103.327927589,83.71484,137.625,3.99,272.1875,0
104.382592201,83.70313,137.8125,3.98875,271.5625,0
105.437963963,83.70313,137.71875,3.98875,257.8125,0
106.316490173,83.69141,137.71875,3.989375,255.9375,0
107.371282578,83.67578,137.71875,3.9875,269.375,0
109.305182934,83.65234,138,3.990625,262.1875,0
110.359839916,83.64063,138.1875,3.983125,271.25,0
111.414921284,83.64063,138,3.990625,260,0
112.293749332,83.62891,137.90625,3.990625,271.25,0
113.348699570,83.61719,138,3.9875,271.25,0
114.403470516,83.60547,137.90625,3.99,270.3125,0
115.282365322,83.59375,137.71875,3.989375,264.375,0
116.337750435,83.59375,137.71875,3.9875,260,0
117.391839504,83.57813,137.71875,3.98875,271.5625,0
