Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.096984386,45.65,32.93
1.096302509,45.608,32.93
2.098125458,45.646,32.932
3.097443580,45.638,32.934
4.096762657,45.652,32.936
5.096081257,45.652,32.936
6.097905159,45.664,32.938
7.097224712,45.69,32.94
8.096544266,45.682,32.942
9.098368168,45.636,32.942
10.097688675,45.696,32.944
11.097008705,45.678,32.946
12.096329689,45.724,32.946
13.098154545,45.728,32.948
14.097475529,45.738,32.95
15.096796512,45.696,32.952
16.096117973,45.684,32.952
17.097943783,45.746,32.954
18.097265243,45.734,32.954
19.096586704,45.686,32.956
20.095908642,45.692,32.958
21.097735405,45.8,32.96
22.097057819,45.738,32.96
23.096379280,45.736,32.962
24.098206043,45.768,32.962
25.097528934,45.738,32.964
26.096851349,45.748,32.964
27.096173763,45.824,32.966
28.098001003,45.784,32.968
29.097323894,45.81,32.968
30.096646786,45.776,32.968
31.095969677,45.782,32.97
32.097797394,45.772,32.97
33.097120285,45.814,32.97
34.096443176,45.75,32.97
35.095766067,45.804,32.968
36.097593307,45.764,32.968
37.096916199,45.78,32.968
38.096238136,45.734,32.966
39.098065376,45.772,32.964
40.097386837,45.806,32.964
41.096709251,45.79,32.962
42.096031189,45.766,32.962
43.097857475,45.754,32.96
44.097178936,45.774,32.96
45.096500873,45.75,32.958
46.095822811,45.738,32.958
47.097648620,45.74,32.958
48.096970081,45.728,32.956
49.096291542,45.736,32.956
50.095613479,45.754,32.956
51.097438812,45.71,32.956
52.096760273,45.742,32.956
53.096082210,45.734,32.954
54.097907543,45.744,32.954
55.097228527,45.696,32.952
56.096549511,45.706,32.952
57.095870495,45.706,32.95
58.097695350,45.666,32.95
59.097015381,45.662,32.948
60.096335888,45.712,32.946
61.095655918,45.738,32.946
62.097480297,45.668,32.944
63.096800327,45.658,32.942
64.096120357,45.69,32.942
65.097944259,45.62,32.942
66.097263336,45.652,32.942
67.096582889,45.652,32.94
68.095902443,45.662,32.94
69.097725868,45.634,32.94
70.097044945,45.616,32.938
71.096364498,45.652,32.938
72.095683574,45.62,32.94
73.097507000,45.674,32.94
74.096826553,45.65,32.94
75.096146107,45.634,32.94
76.095465183,45.672,32.94
77.097288608,45.626,32.94
78.096608162,45.69,32.94
79.095927238,45.598,32.938
80.097750664,45.622,32.938
81.097069740,45.644,32.938
82.096388817,45.612,32.938
83.095707416,45.616,32.938
84.097531318,45.636,32.938
85.096850872,45.668,32.938
86.096169472,45.652,32.938
87.095488548,45.64,32.938
88.097311973,45.654,32.938
89.096631527,45.64,32.938
90.095950603,45.684,32.938
92.097094536,45.672,32.94
93.096414089,45.672,32.94
94.095733642,45.662,32.94
95.097558021,45.664,32.942
96.096877575,45.676,32.942
97.096197605,45.664,32.944
98.095518112,45.596,32.944
99.097342968,45.694,32.946
100.096663952,45.728,32.948
101.095983982,45.712,32.95
102.097810268,45.726,32.95
103.097131252,45.718,32.952
104.096452713,45.706,32.952
105.095773697,45.708,32.952
106.097599983,45.746,32.954
107.096921444,45.718,32.954
108.096243858,45.714,32.956
109.095565319,45.71,32.956
110.097391605,45.746,32.958
