Time (s),Power (dBm),Percentage (%)
0.099860191,-61,78
0.599659443,-60,80
1.099692821,-61,78
1.599689007,-60,80
2.099685192,-61,78
2.599513054,-60,80
3.099825382,-61,78
3.599492073,-60,80
4.099686622,-61,78
4.599671364,-60,80
5.099684238,-60,80
5.599651813,-60,80
6.099809170,-57,86
6.599497318,-57,86
7.099815845,-51,98
7.599555492,-55,90
8.099668979,-65,70
8.599614620,-55,90
9.099816322,-65,70
9.599441528,-55,90
10.099751472,-55,90
10.599511146,-57,86
11.099776268,-59,82
11.599597454,-59,82
12.099621296,-57,86
12.599625587,-55,90
13.099756241,-55,90
13.599421978,-59,82
14.099761486,-59,82
14.599442005,-59,82
15.099669933,-59,82
15.599572182,-59,82
16.099576950,-59,82
16.599574089,-59,82
17.099709034,-59,82
17.599415302,-59,82
18.099738598,-59,82
18.599532604,-59,82
19.099587440,-59,82
19.599586010,-59,82
20.099735737,-59,82
20.599530220,-59,82
21.099721432,-59,82
21.599386692,-59,82
22.099721432,-59,82
22.599392891,-59,82
23.099539280,-59,82
23.599499702,-59,82
24.099654197,-59,82
24.599367142,-59,82
25.099625587,-59,82
25.599370003,-59,82
26.099685192,-59,82
26.599461079,-59,82
27.099551677,-59,82
27.599538803,-59,82
28.099600315,-59,82
28.599390983,-59,82
29.099641323,-59,82
29.599335670,-59,82
30.099569797,-59,82
30.599485874,-59,82
31.099549770,-59,82
31.599495888,-59,82
32.099624634,-59,82
32.599395275,-59,82
33.099660396,-59,82
33.599454403,-59,82
34.099510193,-59,82
34.599498272,-59,82
35.099628925,-59,82
35.599349975,-59,82
36.099600315,-59,82
36.599317074,-59,82
37.099518776,-59,82
37.599267960,-59,82
38.099491596,-59,82
38.599341869,-59,82
39.099568367,-59,82
39.599335194,-59,82
40.099468231,-59,82
40.599328518,-59,82
41.099543571,-59,82
41.599264622,-59,82
42.099442005,-59,82
42.599417210,-59,82
43.099424362,-59,82
43.599257946,-59,82
44.099555969,-59,82
44.599419117,-59,82
45.099423885,-59,82
45.599400043,-59,82
46.099439144,-59,82
46.599403381,-59,82
47.099537849,-59,82
47.599266529,-59,82
48.099581241,-59,82
48.599338531,-59,82
49.099443912,-59,82
49.599411964,-59,82
50.099513531,-59,82
50.599256515,-59,82
51.099513531,-59,82
51.599259853,-59,82
52.099541187,-59,82
52.599359512,-59,82
53.099434852,-59,82
53.599390030,-59,82
54.099472999,-59,82
54.599214077,-59,82
55.099527359,-59,82
55.599191666,-59,82
56.099384308,-59,82
56.599372387,-59,82
57.099350452,-59,82
57.599341392,-59,82
58.099473476,-71,58
58.599193573,-71,58
59.099468231,-65,70
59.599336147,-65,70
60.099360943,-67,66
60.599315643,-71,58
61.099517345,-59,82
61.599236488,-59,82
62.099452495,-59,82
62.599202633,-62,76
63.099465847,-57,86
63.599116325,-60,80
64.099348068,-60,80
64.599327087,-59,82
65.099425792,-57,86
65.599181652,-69,62
66.099427223,-63,74
66.599114895,-57,86
67.099413395,-65,70
67.599273205,-65,70
68.099293232,-60,80
68.599268436,-63,74
69.099292278,-67,66
69.599129677,-67,66
70.099439621,-55,90
70.599282265,-57,86
71.099288463,-53,94
71.599285602,-51,98
72.099262714,-61,78
72.599216461,-62,76
73.099387169,-62,76
73.599098682,-57,86
74.099328041,-67,66
74.599161625,-63,74
75.099297046,-62,76
75.599163532,-62,76
76.099365234,-57,86
76.599133015,-53,94
77.099289417,-60,80
77.599111080,-65,70
78.099395752,-60,80
78.599124908,-57,86
79.099218368,-62,76
79.599239826,-62,76
80.099320888,-62,76
80.599073410,-64,72
81.099342823,-63,74
81.599054813,-60,80
82.099221229,-60,80
82.599187851,-62,76
83.099226951,-60,80
83.599192142,-62,76
84.099325180,-60,80
84.599022865,-60,80
85.099358082,-60,80
85.599184513,-62,76
86.099195480,-60,80
86.599200725,-60,80
87.099348545,-53,94
87.599023819,-59,82
88.099300861,-64,72
88.599006653,-60,80
89.099178314,-61,78
89.598968983,-63,74
90.099180698,-58,84
90.598967075,-61,78
91.598972797,-67,66
92.099313259,-61,78
92.599032402,-60,80
93.099248886,-62,76
93.599159717,-65,70
94.099144935,-65,70
94.599119186,-62,76
95.099144459,-64,72
95.598957539,-59,82
96.099256038,-67,66
96.599093914,-59,82
97.099193573,-65,70
97.599102020,-60,80
98.099133968,-65,70
98.599099159,-55,90
99.099239349,-62,76
99.598958492,-60,80
100.099283695,-55,90
100.599033356,-53,94
101.099133968,-59,82
101.599113941,-59,82
102.099280834,-59,82
102.598921299,-59,82
103.099215030,-61,78
103.598950386,-60,80
104.099244594,-60,80
104.599060535,-63,74
105.099066257,-65,70
105.599091053,-60,80
106.099165439,-65,70
106.598904610,-62,76
107.099226951,-59,82
107.598888874,-60,80
108.099078655,-60,80
108.599073410,-60,80
109.099046230,-60,80
109.599079609,-61,78
110.099174499,-60,80
