Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.058302879,58.42188,100.5,3.810625,253.4375,0
0.937351227,58.41016,100.5,3.81125,267.5,0
1.992109299,58.39844,100.21875,3.811875,256.5625,0
3.046917915,58.39844,100.5,3.811875,263.4375,0
3.925847530,58.38281,100.59375,3.809375,255.625,0
4.981040001,58.37109,100.21875,3.81125,259.6875,0
6.035309315,58.35938,100.21875,3.810625,250.3125,0
7.090310573,58.34766,100.21875,3.811875,247.5,0
7.969212055,58.34766,100.3125,3.814375,264.375,0
9.024032593,58.33594,100.3125,3.809375,254.6875,0
10.078753948,58.32422,100.3125,3.81125,258.4375,0
10.957681179,58.3125,100.59375,3.811875,256.875,0
12.012637138,58.30078,100.5,3.8125,257.5,0
13.067428112,58.30078,100.21875,3.81375,259.6875,0
13.946415424,58.28516,100.21875,3.8125,254.375,0
15.001222610,58.27344,100.3125,3.811875,257.8125,0
16.056216240,58.26172,100.21875,3.81,265.9375,0
16.934956551,58.26172,100.3125,3.811875,241.875,0
17.990219116,58.25,100.3125,3.81125,262.1875,0
19.044918537,58.23828,100.21875,3.810625,273.125,0
20.099269867,58.22656,99.84375,3.809375,267.1875,0
20.978251934,58.21484,100.125,3.81125,252.8125,0
22.033053875,58.20313,99.84375,3.809375,261.5625,0
23.087989807,58.20313,99.84375,3.8125,256.875,0
23.967032433,58.1875,99.84375,3.809375,253.4375,0
25.021756649,58.17578,99.65625,3.808125,267.1875,0
26.076380253,58.16406,99.46875,3.810625,255,0
26.956161499,58.16406,99.28125,3.811875,265,0
28.010196209,58.15234,99.28125,3.8125,251.25,0
29.065141678,58.14063,99.46875,3.81,254.0625,0
29.944163799,58.12891,99.375,3.80875,265,0
30.999092579,58.11719,99.375,3.808125,264.6875,0
32.053591251,58.10547,99.375,3.8125,263.125,0
32.932650089,58.10547,99.5625,3.810625,241.875,0
33.987358093,58.08984,99.5625,3.81125,267.8125,0
35.042284488,58.07813,99.5625,3.81,262.5,0
36.097064495,58.06641,99.5625,3.8125,270,0
36.976068020,58.06641,99.65625,3.81125,253.75,0
38.031090259,58.05469,100.03125,3.810625,251.5625,0
39.085653782,58.04297,100.03125,3.808125,258.125,0
39.965090275,58.03125,100.3125,3.810625,250.9375,0
41.019512177,58.03125,100.21875,3.80875,257.8125,0
42.074322223,58.01953,100.3125,3.811875,255.9375,0
42.953099728,58.00781,100.03125,3.809375,261.5625,0
44.007890224,57.99219,99.9375,3.809375,250.9375,0
45.062880993,57.98047,99.9375,3.80875,263.4375,0
45.941874504,57.98047,99.84375,3.809375,252.1875,0
46.996661186,57.96875,100.03125,3.810625,256.875,0
48.051434994,57.95703,99.75,3.80875,251.25,0
48.930440903,57.94531,99.75,3.81,264.375,0
49.985479832,57.93359,99.75,3.810625,253.75,0
51.040025711,57.93359,100.03125,3.808125,250.9375,0
52.094831943,57.92188,99.9375,3.81,266.875,0
52.973708153,57.91016,100.125,3.8075,253.75,0
54.028581142,57.89453,100.125,3.81125,248.4375,0
55.083289146,57.89453,100.3125,3.805625,250.3125,0
55.962265491,57.88281,99.9375,3.81,268.75,0
57.017189503,57.87109,99.65625,3.80875,276.25,0
58.071971416,57.85938,99.375,3.80875,271.25,0
58.950920582,57.84766,99.28125,3.806875,262.5,0
60.005749702,57.84766,99.375,3.80875,257.5,0
61.060764789,57.83594,99.375,3.809375,264.0625,0
61.939419746,57.82422,99.5625,3.81,255.3125,0
62.994620323,57.8125,99.5625,3.8075,266.875,0
64.048981190,57.79688,99.75,3.808125,250.9375,0
64.927981377,57.79688,99.75,3.808125,253.125,0
65.982855320,57.78516,99.84375,3.809375,252.1875,0
67.037564754,57.77344,99.9375,3.80875,255.625,0
68.092483997,57.76172,100.03125,3.809375,250.9375,0
68.971512318,57.76172,99.84375,3.80875,258.75,0
70.026284694,57.75,99.84375,3.8075,250.9375,0
71.081913471,57.73828,99.9375,3.8075,251.25,0
71.960558414,57.72656,99.9375,3.809375,249.375,0
73.014732361,57.71484,100.125,3.8075,255.625,0
74.069752216,57.71484,99.9375,3.80875,266.5625,0
74.948551655,57.69922,99.75,3.8,269.0625,0
76.003426552,57.6875,99.65625,3.808125,254.0625,0
77.058103561,57.67578,99.65625,3.809375,247.1875,0
77.937156677,57.67578,99.65625,3.81,250,0
78.992044926,57.66406,99.46875,3.80625,259.6875,0
80.046830654,57.65234,99.46875,3.8075,261.5625,0
80.925848484,57.64063,99.28125,3.81,270.3125,0
81.980601788,57.62891,99.46875,3.81,247.8125,0
83.035315990,57.62891,99.28125,3.810625,254.6875,0
84.090092659,57.61719,99.46875,3.805625,263.75,0
84.969570637,57.60156,99.46875,3.8075,259.6875,0
86.023910522,57.58984,99.46875,3.805625,264.375,0
87.078790188,57.57813,99.28125,3.808125,252.8125,0
87.957702160,57.57813,99.28125,3.80625,253.4375,0
89.012450218,57.56641,99.375,3.8075,254.0625,0
90.067413330,57.55469,99.09375,3.80625,271.875,0
92.001159191,57.53125,99.28125,3.8075,249.375,0
93.055900097,57.53125,99.28125,3.8075,265,0
93.934996605,57.51953,99.28125,3.804375,269.375,0
94.989762306,57.50391,99.1875,3.804375,258.75,0
96.044453621,57.49219,98.8125,3.803125,269.6875,0
96.923677444,57.49219,98.53125,3.806875,263.75,0
97.978634834,57.48047,98.53125,3.806875,259.375,0
99.033025265,57.46875,98.34375,3.80625,254.375,0
100.087760448,57.45703,98.4375,3.8075,245,0
100.966763973,57.44531,98.53125,3.805,263.4375,0
102.021681309,57.44531,98.53125,3.804375,252.5,0
103.076576710,57.43359,98.71875,3.8075,259.375,0
103.955519676,57.42188,98.53125,3.806875,244.375,0
105.010314941,57.40625,98.53125,3.806875,262.8125,0
106.065210342,57.39453,98.4375,3.805625,254.0625,0
106.943927765,57.39453,98.53125,3.80625,259.0625,0
107.999037266,57.38281,98.4375,3.80875,265,0
109.053720951,57.37109,98.53125,3.804375,256.875,0
109.932718754,57.35938,98.53125,3.804375,253.125,0
