Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.231976509,75.19531,129.9375,3.926875,248.4375,0
1.286780357,75.17969,129.75,3.92875,259.375,0
2.165790558,75.17969,129.28125,3.92625,270.625,0
3.220773220,75.16797,129.09375,3.92875,251.25,0
4.275454998,75.15625,129.09375,3.93,259.6875,0
5.329920292,75.14453,129.09375,3.928125,258.75,0
6.209410191,75.14453,129.28125,3.929375,251.25,0
7.264070511,75.13281,129.46875,3.92875,254.0625,0
8.318931103,75.12109,129.375,3.92875,255.9375,0
9.197926045,75.10938,129.375,3.930625,263.4375,0
10.252688885,75.09766,128.90625,3.92875,266.25,0
11.307318688,75.09766,128.8125,3.92875,270.9375,0
12.186422348,75.08203,128.625,3.93,252.5,0
13.241091728,75.07031,128.15625,3.92625,265.9375,0
14.295877934,75.05859,128.0625,3.93,245,0
15.174858570,75.04688,128.34375,3.9275,261.25,0
16.229825020,75.04688,128.34375,3.93,247.1875,0
17.284409046,75.03516,128.4375,3.92875,269.6875,0
18.163328648,75.02344,128.71875,3.929375,242.5,0
19.218121052,75.01172,128.53125,3.92625,272.8125,0
20.273013115,75,128.8125,3.92875,250.9375,0
21.327774525,75,128.8125,3.929375,248.75,0
22.206811905,74.98438,128.90625,3.92875,255,0
23.261556625,74.97266,128.90625,3.929375,246.5625,0
24.316581249,74.96094,128.25,3.9275,262.1875,0
25.195447445,74.96094,128.0625,3.92875,265.3125,0
26.250577927,74.94922,128.34375,3.92875,255.9375,0
27.305008888,74.9375,128.25,3.9275,271.25,0
28.184059143,74.92578,128.4375,3.928125,251.875,0
29.238614082,74.91406,128.25,3.9275,250.9375,0
30.293498039,74.90234,127.96875,3.9275,268.125,0
31.172490597,74.90234,128.15625,3.929375,258.4375,0
32.227383137,74.88672,127.78125,3.9275,263.4375,0
33.282175541,74.875,128.15625,3.92875,265,0
34.161297321,74.86328,128.15625,3.9275,260.9375,0
35.216724396,74.86328,128.15625,3.9275,259.375,0
36.270759583,74.85156,128.25,3.93,258.125,0
37.325693131,74.83984,128.0625,3.9275,260.625,0
38.204704762,74.82813,128.0625,3.93,259.375,0
39.259574413,74.81641,128.15625,3.92875,252.5,0
