Time (s),Humidity (%)
0.332635880,16.15625
1.331932068,16.86035
2.331228733,16.3291
3.330525398,16.78613
4.332326889,16.86133
5.331623554,16.93555
6.331314087,17.08398
7.333115578,17.05957
8.332413197,16.91113
9.331710816,16.16992
10.331008434,16.4541
11.332811356,17.17188
12.332109451,16.1084
13.331407547,16.59082
14.330706120,16.875
15.332509041,16.33203
16.331807613,16.19629
17.331106663,16.96289
18.330406189,17.17285
19.332210064,17.49414
20.331508637,17.93945
21.330808163,17.33398
22.332612038,17.38379
23.331911564,16.83984
24.331211090,16.54297
25.330622673,17.34668
26.332427025,16.59277
27.331726551,17.44531
28.331026077,17.32227
29.330325604,15.71484
30.332129955,17.39551
31.331429482,16.2959
32.330901623,16.61719
33.332705975,16.55566
34.332159042,15.80078
35.331458569,16.60449
36.330758095,16.91406
37.332561493,17.02539
38.331861019,16.30859
39.331405640,17.16113
