Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.012424469,52.41406,87.84375,3.785625,261.875,0
1.067186356,52.40234,87.9375,3.785,302.1875,0
2.122066021,52.39063,87.65625,3.785,258.125,0
3.001087666,52.39063,87.5625,3.786875,262.5,0
4.055864334,52.37891,87.5625,3.783125,276.875,0
5.110579014,52.36719,87.5625,3.78375,275.9375,0
6.165328503,52.35547,87.375,3.784375,268.125,0
8.099139214,52.34375,87.46875,3.785625,264.6875,0
9.154084683,52.32813,87.375,3.786875,258.4375,0
10.032936573,52.31641,87.375,3.784375,251.5625,0
11.087889671,52.30469,87.1875,3.786875,255.625,0
12.142680168,52.29297,87.375,3.783125,272.1875,0
13.021602631,52.29297,87.28125,3.785,261.5625,0
