Time (s),Power (dBm),Percentage (%)
0.169825554,-60,80
0.669813633,-60,80
1.170006275,-60,80
1.669703961,-60,80
2.169776917,-60,80
2.669865132,-62,76
3.169808865,-51,98
3.669776440,-53,94
4.169963360,-69,62
4.669626713,-53,94
5.169917584,-57,86
5.669842243,-43,100
6.169793606,-53,94
6.669634819,-59,82
7.169975758,-63,74
7.669608116,-63,74
8.169940949,-62,76
8.669819832,-55,90
9.169882774,-65,70
9.669593811,-47,100
10.169918537,-47,100
10.669786453,-49,100
11.169764042,-57,86
11.669800282,-53,94
12.169927120,-59,82
12.669579506,-59,82
13.169721127,-59,82
13.669782639,-60,80
14.169715881,-62,76
14.669681549,-57,86
15.169882774,-53,94
15.669566631,-47,100
16.169806957,-49,100
16.669724941,-49,100
17.169701576,-47,100
17.669520378,-47,100
18.169860840,-47,100
18.669550896,-59,82
19.169683933,-53,94
19.669702053,-51,98
20.169699669,-51,98
20.669498921,-55,90
21.169838905,-55,90
21.669542313,-45,100
22.169673920,-51,98
22.669680119,-59,82
23.169631481,-57,86
23.669491768,-57,86
24.169672012,-53,94
24.669461727,-64,72
25.169698238,-62,76
25.669665814,-75,50
26.169588089,-59,82
26.669450283,-59,82
27.169794083,-51,98
27.669678688,-53,94
28.169657230,-53,94
28.669482708,-64,72
29.169813156,-62,76
29.669509411,-61,78
30.169643879,-57,86
30.669656754,-55,90
31.169784069,-61,78
31.669460774,-53,94
32.169791698,-51,98
32.669613838,-51,98
33.169636726,-51,98
33.669598580,-47,100
34.169791222,-55,90
34.669457436,-49,100
35.169665337,-49,100
35.669619560,-49,100
36.169629097,-45,100
36.669507981,-45,100
37.169754028,-45,100
37.669378758,-45,100
38.169681549,-51,98
38.669561863,-59,82
39.169575691,-51,98
39.669364453,-51,98
40.169696331,-47,100
40.669515133,-53,94
41.169522762,-59,82
41.669539929,-57,86
42.169755459,-61,78
42.669357777,-55,90
43.169673920,-51,98
43.669564247,-57,86
44.169516563,-51,98
44.669341564,-53,94
45.169650555,-53,94
45.669327259,-47,100
46.169600964,-49,100
46.669477463,-53,94
47.169472218,-57,86
47.669466019,-59,82
48.169600964,-55,90
48.669299126,-60,80
49.169641018,-51,98
49.669433594,-59,82
50.169539928,-62,76
50.669293881,-49,100
51.169557095,-69,62
51.669443607,-53,94
52.169450760,-65,70
52.669390679,-47,100
53.169629097,-51,98
53.669285298,-49,100
54.169513702,-51,98
54.669443131,-49,100
55.169443131,-53,94
55.669329167,-51,98
56.169618130,-53,94
56.669279099,-49,100
57.169518948,-53,94
57.669456482,-60,80
58.169434071,-51,98
58.669448853,-51,98
59.169591427,-49,100
59.669275761,-47,100
60.169571400,-53,94
60.669435024,-60,80
61.169460297,-67,66
61.669258595,-61,78
62.169533253,-59,82
62.669401169,-57,86
63.169408798,-53,94
63.669395447,-45,100
64.169543743,-51,98
64.669243813,-51,98
65.169300556,-45,100
65.669399738,-53,94
66.169328690,-51,98
66.669263840,-51,98
67.169532776,-51,98
67.669149399,-59,82
68.169449806,-62,76
68.669339657,-62,76
69.169317246,-53,94
69.669142723,-49,100
70.169475079,-47,100
70.669133186,-57,86
71.169301510,-61,78
71.669319153,-60,80
72.169276714,-61,78
72.669116974,-53,94
73.169452190,-49,100
73.669117928,-45,100
74.169286728,-53,94
74.669296265,-53,94
75.169245243,-53,94
75.669105053,-53,94
76.169249058,-51,98
76.669315338,-51,98
77.169312477,-49,100
77.669241429,-49,100
78.169449806,-51,98
78.669108868,-45,100
79.169363499,-49,100
79.669256687,-55,90
80.169227600,-62,76
80.669053078,-55,90
81.169427395,-53,94
81.669074536,-59,82
82.169208527,-51,98
82.669270992,-57,86
83.169348717,-55,90
83.669058800,-49,100
84.169405937,-55,90
84.669236183,-53,94
85.169198513,-57,86
85.669213295,-60,80
86.169374943,-57,86
86.669010639,-53,94
87.169185638,-63,74
87.669233799,-59,82
88.169191361,-63,74
88.669201374,-51,98
89.169332027,-55,90
