Time (s),Power (dBm),Percentage (%)
0.168276310,-53,94
0.668224335,-53,94
1.168459892,-57,86
1.668129444,-51,98
2.168298721,-55,90
2.668033123,-57,86
3.168203354,-57,86
3.668008804,-57,86
4.168261528,-53,94
4.668031693,-51,98
5.168189049,-55,90
5.668001175,-51,98
6.168141365,-55,90
6.667956352,-47,100
7.168190002,-57,86
7.668337822,-61,78
8.168645382,-59,82
8.668465614,-65,70
9.168594360,-57,86
9.668339253,-65,70
10.168402195,-55,90
10.668234825,-62,76
11.168582439,-51,98
11.668424606,-59,82
12.168339729,-55,90
12.668435574,-53,94
13.168573380,-57,86
13.668142796,-53,94
14.168511391,-63,74
14.668389797,-55,90
15.168548584,-62,76
15.668339253,-60,80
16.168498039,-55,90
16.668271542,-51,98
17.168303967,-53,94
17.668128014,-59,82
18.168238640,-53,94
18.668043137,-64,72
19.168243408,-57,86
19.668059349,-57,86
20.168253422,-55,90
20.668009758,-55,90
21.168190956,-62,76
21.668024063,-49,100
22.168304920,-51,98
22.667980194,-55,90
23.168354988,-55,90
23.668114662,-47,100
24.168264866,-51,98
24.668041229,-55,90
25.168305874,-51,98
25.668144703,-57,86
26.168281078,-57,86
26.668123245,-51,98
27.168292999,-47,100
27.668097496,-47,100
28.168231487,-60,80
28.668234825,-53,94
29.168437004,-53,94
29.668223381,-53,94
30.168391705,-53,94
30.668224812,-55,90
31.168401718,-53,94
31.668097496,-62,76
32.168169022,-51,98
32.667993546,-59,82
33.168148518,-57,86
33.667946816,-57,86
34.168108940,-55,90
34.667921543,-55,90
35.168161869,-53,94
35.667917252,-57,86
36.168074131,-53,94
36.667932511,-60,80
37.168267250,-49,100
37.667888642,-57,86
38.168213368,-51,98
