Time (s),Humidity (%)
0.165808678,12.59375
1.165688038,13.07715
2.165495396,13.05176
3.165307999,13.06445
4.165140152,12.18457
5.164949417,12.3584
6.164757729,12.68066
7.164615631,13.20215
8.167218685,12.08594
9.167027950,12.4209
10.166837692,12.74316
11.166646481,11.76367
12.166455746,12.19824
13.166265011,11.42871
14.166074753,11.23047
15.165884018,12.87988
16.165693760,12.09863
17.165503025,12.69434
18.165312767,11.85156
19.165122509,12.69434
20.164932251,11.97559
21.164741993,13.21582
22.164551735,12.96777
23.166889191,10.85938
24.166699410,11.85156
25.166509151,11.93848
26.166319370,10.66113
27.166129112,11.5918
28.165939331,11.43066
29.165934563,12.34863
30.165744782,11.46777
31.165555000,11.41797
32.165365696,10.74805
33.165175915,10.18945
34.164988041,11.0459
35.164839268,10.40039
36.164649487,10.83496
37.164459705,11.05859
38.166745663,11.0957
